"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","CHEK1, PRKDC","0.288723052661931",1
"2","DNA_thresholded_100","CHEK1, PRKDC","0.63161003336981",1
"3","DNA_thresholded_200","CHEK1, PRKDC, TDG","0.795095120062066",1
"4","DNA_thresholded_300","CHEK1, PRKDC, TDG","0.952081762226392",1
"5","DNA_thresholded_400","CHEK1, PRKDC, TDG","0.990389887532317",1
"6","DNA_thresholded_477","CHEK1, PRKDC, TDG, TFDP1","0.989577016824359",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","EP300, ATF4, PPP1R15A","0.948930883379843",1
"11","ERS_thresholded_400","EP300, ATF4, PPP1R15A","0.989139501265852",1
"12","ERS_thresholded_477","EP300, ATF4, PPP1R15A, CSNK2A1","0.9879244189787",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","PRKACA, GSK3B","0.629154561403502",1
"15","HTS_thresholded_200","PRKACA, GSK3B, CREBBP, MAPK1, MAPK3","0.402258207979577",1
"16","HTS_thresholded_300","PRKACA, GSK3B, CREBBP, MAPK1, MAPK3","0.74236588079798",1
"17","HTS_thresholded_400","PRKACA, GSK3B, CREBBP, MAPK1, MAPK3, SIRT1, CSNK2A1, EP300","0.552435736779318",1
"18","HTS_thresholded_477","PRKACA, GSK3B, CREBBP, MAPK1, MAPK3, SIRT1, CSNK2A1, EP300","0.740412009967732",1
"19","HYP_thresholded_050","MXI1","0.660739707708751",1
"20","HYP_thresholded_100","MXI1, BHLHE40, GATA3","0.354011832363667",1
"21","HYP_thresholded_200","MXI1, BHLHE40, GATA3","0.794783006247692",1
"22","HYP_thresholded_300","MXI1, BHLHE40, GATA3, MYBL2","0.872656248996821",1
"23","HYP_thresholded_400","MXI1, BHLHE40, GATA3, MYBL2, HDAC1, NR3C1, NR4A1","0.704866583094427",1
"24","HYP_thresholded_477","MXI1, BHLHE40, GATA3, MYBL2, HDAC1, NR3C1, NR4A1, NOTCH1","0.745839518852213",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","ATF1","0.999946210936162",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","SMAD3","0.986554357220824",1
"34","OXD_thresholded_300","SMAD3, STAT1","0.987362473998485",1
"35","OXD_thresholded_400","SMAD3, STAT1","0.997875256792443",1
"36","OXD_thresholded_477","SMAD3, STAT1, SIRT1","0.996871937917673",1
