"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","CHEK1, PRKDC","0.974388253332255",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1","0.967194585320678",1
"4","#upgenes.HYP_0","BHLHE40, HDAC1, HIF1A, MXI1, NR3C1, NR4A1, RELA, TP53","0.0656842013691725",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","SMAD3","0.954688761082229",1
"7","#upgenes.DNA_0.25","CHEK1, PRKDC","0.967662788170818",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.949699891945456",1
"10","#upgenes.HYP_0.25","BHLHE40, HDAC1, MXI1, NR3C1, NR4A1, RELA, TP53","0.098189800235229",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","SMAD3","0.939989896249934",1
"13","#upgenes.DNA_0.45","CHEK1, PRKDC","0.948599566403896",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.917877429412267",1
"16","#upgenes.HYP_0.45","BHLHE40, MXI1, NR3C1, NR4A1, RELA","0.272129268178626",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","SMAD3","0.90748260631148",1
"19","#upgenes.DNA_0.5","CHEK1, PRKDC","0.948599566403896",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.917877429412267",1
"22","#upgenes.HYP_0.5","BHLHE40, MXI1, NR3C1, NR4A1, RELA","0.272129268178626",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","SMAD3","0.90748260631148",1
"25","#upgenes.DNA_0.65","CHEK1, PRKDC","0.868665929395451",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.825707992272525",1
"28","#upgenes.HYP_0.65","BHLHE40, MXI1, NR3C1, NR4A1, RELA","0.177763304870774",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","SMAD3","0.765426584220486",1
"31","#upgenes.DNA_0.75","CHEK1, PRKDC","0.868665929395451",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","BHLHE40, MXI1, NR4A1","0.320594023106889",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.765426584220486",1
"37","#upgenes.DNA_0.85","CHEK1, PRKDC","0.586445790301723",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","BHLHE40, MXI1, NR4A1","0.110448786604747",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","CHEK1, PRKDC","0.586445790301723",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","BHLHE40, MXI1, NR4A1","0.110448786604747",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","CHEK1, PRKDC","0.586445790301723",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","BHLHE40, MXI1, NR4A1","0.110448786604747",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","CHEK1, PRKDC","0.974388253332255",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1","0.967194585320678",1
"58","#dngenes.HYP_0","BHLHE40, HDAC1, HIF1A, MXI1, NR3C1, NR4A1, RELA, TP53","0.0656842013691725",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","SMAD3","0.954688761082229",1
"61","#dngenes.DNA_0.25","","1",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.886571979033701",1
"64","#dngenes.HYP_0.25","HDAC1, HIF1A, NR3C1, RELA, TP53","0.0907971692250985",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","SMAD3","0.933259586417316",1
"67","#dngenes.DNA_0.45","","1",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","","1",1
"70","#dngenes.HYP_0.45","HDAC1, HIF1A, TP53","0.163213955129078",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","","1",1
"73","#dngenes.DNA_0.5","","1",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","","1",1
"76","#dngenes.HYP_0.5","HDAC1, HIF1A, TP53","0.163213955129078",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","","1",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","","1",1
"82","#dngenes.HYP_0.65","HDAC1, HIF1A, TP53","0.0553251355572991",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","","1",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","","1",1
"88","#dngenes.HYP_0.75","HIF1A","0.336821410357612",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","","1",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","","1",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","","1",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","","1",1
