"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","23/30","481/2914",4.16800002254772e-13,1.82975200989845e-10,1.0880673743072e-10,"NOTCH1/TP53/CARM1/GSK3B/CTNNB1/SMAD3/MAPK14/MAPK3/CSNK2A1/PRKACA/MAPK11/GATA2/TP73/NR2C2AP/AKT1/STK11/NR0B2/MAX/JUN/KMT2B/PRKAA1/SIRT1/MAPK1",23
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","23/30","499/2914",9.41821262672435e-13,2.06729767156600e-10,1.22932459548823e-10,"NOTCH1/TP53/CARM1/GSK3B/CTNNB1/SMAD3/MAPK14/MAPK3/CSNK2A1/PRKACA/MAPK11/GATA2/TP73/NR2C2AP/AKT1/STK11/NR0B2/MAX/JUN/KMT2B/PRKAA1/SIRT1/MAPK1",23
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","5/30","10/2914",1.98540101665481e-08,2.90530348770488e-06,1.72764720045752e-06,"MAPK14/MAPK3/MAPK11/JUN/MAPK1",5
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","16/30","397/2914",2.47939438909834e-07,2.72113534203543e-05,1.6181310749905e-05,"NOTCH1/CARM1/GSK3B/CTNNB1/SMAD3/MAPK14/MAPK3/CSNK2A1/PRKACA/MAPK11/GATA2/AKT1/CEBPE/NFKB1/JUN/MAPK1",16
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","8/30","78/2914",6.67391125048605e-07,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","8/30","78/2914",6.67391125048605e-07,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","8/30","78/2914",6.67391125048605e-07,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","8/30","83/2914",1.084849601301e-06,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","8/30","84/2914",1.190840594753e-06,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","8/30","84/2914",1.190840594753e-06,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","8/30","86/2914",1.42961975803638e-06,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","8/30","86/2914",1.42961975803638e-06,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","8/30","86/2914",1.42961975803638e-06,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-450294","R-HSA-450294","MAP kinase activation","7/30","60/2914",1.54519608672973e-06,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/MAPK1/CHUK",7
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","8/30","87/2914",1.56361260087331e-06,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","8/30","87/2914",1.56361260087331e-06,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","8/30","87/2914",1.56361260087331e-06,4.03779959872578e-05,2.40108931898812e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","8/30","90/2914",2.03189369064973e-06,4.6947438431328e-05,2.79174313175143e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","8/30","90/2914",2.03189369064973e-06,4.6947438431328e-05,2.79174313175143e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/NFKB2/MAPK1/CHUK",8
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","7/30","64/2914",2.41663973756505e-06,5.30452422395528e-05,3.15435081534806e-05,"MAPK14/MAPK3/MAPK11/NFKB1/JUN/MAPK1/CHUK",7
