NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
HSPA1A	698	-1	16	20	4	11	0.000504889900908631	1
HSPBP1	3521	1	15	19	4	10	0.000732882926396536	1
TTC1	3522	-1	15	19	4	10	0.000732882926396536	1
CHEK1	294	1	13	17	4	14	0.00351841148708116	1
ITGB1BP1	1806	1	12	15	3	16	0.00110854906930791	1
AVP	1586	-1	12	17	5	12	0.00761456257499468	1
FERMT2	2639	-1	12	15	3	16	0.00110854906930791	1
FERMT1	2640	-1	12	15	3	16	0.00110854906930791	1
FERMT3	2641	-1	12	15	3	16	0.00110854906930791	1
NEDD9	2799	-1	12	15	3	14	0.00110854906930791	1
GLRX	507	1	11	14	3	17	0.00494612610607966	1
TLN1	287	-1	11	13	2	19	0.00354993305349722	1
SIRT2	364	-1	11	17	6	11	0.0177656348280544	1
SIRT1	498	-1	11	16	5	14	0.0180868574007387	1
RPS19BP1	773	-1	11	16	5	12	0.0180868574007387	1
CRKL	2532	-1	11	15	4	16	0.00296385704290237	1
AIP	2715	-1	11	14	3	17	0.00154674635000742	1
SPP1	2878	-1	11	13	2	19	0.00191170213572064	1
LAMB2	2912	-1	11	15	4	15	0.00296385704290237	1
LAMC2	2913	-1	11	15	4	15	0.00296385704290237	1
LAMA3	2953	-1	11	15	4	15	0.00296385704290237	1
LAMB3	2955	-1	11	15	4	15	0.00296385704290237	1
CCAR2	3179	-1	11	16	5	12	0.0180868574007387	1
CAPN1	198	1	10	13	3	19	0.012727211551043	1
MAT1A	656	1	10	15	5	14	0.0187580623808551	1
ING2	741	1	10	18	8	9	0.0512949232103233	1
DOK1	1704	1	10	12	2	20	0.00282046014075384	1
ARVCF	1804	1	10	17	7	11	0.0425899602120902	1
CTNND2	1805	1	10	17	7	11	0.0425899602120902	1
DNAJC7	3345	1	10	13	3	18	0.00361311381764561	1
HSP90AA1	279	-1	10	13	3	19	0.00361311381764561	1
HSPB1	566	-1	10	15	5	14	0.0239571743773776	1
MDM4	742	-1	10	17	7	11	0.0432358357354596	1
MAPKAPK3	839	-1	10	15	5	13	0.0239571743773776	1
CSF3	862	-1	10	13	3	16	0.0073694616958483	1
CRK	1249	-1	10	17	7	11	0.0137395343303627	1
SGK2	2094	-1	10	14	4	16	0.016130367539249	1
LAMB1	2841	-1	10	13	3	18	0.00541039547516736	1
DUSP18	2842	-1	10	13	3	18	0.00541039547516736	1
COL4A1	2898	-1	10	13	3	18	0.00541039547516736	1
LAMA2	2911	-1	10	13	3	18	0.00541039547516736	1
LAMC1	2956	-1	10	13	3	18	0.00541039547516736	1
HSPA5	595	1	9	14	5	12	0.0178673334549697	1
HMGN1	652	1	9	17	8	10	0.0731939341796587	1
