"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","BRCA1","0.750576797539823",1
"2","DNA_thresholded_100","BRCA1, KAT5","0.760073834062902",1
"3","DNA_thresholded_200","BRCA1, KAT5","0.973155134086609",1
"4","DNA_thresholded_300","BRCA1, KAT5","0.997507103232615",1
"5","DNA_thresholded_400","BRCA1, KAT5, MTA1","0.99863592891942",1
"6","DNA_thresholded_477","BRCA1, KAT5, MTA1","0.999762917244151",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","PIK3R1, TBK1","0.971604102566594",1
"10","ERS_thresholded_300","PIK3R1, TBK1, NFYB, EP300, CSNK2B","0.896586765374573",1
"11","ERS_thresholded_400","PIK3R1, TBK1, NFYB, EP300, CSNK2B","0.97917676606109",1
"12","ERS_thresholded_477","PIK3R1, TBK1, NFYB, EP300, CSNK2B","0.994675949847259",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","PRKACA, GSK3B","0.757859576891239",1
"15","HTS_thresholded_200","PRKACA, GSK3B, HSP90AA1, CREBBP, MAPK1, MAPK3","0.438916853055283",1
"16","HTS_thresholded_300","PRKACA, GSK3B, HSP90AA1, CREBBP, MAPK1, MAPK3, CSNK2B","0.672569444197586",1
"17","HTS_thresholded_400","PRKACA, GSK3B, HSP90AA1, CREBBP, MAPK1, MAPK3, CSNK2B, ATR, SIRT1, EP300","0.57406698913959",1
"18","HTS_thresholded_477","PRKACA, GSK3B, HSP90AA1, CREBBP, MAPK1, MAPK3, CSNK2B, ATR, SIRT1, EP300, AKT1, PPARGC1A, PRKAA1","0.423573533698282",1
"19","HYP_thresholded_050","RPS6KA5","0.749289035096567",1
"20","HYP_thresholded_100","RPS6KA5, NFKB1, GATA3","0.509492791475491",1
"21","HYP_thresholded_200","RPS6KA5, NFKB1, GATA3, MAP3K1, SOX2, TRAF6","0.438653815155472",1
"22","HYP_thresholded_300","RPS6KA5, NFKB1, GATA3, MAP3K1, SOX2, TRAF6","0.805820693288495",1
"23","HYP_thresholded_400","RPS6KA5, NFKB1, GATA3, MAP3K1, SOX2, TRAF6, NR3C1","0.899808140501634",1
"24","HYP_thresholded_477","RPS6KA5, NFKB1, GATA3, MAP3K1, SOX2, TRAF6, NR3C1, ARNT, NOTCH1, NEDD4L, MYOD1","0.675941707333156",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","CDK5","0.995602872876199",1
"28","MTL_thresholded_300","CDK5","0.99968103917204",1
"29","MTL_thresholded_400","CDK5","0.999974883541439",1
"30","MTL_thresholded_477","CDK5, MAPK9","0.999949835586958",1
"31","OXD_thresholded_050","MYB","0.749091178735104",1
"32","OXD_thresholded_100","MYB","0.936506962626748",1
"33","OXD_thresholded_200","MYB, RAF1, SMAD3, USF1","0.78530290526803",1
"34","OXD_thresholded_300","MYB, RAF1, SMAD3, USF1, RIPK1, STAT1, TRAF2","0.671729437535547",1
"35","OXD_thresholded_400","MYB, RAF1, SMAD3, USF1, RIPK1, STAT1, TRAF2","0.893544240089992",1
"36","OXD_thresholded_477","MYB, RAF1, SMAD3, USF1, RIPK1, STAT1, TRAF2, SIRT1, ARNT","0.855212691216433",1
