"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","BRCA1, KAT5, MTA1","0.971568292734169",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2B, HSP90AA1","0.9302564340839",1
"4","#upgenes.HYP_0","JUN, NFKB1, NR3C1, RELA, TNFAIP3, TP53","0.480113760927461",1
"5","#upgenes.MTL_0","CDK5","0.978252224027089",1
"6","#upgenes.OXD_0","MYB, RAF1, SMAD3","0.745624521317773",1
"7","#upgenes.DNA_0.25","BRCA1, KAT5, MTA1","0.96296656879908",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","HSP90AA1","0.978232366563903",1
"10","#upgenes.HYP_0.25","JUN, NFKB1, NR3C1, RELA, TNFAIP3, TP53","0.392307192438082",1
"11","#upgenes.MTL_0.25","CDK5","0.971496930827841",1
"12","#upgenes.OXD_0.25","RAF1, SMAD3","0.871194552371873",1
"13","#upgenes.DNA_0.45","BRCA1, MTA1","0.983218351430403",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","HSP90AA1","0.959230074753506",1
"16","#upgenes.HYP_0.45","JUN, NR3C1, RELA, TNFAIP3","0.66231342085436",1
"17","#upgenes.MTL_0.45","CDK5","0.889172388872962",1
"18","#upgenes.OXD_0.45","SMAD3","0.952511885481073",1
"19","#upgenes.DNA_0.5","BRCA1, MTA1","0.983218351430403",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","HSP90AA1","0.959230074753506",1
"22","#upgenes.HYP_0.5","JUN, NR3C1, RELA, TNFAIP3","0.66231342085436",1
"23","#upgenes.MTL_0.5","CDK5","0.889172388872962",1
"24","#upgenes.OXD_0.5","SMAD3","0.952511885481073",1
"25","#upgenes.DNA_0.65","BRCA1","0.989757402012521",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","HSP90AA1","0.893165332627155",1
"28","#upgenes.HYP_0.65","JUN, NR3C1, RELA, TNFAIP3","0.535227145584855",1
"29","#upgenes.MTL_0.65","CDK5","0.889172388872962",1
"30","#upgenes.OXD_0.65","SMAD3","0.843740476734892",1
"31","#upgenes.DNA_0.75","BRCA1","0.989757402012521",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","HSP90AA1","0.798705747784224",1
"34","#upgenes.HYP_0.75","JUN, TNFAIP3","0.729044978728629",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.843740476734892",1
"37","#upgenes.DNA_0.85","BRCA1","0.922375157845624",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","HSP90AA1","0.456043156436227",1
"40","#upgenes.HYP_0.85","JUN","0.782014424497841",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","BRCA1","0.922375157845624",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","HSP90AA1","0.456043156436227",1
"46","#upgenes.HYP_0.95","JUN","0.782014424497841",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","BRCA1","0.922375157845624",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","HSP90AA1","0.456043156436227",1
"52","#upgenes.HYP_1","JUN","0.782014424497841",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","BRCA1, KAT5, MTA1","0.971568292734169",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2B, HSP90AA1","0.9302564340839",1
"58","#dngenes.HYP_0","JUN, NFKB1, NR3C1, RELA, TNFAIP3, TP53","0.480113760927461",1
"59","#dngenes.MTL_0","CDK5","0.978252224027089",1
"60","#dngenes.OXD_0","MYB, RAF1, SMAD3","0.745624521317773",1
"61","#dngenes.DNA_0.25","KAT5, MTA1","0.940332695548484",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2B","0.938355859060292",1
"64","#dngenes.HYP_0.25","NFKB1, NR3C1, RELA, TP53","0.367994396565961",1
"65","#dngenes.MTL_0.25","CDK5","0.957197517049221",1
"66","#dngenes.OXD_0.25","MYB, RAF1, SMAD3","0.660520036257988",1
"67","#dngenes.DNA_0.45","KAT5, MTA1","0.711203017656086",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","CSNK2B","0.883973901723459",1
"70","#dngenes.HYP_0.45","NFKB1, TP53","0.538134529913264",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","MYB, RAF1","0.615471476013643",1
"73","#dngenes.DNA_0.5","KAT5, MTA1","0.711203017656086",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","CSNK2B","0.883973901723459",1
"76","#dngenes.HYP_0.5","NFKB1, TP53","0.538134529913264",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","MYB, RAF1","0.615471476013643",1
"79","#dngenes.DNA_0.65","KAT5","0.630675321295468",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","CSNK2B","0.695346106953619",1
"82","#dngenes.HYP_0.65","NFKB1, TP53","0.306370376019345",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","MYB, RAF1","0.225977265778338",1
"85","#dngenes.DNA_0.75","KAT5","0.630675321295468",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","CSNK2B","0.425265975558839",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","MYB, RAF1","0.225977265778338",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","MYB","0.302503454159517",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","MYB","0.302503454159517",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
