NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
PTPRR	1958	-1	20	24	4	10	0.00407115250731194	1
MAP3K12	1215	1	19	23	4	11	0.00853890231175903	1
GNA11	809	1	18	22	4	12	0.00711285685818795	1
MBIP	1239	1	18	22	4	9	0.0113619533471014	1
SPAG9	1274	1	18	23	5	10	0.0229908251856641	1
CDON	2097	1	18	22	4	12	0.0173465578237995	1
NTN3	2848	1	18	21	3	13	0.00776422610538262	1
MAPK14	92	1	17	22	5	11	0.0297687690771748	1
STK39	1396	1	17	22	5	11	0.0297687690771748	1
MINK1	1637	1	17	22	5	11	0.0297687690771748	1
CDH15	2296	1	17	21	4	11	0.0230493875255685	1
GNA15	3028	1	17	22	5	11	0.0297687690771748	1
GNA14	3029	1	17	22	5	11	0.0297687690771748	1
PLCB2	3226	1	17	22	5	11	0.0297687690771748	1
CDK6	2233	1	16	19	3	16	0.00237985721661269	1
GPER1	2589	1	16	19	3	15	0.0341313002603326	1
GADD45A	721	-1	16	20	4	14	0.0302346931978412	1
LCK	52	1	15	19	4	15	0.0251103517232548	1
TIA1	94	1	15	19	4	12	0.0391946762914504	1
HNRNPD	95	1	15	19	4	12	0.0391946762914504	1
TIAL1	102	1	15	19	4	12	0.0391946762914504	1
MAP2K7	937	1	15	20	5	13	0.0317970615708556	1
NOD1	1788	1	15	21	6	11	0.0822073733641033	1
TNC	2937	1	15	18	3	16	0.0689058108412947	1
CD8A	3195	1	15	19	4	14	0.0251103517232548	1
HNRNPA0	96	-1	15	19	4	12	0.0391946762914504	1
PARN	101	-1	15	19	4	12	0.0391946762914504	1
MAP2K6	597	1	14	20	6	12	0.101209950773077	1
MAP3K13	1255	1	14	19	5	12	0.0399022166099964	1
CCR5	1418	1	14	19	5	13	0.0606367387676684	1
CD4	1423	1	14	17	3	17	0.0394004426262489	1
CCL16	1468	1	14	18	4	9	0.0502565220307156	1
MT-RNR2	1509	1	14	18	4	5	0.0502565220307156	1
SAA1	1510	1	14	18	4	5	0.0502565220307156	1
GNAQ	1630	1	14	17	3	18	0.0394004426262489	1
SH3KBP1	1648	1	14	15	1	21	0.00966889976333626	1
SYK	1713	1	14	18	4	16	0.0502565220307156	1
FPR2	2573	1	14	20	6	10	0.0704987881658208	1
FCGR3A	3010	1	14	18	4	15	0.0321025966187255	1
SUGT1	3236	1	14	20	6	11	0.101209950773077	1
HLA-DQA2	3386	1	14	17	3	14	0.0394004426262489	1
HLA-DQB1	3479	1	14	17	3	14	0.0394004426262489	1
HLA-DPA1	3527	1	14	17	3	14	0.0394004426262489	1
PTPN22	1935	-1	14	18	4	15	0.01954703970833	1
DUSP26	2315	-1	14	19	5	14	0.0891039956504852	1
UFD1	2489	-1	14	17	3	14	0.0394004426262489	1
EGFR	49	1	13	18	5	15	0.22069277714439	1
CSNK2A1	517	1	13	19	6	13	0.0379891781897768	1
MAPK11	637	1	13	20	7	11	0.184519983656377	1
JUNB	878	1	13	17	4	17	0.141102358844295	1
MAPK9	933	1	13	18	5	15	0.22069277714439	1
HBEGF	1054	1	13	17	4	16	0.203134049908243	1
ESR2	1177	1	13	20	7	11	0.184519983656377	1
BTC	1234	1	13	17	4	16	0.203134049908243	1
EPGN	1500	1	13	17	4	16	0.203134049908243	1
CSNK2A2	1775	1	13	18	5	15	0.0754286036544099	1
CARD9	1790	1	13	20	7	11	0.135045918029303	1
PTCRA	1908	1	13	18	5	14	0.0497032392193681	1
KISS1R	1998	1	13	16	3	16	0.0513259241911992	1
AGTR2	2103	1	13	16	3	16	0.0513259241911992	1
ADRB1	2664	1	13	20	7	9	0.0964510679327171	1
NMUR1	2722	1	13	16	3	16	0.0513259241911992	1
TSHR	3219	1	13	16	3	16	0.0513259241911992	1
CD79B	3220	1	13	17	4	16	0.0637837532998824	1
FCER1G	3231	1	13	17	4	16	0.0637837532998824	1
FASTK	3438	1	13	17	4	6	0.0637837532998824	1
NOLC1	559	-1	13	19	6	13	0.0379891781897768	1
CDK5R1	1162	-1	13	16	3	18	0.080081209113467	1
RGS19	1698	-1	13	16	3	16	0.0513259241911992	1
AP2M1	2501	-1	13	14	1	22	0.0241297175911998	1
GRM1	8	1	12	15	3	18	0.103240008363348	1
ROCK1	285	1	12	17	5	16	0.0930292462550525	1
ATF2	340	1	12	17	5	9	0.497434779692846	1
PTEN	571	1	12	16	4	18	0.0176088464417211	1
MAML1	984	1	12	17	5	16	0.19240676498741	1
MAPK8IP2	1080	1	12	19	7	12	0.218355263055989	1
MAP4K3	1247	1	12	17	5	16	0.19240676498741	1
TPBG	1293	1	12	17	5	15	0.267031355741033	1
SNX9	1310	1	12	17	5	15	0.267031355741033	1
CGA	1512	1	12	15	3	9	0.0661214874924552	1
KISS1	1565	1	12	15	3	9	0.0661214874924552	1
SST	1611	1	12	15	3	11	0.103240008363348	1
TSHB	1612	1	12	15	3	9	0.0661214874924552	1
TAB3	1777	1	12	19	7	12	0.160999828931518	1
CYSLTR2	1894	1	12	16	4	16	0.0801753505738327	1
GPHA2	1952	1	12	15	3	9	0.0661214874924552	1
FGF13	2562	1	12	17	5	15	0.267031355741033	1
ICAM1	2621	1	12	17	5	15	0.267031355741033	1
P2RY13	2667	1	12	15	3	17	0.0661214874924552	1
STAMBP	3207	1	12	17	5	15	0.267031355741033	1
CMTM8	3499	1	12	17	5	15	0.267031355741033	1
RGS2	72	-1	12	16	4	16	0.0801753505738327	1
CBLC	973	-1	12	17	5	15	0.267031355741033	1
PAG1	1380	-1	12	17	5	15	0.135718139750398	1
NPY	1600	-1	12	16	4	10	0.120594314142701	1
RGS4	1697	-1	12	16	4	16	0.120594314142701	1
PTPRK	1957	-1	12	17	5	15	0.267031355741033	1
EPN1	2553	-1	12	17	5	15	0.267031355741033	1
IRF2BP1	2627	-1	12	13	1	3	0.0578716258562149	1
PDCD6IP	3341	-1	12	17	5	15	0.267031355741033	1
FYN	33	1	11	16	5	17	0.23191390126874	1
CHRM1	34	1	11	16	5	16	0.23191390126874	1
CNR1	40	1	11	16	5	16	0.23191390126874	1
BECN1	182	1	11	16	5	15	0.164963632705568	1
BTK	589	1	11	19	8	11	0.265654342135413	1
MAD2L1	724	1	11	13	2	14	0.0386845767144031	1
LMO4	788	1	11	15	4	17	0.0639682009968138	1
MMP2	822	1	11	16	5	17	0.570893361215942	1
FMR1	953	1	11	16	5	16	0.23191390126874	1
CIB1	954	1	11	16	5	16	0.23191390126874	1
RILPL2	955	1	11	16	5	16	0.23191390126874	1
PAK1IP1	956	1	11	16	5	16	0.23191390126874	1
RAC3	957	1	11	16	5	16	0.23191390126874	1
RHOQ	958	1	11	16	5	16	0.23191390126874	1
CHP1	959	1	11	16	5	16	0.23191390126874	1
RAC2	960	1	11	16	5	16	0.23191390126874	1
RHOU	961	1	11	16	5	16	0.23191390126874	1
F2R	965	1	11	16	5	16	0.23191390126874	1
CD247	1000	1	11	14	3	20	0.0843010462619388	1
NRG3	1038	1	11	14	3	20	0.131309741722455	1
NRG4	1055	1	11	14	3	20	0.131309741722455	1
CRIPAK	1098	1	11	16	5	16	0.23191390126874	1
EFNB3	1148	1	11	16	5	16	0.318335761884149	1
EPHA4	1153	1	11	17	6	15	0.32805250547186	1
PTK6	1166	1	11	14	3	20	0.0516679063496765	1
NCK2	1168	1	11	16	5	16	0.23191390126874	1
NRG2	1221	1	11	14	3	20	0.131309741722455	1
SH3RF1	1275	1	11	19	8	11	0.265654342135413	1
NR2C2	1403	1	11	17	6	14	0.4310499875016	1
GAL	1514	1	11	15	4	10	0.216595740789289	1
MLN	1570	1	11	15	4	10	0.216595740789289	1
NMS	1576	1	11	15	4	10	0.216595740789289	1
NMU	1577	1	11	15	4	10	0.216595740789289	1
HCRT	1588	1	11	15	4	10	0.216595740789289	1
PRLH	1598	1	11	15	4	10	0.216595740789289	1
CHRM2	1640	1	11	16	5	16	0.23191390126874	1
SSTR2	1642	1	11	16	5	16	0.23191390126874	1
HTR2A	1644	1	11	16	5	16	0.23191390126874	1
DLG1	1708	1	11	14	3	19	0.0157919829392133	1
MAGI2	1800	1	11	15	4	17	0.0219224154670215	1
MAGI3	1802	1	11	15	4	17	0.0219224154670215	1
LPAR1	1835	1	11	16	5	16	0.23191390126874	1
P2RY10	1836	1	11	16	5	16	0.23191390126874	1
NMUR2	1838	1	11	16	5	16	0.23191390126874	1
CYSLTR1	1847	1	11	16	5	16	0.23191390126874	1
LPAR6	1867	1	11	16	5	16	0.23191390126874	1
P2RY4	1869	1	11	16	5	16	0.23191390126874	1
LPAR3	1870	1	11	16	5	16	0.23191390126874	1
