"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","YY1","0.982301680331548",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1","0.915040320128099",1
"4","#upgenes.HYP_0","FOS, HBP1, JUN, NR3C1, TP53","0.202265824256539",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","MYB, RAF1, SMAD3","0.37079938073768",1
"7","#upgenes.DNA_0.25","YY1","0.978367633420778",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.884349494680395",1
"10","#upgenes.HYP_0.25","FOS, HBP1, JUN, NR3C1, TP53","0.155571519061664",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","RAF1, SMAD3","0.594884752958195",1
"13","#upgenes.DNA_0.45","","1",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.835274788716302",1
"16","#upgenes.HYP_0.45","FOS, HBP1, JUN, NR3C1","0.246828334955856",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","SMAD3","0.820478594021833",1
"19","#upgenes.DNA_0.5","","1",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.835274788716302",1
"22","#upgenes.HYP_0.5","FOS, HBP1, JUN, NR3C1","0.246828334955856",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","SMAD3","0.820478594021833",1
"25","#upgenes.DNA_0.65","","1",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.716491585838281",1
"28","#upgenes.HYP_0.65","FOS, HBP1, JUN, NR3C1","0.168868076246948",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","SMAD3","0.648724618550634",1
"31","#upgenes.DNA_0.75","","1",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","FOS, HBP1, JUN","0.173293976074343",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.648724618550634",1
"37","#upgenes.DNA_0.85","","1",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","HBP1, JUN","0.206692141396398",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","","1",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","HBP1, JUN","0.206692141396398",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","","1",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","HBP1, JUN","0.206692141396398",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","YY1","0.982301680331548",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1","0.915040320128099",1
"58","#dngenes.HYP_0","FOS, HBP1, JUN, NR3C1, TP53","0.202265824256539",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","MYB, RAF1, SMAD3","0.37079938073768",1
"61","#dngenes.DNA_0.25","YY1","0.923761969632645",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.792049736182997",1
"64","#dngenes.HYP_0.25","NR3C1, TP53","0.524015390447519",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","MYB, RAF1, SMAD3","0.296707480890012",1
"67","#dngenes.DNA_0.45","YY1","0.758326417940043",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","","1",1
"70","#dngenes.HYP_0.45","TP53","0.642830960801748",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","MYB, RAF1","0.325842924301258",1
"73","#dngenes.DNA_0.5","YY1","0.758326417940043",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","","1",1
"76","#dngenes.HYP_0.5","TP53","0.642830960801748",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","MYB, RAF1","0.325842924301258",1
"79","#dngenes.DNA_0.65","YY1","0.42958998911721",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","","1",1
"82","#dngenes.HYP_0.65","TP53","0.4724250665356",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","MYB, RAF1","0.0910742181434943",1
"85","#dngenes.DNA_0.75","YY1","0.42958998911721",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","","1",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","MYB, RAF1","0.0910742181434943",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","MYB","0.183756722802039",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","MYB","0.183756722802039",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","MYB","0.183756722802039",1
