NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
KAT5	518	-1	13	18	5	7	0.0054079247073932	1
WNT1	214	-1	12	17	5	8	0.00667521665299598	1
PTGER3	1913	-1	10	12	2	16	0.00824778269384106	1
AGTR1	2252	-1	10	12	2	16	0.00824778269384106	1
SFRP2	234	1	9	12	3	4	0.0086321473123964	1
PARP1	328	1	9	16	7	4	0.0464704536825551	1
NEK11	586	1	9	13	4	9	0.0302314703448908	1
ZFHX3	796	1	9	13	4	3	0.0294486634476027	1
IKBKB	303	-1	9	12	3	13	0.0117503567946735	1
USP17L2	585	-1	9	13	4	9	0.0302314703448908	1
BAK1	259	1	8	13	5	8	0.0500346982402088	1
BAX	260	1	8	13	5	8	0.0500346982402088	1
BTK	589	1	8	11	3	14	0.0220290896041688	1
XRCC5	416	-1	8	12	4	5	0.045233710472718	1
APEX1	644	-1	8	13	5	10	0.0500346982402088	1
RECQL4	683	-1	8	13	5	7	0.0500346982402088	1
CDC25A	897	-1	8	13	5	12	0.0586901226703878	1
FEN1	980	-1	8	13	5	7	0.0500346982402088	1
AGT	1445	-1	8	10	2	10	0.0226716553746587	1
USP24	2493	-1	8	12	4	1	0.0460012992589409	1
APLF	375	1	7	14	7	3	0.100260202017986	1
MCM10	728	1	7	12	5	0	0.0708995519773879	1
RPS19BP1	773	1	7	14	7	7	0.0689530531940092	1
NEUROD1	797	1	7	13	6	9	0.102451899668992	1
PRKCE	813	1	7	12	5	12	0.0708995519773879	1
CHFR	816	1	7	13	6	10	0.0889662715958875	1
STAT5A	828	1	7	13	6	9	0.0754205888184492	1
FBXW11	1073	1	7	12	5	10	0.0708995519773879	1
BCOR	2264	1	7	15	8	6	0.121428084118319	1
CCNC	2317	1	7	13	6	3	0.0672809180417556	1
PCSK6	2362	1	7	11	4	8	0.0683555228670566	1
GCC1	2448	1	7	10	3	10	0.0454157257949595	1
BORA	2506	1	7	13	6	9	0.0754205888184492	1
DLK2	2546	1	7	13	6	3	0.0672809180417556	1
ATAD2	148	-1	7	13	6	9	0.0826723580399555	1
PCNA	151	-1	7	12	5	0	0.0708995519773879	1
NOTCH1	211	-1	7	14	7	6	0.0780413212826246	1
JAG1	218	-1	7	13	6	4	0.0672809180417556	1
SFRP1	233	-1	7	10	3	6	0.032506773316915	1
PLK1	383	-1	7	13	6	10	0.0889662715958875	1
NLK	494	-1	7	11	4	10	0.0518361541203232	1
COPS5	512	-1	7	10	3	16	0.0503944699838857	1
BACH1	572	-1	7	10	3	11	0.0251267792987463	1
SUMO3	666	-1	7	14	7	3	0.100260202017986	1
FOXM1	715	-1	7	13	6	8	0.0889662715958875	1
BUB1	731	-1	7	13	6	10	0.0889662715958875	1
INCENP	767	-1	7	13	6	10	0.0889662715958875	1
UBR2	968	-1	7	12	5	0	0.0708995519773879	1
UBR1	983	-1	7	12	5	0	0.0708995519773879	1
MFAP5	1119	-1	7	13	6	3	0.0672809180417556	1
DAB1	1120	-1	7	13	6	3	0.0672809180417556	1
DYRK1A	1267	-1	7	12	5	11	0.0817436383966387	1
CNTN1	1334	-1	7	13	6	3	0.0672809180417556	1
CCN3	1335	-1	7	13	6	3	0.0672809180417556	1
MFAP2	1336	-1	7	13	6	3	0.0672809180417556	1
PTMA	1766	-1	7	13	6	6	0.0754205888184492	1
MAPK12	1770	-1	7	9	2	10	0.0149207180091169	1
PTPRH	1954	-1	7	11	4	8	0.0683555228670566	1
RFNG	1995	-1	7	13	6	3	0.0672809180417556	1
CDK6	2233	-1	7	12	5	11	0.0817436383966387	1
DNER	2282	-1	7	13	6	3	0.0672809180417556	1
ENPP1	2552	-1	7	11	4	8	0.0683555228670566	1
NTRK1	47	1	6	14	8	8	0.160621054257336	1
PTPN1	71	1	6	11	5	14	0.125574347480601	1
INSR	339	1	6	11	5	14	0.121080613203459	1
WEE1	423	1	6	12	6	11	0.129242595501816	1
SIRT1	498	1	6	14	8	8	0.116450745925017	1
AURKA	531	1	6	13	7	9	0.125438862306488	1
BCL3	552	1	6	12	6	11	0.144395686547119	1
MST1	563	1	6	9	3	9	0.0753709027346403	1
IL4	584	1	6	8	2	7	0.0659106558995325	1
EP400	668	1	6	11	5	12	0.107668955923539	1
HIF1AN	713	1	6	14	8	7	0.104674802198589	1
YY1	875	1	6	12	6	4	0.102897835519751	1
RASSF5	999	1	6	11	5	12	0.125574347480601	1
IL13	1005	1	6	8	2	7	0.0659106558995325	1
MAP4K5	1224	1	6	12	6	11	0.112814423239824	1
SYK	1713	1	6	12	6	12	0.102897835519751	1
TOLLIP	1781	1	6	11	5	11	0.0780712489967607	1
RCAN1	1986	1	6	9	3	3	0.0889757257944132	1
RITA1	2032	1	6	9	3	3	0.0362506737956585	1
PPM1B	2124	1	6	12	6	7	0.129242595501816	1
SMCR8	2127	1	6	12	6	3	0.102897835519751	1
CLK2	2529	1	6	11	5	12	0.125574347480601	1
FHL1	2564	1	6	9	3	3	0.0362506737956585	1
SPEN	2666	1	6	9	3	3	0.0362506737956585	1
JAG2	106	-1	6	12	6	4	0.102897835519751	1
ULK1	178	-1	6	12	6	10	0.102897835519751	1
TOPBP1	203	-1	6	11	5	12	0.121080613203459	1
RALB	220	-1	6	10	4	13	0.0838754980216721	1
CTNNB1	284	-1	6	12	6	12	0.0797629247015948	1
