"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","44/83","481/2914",9.01923397195537e-15,4.96057868457545e-12,3.15198492493598e-12,"AR/MAPK1/MAPK3/PTEN/STK11/TGFB1/TP53/FBXW7/MAPK14/NR3C1/PPARGC1A/PRKACA/SMAD3/CSNK2A1/PRKAA1/PRKAA2/AKT1/MDM2/MYC/PIN1/TP73/E2F1/EP300/FOXO1/KAT5/NCOR1/NCOR2/NOTCH1/SIRT1/CTNNB1/HDAC5/SMAD2/WWTR1/YAP1/YWHAZ/JUN/PPARG/SP1/GATA2/ESRRA/TCF7L2/NR2C2/SREBF1/SOX2",44
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","44/83","499/2914",3.69097786295171e-14,1.01501891231172e-11,6.44949816052614e-12,"AR/MAPK1/MAPK3/PTEN/STK11/TGFB1/TP53/FBXW7/MAPK14/NR3C1/PPARGC1A/PRKACA/SMAD3/CSNK2A1/PRKAA1/PRKAA2/AKT1/MDM2/MYC/PIN1/TP73/E2F1/EP300/FOXO1/KAT5/NCOR1/NCOR2/NOTCH1/SIRT1/CTNNB1/HDAC5/SMAD2/WWTR1/YAP1/YWHAZ/JUN/PPARG/SP1/GATA2/ESRRA/TCF7L2/NR2C2/SREBF1/SOX2",44
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","18/83","78/2914",1.27290855110881e-12,1.40019940621969e-10,8.89696082038156e-11,"DUSP4/MAPK1/MAPK3/NFKB2/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/NOD2/RELA/CHUK/MAP3K7/MAPK8/IKBKB/JUN/MEF2A/NFKB1/ELK1",18
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","18/83","78/2914",1.27290855110881e-12,1.40019940621969e-10,8.89696082038156e-11,"DUSP4/MAPK1/MAPK3/NFKB2/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/NOD2/RELA/CHUK/MAP3K7/MAPK8/IKBKB/JUN/MEF2A/NFKB1/ELK1",18
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","18/83","78/2914",1.27290855110881e-12,1.40019940621969e-10,8.89696082038156e-11,"DUSP4/MAPK1/MAPK3/NFKB2/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/NOD2/RELA/CHUK/MAP3K7/MAPK8/IKBKB/JUN/MEF2A/NFKB1/ELK1",18
"R-HSA-450294","R-HSA-450294","MAP kinase activation","16/83","60/2914",2.35803255249207e-12,2.1615298397844e-10,1.37345053934626e-10,"DUSP4/MAPK1/MAPK3/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/NOD2/CHUK/MAP3K7/MAPK8/IKBKB/JUN/MEF2A/NFKB1/ELK1",16
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","18/83","83/2914",4.01130404517769e-12,3.05241489747667e-10,1.93952487265504e-10,"DUSP4/MAPK1/MAPK3/NFKB2/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/NOD2/RELA/CHUK/MAP3K7/MAPK8/IKBKB/JUN/MEF2A/NFKB1/ELK1",18
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","18/83","84/2914",4.99486074132547e-12,3.05241489747667e-10,1.93952487265504e-10,"DUSP4/MAPK1/MAPK3/NFKB2/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/NOD2/RELA/CHUK/MAP3K7/MAPK8/IKBKB/JUN/MEF2A/NFKB1/ELK1",18
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","18/83","84/2914",4.99486074132547e-12,3.05241489747667e-10,1.93952487265504e-10,"DUSP4/MAPK1/MAPK3/NFKB2/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/NOD2/RELA/CHUK/MAP3K7/MAPK8/IKBKB/JUN/MEF2A/NFKB1/ELK1",18
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","16/83","64/2914",7.04422370237728e-12,3.24544159394346e-10,2.06217532859183e-10,"DUSP4/MAPK1/MAPK3/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/NOD2/CHUK/MAP3K7/MAPK8/IKBKB/JUN/MEF2A/NFKB1/ELK1",16
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","18/83","86/2914",7.67104376750273e-12,3.24544159394346e-10,2.06217532859183e-10,"DUSP4/MAPK1/MAPK3/NFKB2/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/NOD2/RELA/CHUK/MAP3K7/MAPK8/IKBKB/JUN/MEF2A/NFKB1/ELK1",18
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","18/83","86/2914",7.67104376750273e-12,3.24544159394346e-10,2.06217532859183e-10,"DUSP4/MAPK1/MAPK3/NFKB2/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/NOD2/RELA/CHUK/MAP3K7/MAPK8/IKBKB/JUN/MEF2A/NFKB1/ELK1",18
