"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","PRKDC, KAT5","0.984558420057999",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1, HSPA1A","0.88787741115252",1
"4","#upgenes.HYP_0","EGR1, JUN, NFKB1, NFKB2, NR3C1, RELA, TGFB1, TP53","0.103480156899967",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","RAF1, SMAD3","0.852038043088629",1
"7","#upgenes.DNA_0.25","PRKDC, KAT5","0.979932252207329",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1, HSPA1A","0.838379761492107",1
"10","#upgenes.HYP_0.25","EGR1, JUN, NFKB1, NFKB2, NR3C1, RELA, TP53","0.14468570701889",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","RAF1, SMAD3","0.812663649891635",1
"13","#upgenes.DNA_0.45","PRKDC","0.994794130952739",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1, HSPA1A","0.757865975994462",1
"16","#upgenes.HYP_0.45","EGR1, JUN, NFKB2, NR3C1, RELA","0.345107754728515",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","SMAD3","0.928151461617526",1
"19","#upgenes.DNA_0.5","PRKDC","0.994794130952739",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1, HSPA1A","0.757865975994462",1
"22","#upgenes.HYP_0.5","EGR1, JUN, NFKB2, NR3C1, RELA","0.345107754728515",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","SMAD3","0.928151461617526",1
"25","#upgenes.DNA_0.65","PRKDC","0.980911339020416",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1, HSPA1A","0.568793701869632",1
"28","#upgenes.HYP_0.65","EGR1, JUN, NFKB2, NR3C1, RELA","0.233780121836657",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","SMAD3","0.798909672105821",1
"31","#upgenes.DNA_0.75","PRKDC","0.980911339020416",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","HSPA1A","0.749719211911256",1
"34","#upgenes.HYP_0.75","JUN, NFKB2","0.652444347282337",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.798909672105821",1
"37","#upgenes.DNA_0.85","PRKDC","0.890140031113992",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","HSPA1A","0.409123227379075",1
"40","#upgenes.HYP_0.85","JUN","0.731882261772609",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","PRKDC","0.890140031113992",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","HSPA1A","0.409123227379075",1
"46","#upgenes.HYP_0.95","JUN","0.731882261772609",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","PRKDC","0.890140031113992",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","HSPA1A","0.409123227379075",1
"52","#upgenes.HYP_1","JUN","0.731882261772609",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","PRKDC, KAT5","0.984558420057999",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1, HSPA1A","0.88787741115252",1
"58","#dngenes.HYP_0","EGR1, JUN, NFKB1, NFKB2, NR3C1, RELA, TGFB1, TP53","0.103480156899967",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","RAF1, SMAD3","0.852038043088629",1
"61","#dngenes.DNA_0.25","KAT5","0.980673142482025",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.909984224216806",1
"64","#dngenes.HYP_0.25","EGR1, NFKB1, NR3C1, RELA, TGFB1, TP53","0.0481801953280106",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","RAF1, SMAD3","0.795466802590873",1
"67","#dngenes.DNA_0.45","KAT5","0.886662283451193",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","","1",1
"70","#dngenes.HYP_0.45","NFKB1, TGFB1, TP53","0.200133262787767",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","RAF1","0.837931971876595",1
"73","#dngenes.DNA_0.5","KAT5","0.886662283451193",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","","1",1
"76","#dngenes.HYP_0.5","NFKB1, TGFB1, TP53","0.200133262787767",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","RAF1","0.837931971876595",1
"79","#dngenes.DNA_0.65","KAT5","0.57714618851127",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","","1",1
"82","#dngenes.HYP_0.65","NFKB1, TGFB1, TP53","0.0704125820444693",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","RAF1","0.546262946485916",1
"85","#dngenes.DNA_0.75","KAT5","0.57714618851127",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","","1",1
"88","#dngenes.HYP_0.75","TGFB1","0.365130178005648",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","RAF1","0.546262946485916",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","","1",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","","1",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","","1",1
