"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","CHEK1","0.871786367119773",1
"2","DNA_thresholded_100","CHEK1","0.983564607467903",1
"3","DNA_thresholded_200","CHEK1","0.999720192079168",1
"4","DNA_thresholded_300","CHEK1, SFN, CDK2","0.999524768015809",1
"5","DNA_thresholded_400","CHEK1, SFN, CDK2","0.999985316298242",1
"6","DNA_thresholded_477","CHEK1, SFN, CDK2","0.999999055797789",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","YWHAZ, EP300","0.999920878028021",1
"11","ERS_thresholded_400","YWHAZ, EP300","0.999997906892263",1
"12","ERS_thresholded_477","YWHAZ, EP300, CSNK2A1","0.999998667726075",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","GSK3B","0.983259102085981",1
"15","HTS_thresholded_200","GSK3B, MAPK1, MAPK3","0.987063885549287",1
"16","HTS_thresholded_300","GSK3B, MAPK1, MAPK3","0.999498268376146",1
"17","HTS_thresholded_400","GSK3B, MAPK1, MAPK3, SIRT1, CSNK2A1, EP300","0.998338287304449",1
"18","HTS_thresholded_477","GSK3B, MAPK1, MAPK3, SIRT1, CSNK2A1, EP300","0.999817467162107",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","DUSP16","0.983374004140042",1
"21","HYP_thresholded_200","DUSP16","0.99971826208031",1
"22","HYP_thresholded_300","DUSP16","0.999995024851825",1
"23","HYP_thresholded_400","DUSP16, HDAC1, NR4A1","0.999984479993539",1
"24","HYP_thresholded_477","DUSP16, HDAC1, NR4A1","0.999999004581794",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","MAPK9","0.999999991876951",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","SMAD3","0.999714371938924",1
"34","OXD_thresholded_300","SMAD3, PAWR","0.999927195025037",1
"35","OXD_thresholded_400","SMAD3, PAWR","0.999997999451192",1
"36","OXD_thresholded_477","SMAD3, PAWR, SIRT1","0.999998636655044",1
