"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","9/50","23/2914",4.15064384233513e-11,2.11682835959092e-08,1.47238628933362e-08,"MAPK1/CDK1/DUSP16/MAPK3/DUSP10/DUSP7/DUSP2/DUSP8/DUSP9",9
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","28/50","481/2914",1.51001046618199e-10,3.85052668876408e-08,2.67828172159648e-08,"AR/MAPK1/SMAD3/SOCS3/SIRT1/CSNK2A1/NR4A1/YAP1/CDK1/CDK2/ZNF521/CHEK1/GSK3B/TP53/CASP1/MEN1/MAPK11/VDR/LAMTOR3/MAPK3/HDAC1/EP300/YWHAZ/PML/SFN/ABL1/NR0B2/RXRB",28
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","28/50","499/2914",3.72057222163204e-10,6.32497277677447e-08,4.39941346908771e-08,"AR/MAPK1/SMAD3/SOCS3/SIRT1/CSNK2A1/NR4A1/YAP1/CDK1/CDK2/ZNF521/CHEK1/GSK3B/TP53/CASP1/MEN1/MAPK11/VDR/LAMTOR3/MAPK3/HDAC1/EP300/YWHAZ/PML/SFN/ABL1/NR0B2/RXRB",28
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","8/50","34/2914",5.45023679927817e-08,6.94905191907966e-06,4.83349947725458e-06,"MAPK1/DUSP16/MAPK3/DUSP10/DUSP7/DUSP2/DUSP8/DUSP9",8
"R-HSA-8940973","R-HSA-8940973","RUNX2 regulates osteoblast differentiation","6/50","19/2914",4.30076938714369e-07,4.38678477488656e-05,3.05128270203668e-05,"AR/MAPK1/YAP1/ZNF521/MAPK3/ABL1",6
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","6/50","24/2914",1.99867234297051e-06,0.000169887149152494,0.000118167119224748,"AR/MAPK1/YAP1/ZNF521/MAPK3/ABL1",6
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","8/50","62/2914",7.05266663196774e-06,0.000513837140329078,0.000357405812777914,"AR/MAPK1/YAP1/CDK1/ZNF521/GSK3B/MAPK3/ABL1",8
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","15/50","249/2914",9.15244602209536e-06,0.000583468433908579,0.000405838724927123,"MAPK1/CSNK2A1/CDK1/CDK2/CHEK1/GSK3B/TP53/CSNK1D/MAPK3/HDAC1/EP300/YWHAZ/SFN/ABL1/FBXW11",15
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","13/50","194/2914",1.34201700219329e-05,0.000760476301242863,0.00052895874823291,"CSNK2A1/CDK1/CDK2/CHEK1/TP53/CASP1/MAPK11/LAMTOR3/HDAC1/EP300/YWHAZ/PML/SFN",13
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","4/50","10/2914",1.49457947253625e-05,0.000762235530993486,0.000530182402362858,"MAPK1/MAPK9/MAPK11/MAPK3",4
"R-HSA-75035","R-HSA-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","4/50","11/2914",2.31896920950873e-05,0.00100235794216623,0.00069720253149643,"CDK1/CHEK1/YWHAZ/SFN",4
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","9/50","95/2914",2.35848927568525e-05,0.00100235794216623,0.00069720253149643,"CSNK2A1/CDK1/CDK2/CHEK1/TP53/MAPK11/HDAC1/EP300/PML",9
"R-HSA-2262752","R-HSA-2262752","Cellular responses to stress","12/50","187/2914",4.806798286701e-05,0.00179129976539161,0.00124596082752729,"AR/MAPK1/SIRT1/MAPK9/CDK2/GSK3B/TP53/MAPK11/LAMTOR3/MAPK3/EP300/STAT3",12
"R-HSA-6807070","R-HSA-6807070","PTEN Regulation","7/50","59/2914",4.91729347362403e-05,0.00179129976539161,0.00124596082752729,"MAPK1/CSNK2A1/TP53/LAMTOR3/MAPK3/HDAC1/PML",7
"R-HSA-8953897","R-HSA-8953897","Cellular responses to external stimuli","12/50","189/2914",5.34538417243279e-05,0.00181743061862715,0.00126413646744551,"AR/MAPK1/SIRT1/MAPK9/CDK2/GSK3B/TP53/MAPK11/LAMTOR3/MAPK3/EP300/STAT3",12
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic","12/50","191/2914",5.93577330313167e-05,0.00189202774037322,0.00131602342312853,"MAPK1/CSNK2A1/CDK1/CDK2/GSK3B/TP53/CSNK1D/MAPK3/HDAC1/EP300/ABL1/FBXW11",12
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","4/50","14/2914",6.77123427879949e-05,0.00203137028363985,0.00141294486189191,"TP53/HDAC1/EP300/PML",4
"R-HSA-2028269","R-HSA-2028269","Signaling by Hippo","4/50","15/2914",9.11703474531179e-05,0.00244720406321527,0.00170218321837677,"YAP1/LATS2/TJP2/LATS1",4
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","4/50","15/2914",9.11703474531179e-05,0.00244720406321527,0.00170218321837677,"CDK1/TP53/EP300/SFN",4
