"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","","1",1
"3","DNA_thresholded_200","","1",1
"4","DNA_thresholded_300","YY1, CDK2","0.99941936212216",1
"5","DNA_thresholded_400","YY1, CDK2","0.999970707738765",1
"6","DNA_thresholded_477","YY1, CDK2","0.999997145766539",1
"7","ERS_thresholded_050","GSK3A","0.808361452189291",1
"8","ERS_thresholded_100","GSK3A","0.962974254430863",1
"9","ERS_thresholded_200","GSK3A","0.998548449813862",1
"10","ERS_thresholded_300","GSK3A, CEBPB","0.99934495190853",1
"11","ERS_thresholded_400","GSK3A, CEBPB","0.999963512874505",1
"12","ERS_thresholded_477","GSK3A, CEBPB, CSNK2A1","0.999966460666289",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","MAPKAPK2","0.963348559952366",1
"15","HTS_thresholded_200","MAPKAPK2, MAPK1, MAPK3","0.95759190961753",1
"16","HTS_thresholded_300","MAPKAPK2, MAPK1, MAPK3","0.996526930248747",1
"17","HTS_thresholded_400","MAPKAPK2, MAPK1, MAPK3, SIRT1, CSNK2A1","0.99550961529191",1
"18","HTS_thresholded_477","MAPKAPK2, MAPK1, MAPK3, SIRT1, CSNK2A1","0.999259835076997",1
"19","HYP_thresholded_050","DUSP14","0.808804906676165",1
"20","HYP_thresholded_100","DUSP14, EGR1","0.839070096858206",1
"21","HYP_thresholded_200","DUSP14, EGR1","0.989325262447547",1
"22","HYP_thresholded_300","DUSP14, EGR1","0.999407678313892",1
"23","HYP_thresholded_400","DUSP14, EGR1, HDAC1, NR4A1","0.998850636177683",1
"24","HYP_thresholded_477","DUSP14, EGR1, HDAC1, NR4A1","0.999842191197803",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","","1",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","SMAD3","0.998635896791386",1
"34","OXD_thresholded_300","SMAD3","0.999946352502203",1
"35","OXD_thresholded_400","SMAD3","0.999997642851844",1
"36","OXD_thresholded_477","SMAD3, SIRT1","0.999996104334438",1
