"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","29/53","481/2914",1.50014007001953e-10,7.21567373679396e-08,5.03731244564454e-08,"CASP1/STAT1/KMT2B/TWIST1/CTNNB1/MAPK1/MAPK14/MEN1/NR0B2/AKT1/TCF7/AKT2/CSNK2A1/PCGF2/YAP1/CDK2/UBE2I/EP300/TP53/MAPK11/GATA2/ESR2/PRKAA1/AKT3/STK11/SIRT1/KAT2B/TRIM28/CARM1",29
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","29/53","499/2914",3.78782480752453e-10,9.10971866209649e-08,6.35955849263329e-08,"CASP1/STAT1/KMT2B/TWIST1/CTNNB1/MAPK1/MAPK14/MEN1/NR0B2/AKT1/TCF7/AKT2/CSNK2A1/PCGF2/YAP1/CDK2/UBE2I/EP300/TP53/MAPK11/GATA2/ESR2/PRKAA1/AKT3/STK11/SIRT1/KAT2B/TRIM28/CARM1",29
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","11/53","95/2914",6.06889414415161e-07,9.73046027778974e-05,6.79290256836618e-05,"MAPK14/AKT1/AKT2/CSNK2A1/CDK2/EP300/TP53/MAPK11/PRKAA1/AKT3/STK11",11
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","6/53","23/2914",2.16099133613691e-06,0.000259859208170463,0.000181409535849388,"MAPK1/DUSP10/DUSP8/DUSP2/DUSP7/DUSP9",6
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","5/53","14/2914",2.90688564428004e-06,0.00027964239897974,0.000195220320110597,"AKT1/AKT2/EP300/TP53/AKT3",5
"R-HSA-3769402","R-HSA-3769402","Deactivation of the beta-catenin transactivating complex","6/53","31/2914",1.40973689950011e-05,0.00112010746646582,0.000781954878657613,"CTNNB1/MEN1/AKT1/TCF7/AKT2/SOX6",6
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","4/53","10/2914",1.89086386865602e-05,0.00112010746646582,0.000781954878657613,"MAPK1/MAPK14/MAPK11/MAPK8",4
"R-HSA-6804759","R-HSA-6804759","Regulation of TP53 Activity through Association with Co-factors","4/53","10/2914",1.89086386865602e-05,0.00112010746646582,0.000781954878657613,"AKT1/AKT2/TP53/AKT3",4
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","7/53","49/2914",2.09583517633937e-05,0.00112010746646582,0.000781954878657613,"AKT1/AKT2/EP300/AKT3/STK11/SIRT1/KAT2B",7
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","6/53","34/2914",2.4695228126738e-05,0.00116371579093518,0.000812398155833947,"MAPK1/DUSP10/DUSP8/DUSP2/DUSP7/DUSP9",6
