"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","PRKDC","0.904498603770032",1
"2","DNA_thresholded_100","PRKDC","0.990881602770935",1
"3","DNA_thresholded_200","PRKDC","0.999913438399298",1
"4","DNA_thresholded_300","PRKDC, CDK2, CARM1","0.999893939698761",1
"5","DNA_thresholded_400","PRKDC, CDK2, CARM1, NPAS2","0.999987113891713",1
"6","DNA_thresholded_477","PRKDC, CDK2, CARM1, NPAS2, TRIM28","0.999996055148549",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","EP300","0.999998988769631",1
"11","ERS_thresholded_400","EP300","0.999999988405694",1
"12","ERS_thresholded_477","EP300, CSNK2A1","0.999999990747602",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","RPS6KB1","0.9906876101813",1
"15","HTS_thresholded_200","RPS6KB1, MAPK1","0.999055907472696",1
"16","HTS_thresholded_300","RPS6KB1, MAPK1","0.999985696450872",1
"17","HTS_thresholded_400","RPS6KB1, MAPK1, SIRT1, CSNK2A1, EP300","0.999923399293244",1
"18","HTS_thresholded_477","RPS6KB1, MAPK1, SIRT1, CSNK2A1, EP300, AKT1, PRKAA1","0.999909053666469",1
"19","HYP_thresholded_050","DUSP14","0.903677777926886",1
"20","HYP_thresholded_100","DUSP14, NFKB1, GAPDH","0.838268351594214",1
"21","HYP_thresholded_200","DUSP14, NFKB1, GAPDH","0.994871768754594",1
"22","HYP_thresholded_300","DUSP14, NFKB1, GAPDH","0.999891061920995",1
"23","HYP_thresholded_400","DUSP14, NFKB1, GAPDH","0.999998031015638",1
"24","HYP_thresholded_477","DUSP14, NFKB1, GAPDH, SIRT2","0.99999932645651",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","","1",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","","1",1
"34","OXD_thresholded_300","PCGF2, STAT1","0.9999855416113",1
"35","OXD_thresholded_400","PCGF2, STAT1","0.999999771293524",1
"36","OXD_thresholded_477","PCGF2, STAT1, SIRT1","0.999999883111805",1
