"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","25/37","481/2914",4.17141404023325e-12,1.67273703013353e-09,1.14604112052724e-09,"AKT2/CSNK2A1/GSK3B/JUN/MAPK1/MAPK14/MAPK3/MAX/PRKACA/SMAD3/TP53/YAP1/VDR/MYB/FOS/FOXO1/FOXO3/HNF4A/JUNB/MEF2C/MYC/STAT1/TWIST1/TCF7L2/TEAD1",25
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","25/37","499/2914",9.82656245613694e-12,1.97022577245546e-09,1.3498593689746e-09,"AKT2/CSNK2A1/GSK3B/JUN/MAPK1/MAPK14/MAPK3/MAX/PRKACA/SMAD3/TP53/YAP1/VDR/MYB/FOS/FOXO1/FOXO3/HNF4A/JUNB/MEF2C/MYC/STAT1/TWIST1/TCF7L2/TEAD1",25
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","8/37","30/2914",1.45386243799087e-09,1.94332945878113e-07,1.33143191689691e-07,"JUN/MAPK1/MAPK14/MAPK3/RPS6KA5/ATF1/FOS/MEF2C",8
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","5/37","10/2914",6.01188014343971e-08,6.02690984379831e-06,4.1292124143099e-06,"JUN/MAPK1/MAPK14/MAPK3/FOS",5
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","17/37","332/2914",1.15694951565835e-07,9.27873511557996e-06,6.35713312814377e-06,"JUN/MAPK1/MAPK14/MAPK3/PRKACA/RPS6KA5/SMAD3/TP53/ATF1/FOS/FOXO1/FOXO3/JUNB/MEF2C/MYC/STAT1/TWIST1",17
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","18/37","397/2914",2.66987762193506e-07,1.78436821065993e-05,1.22252291109658e-05,"AKT2/CSNK2A1/GSK3B/JUN/MAPK1/MAPK14/MAPK3/PRKACA/RPS6KA4/RPS6KA5/SMAD3/TCF4/MYB/FOXO1/FOXO3/HNF4A/MEF2C/MYC",18
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","6/37","24/2914",3.13490382028739e-07,1.79585204562178e-05,1.23039082269926e-05,"MAPK1/MAPK14/MAPK3/RPS6KA5/ATF1/MEF2C",6
"R-HSA-450294","R-HSA-450294","MAP kinase activation","8/37","60/2914",4.8555707983525e-07,2.43385486267419e-05,1.66750523469737e-05,"JUN/MAPK1/MAPK14/MAPK3/RPS6KA5/ATF1/FOS/MEF2C",8
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","8/37","64/2914",8.10257260151433e-07,3.61014623689694e-05,2.47341689940964e-05,"JUN/MAPK1/MAPK14/MAPK3/RPS6KA5/ATF1/FOS/MEF2C",8
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","7/37","53/2914",2.97063685881205e-06,0.000116695239335829,7.99513255457445e-05,"SMAD3/TP53/YAP1/FOXO3/MYC/TCF7L2/TEAD1",7
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","8/37","78/2914",3.78313743482738e-06,0.000116695239335829,7.99513255457445e-05,"JUN/MAPK1/MAPK14/MAPK3/RPS6KA5/ATF1/FOS/MEF2C",8
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","8/37","78/2914",3.78313743482738e-06,0.000116695239335829,7.99513255457445e-05,"JUN/MAPK1/MAPK14/MAPK3/RPS6KA5/ATF1/FOS/MEF2C",8
