"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","","1",1
"3","DNA_thresholded_200","","1",1
"4","DNA_thresholded_300","","1",1
"5","DNA_thresholded_400","","1",1
"6","DNA_thresholded_477","","1",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","NFYB","0.967400013522485",1
"11","ERS_thresholded_400","NFYB","0.989233227183112",1
"12","ERS_thresholded_477","NFYB, CSNK2A1","0.968818085819035",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","PRKACA, GSK3B","0.315405923231621",1
"15","HTS_thresholded_200","PRKACA, GSK3B, MAPK1, MAPK3","0.183596317421756",1
"16","HTS_thresholded_300","PRKACA, GSK3B, MAPK1, MAPK3","0.420868836753383",1
"17","HTS_thresholded_400","PRKACA, GSK3B, MAPK1, MAPK3, CSNK2A1","0.433578819642147",1
"18","HTS_thresholded_477","PRKACA, GSK3B, MAPK1, MAPK3, CSNK2A1, FOXO1, FOS","0.238115015975746",1
"19","HYP_thresholded_050","RPS6KA5","0.44024697141594",1
"20","HYP_thresholded_100","RPS6KA5","0.687003673988641",1
"21","HYP_thresholded_200","RPS6KA5","0.901498314210166",1
"22","HYP_thresholded_300","RPS6KA5","0.968633334255469",1
"23","HYP_thresholded_400","RPS6KA5, HBP1","0.940538452535512",1
"24","HYP_thresholded_477","RPS6KA5, HBP1","0.971114705068134",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","ATF1","0.99490489935599",1
"31","OXD_thresholded_050","MYB","0.440063167445612",1
"32","OXD_thresholded_100","MYB","0.685358659458223",1
"33","OXD_thresholded_200","MYB, SMAD3","0.664354666427282",1
"34","OXD_thresholded_300","MYB, SMAD3, STAT1","0.650771593563244",1
"35","OXD_thresholded_400","MYB, SMAD3, STAT1","0.81714558288498",1
"36","OXD_thresholded_477","MYB, SMAD3, STAT1","0.893324585542544",1
