"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","GADD45A","0.636727369798774",1
"2","DNA_thresholded_100","GADD45A","0.868046588696451",1
"3","DNA_thresholded_200","GADD45A","0.982279281792026",1
"4","DNA_thresholded_300","GADD45A, YY1","0.982338498803511",1
"5","DNA_thresholded_400","GADD45A, YY1","0.996856386923212",1
"6","DNA_thresholded_477","GADD45A, YY1, TRIM28","0.995448874090083",1
"7","ERS_thresholded_050","GSK3A","0.634843392263002",1
"8","ERS_thresholded_100","GSK3A","0.865987926735688",1
"9","ERS_thresholded_200","GSK3A","0.98139540597138",1
"10","ERS_thresholded_300","GSK3A, EP300","0.981056311279113",1
"11","ERS_thresholded_400","GSK3A, EP300","0.996422426037433",1
"12","ERS_thresholded_477","GSK3A, EP300","0.999039331556265",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","MAPKAPK2","0.866826673021107",1
"15","HTS_thresholded_200","MAPKAPK2, CDKN1A, HSP90AB1, CREBBP, MAPK1, MAPK3","0.189899821693296",1
"16","HTS_thresholded_300","MAPKAPK2, CDKN1A, HSP90AB1, CREBBP, MAPK1, MAPK3, PPARG","0.342840329013979",1
"17","HTS_thresholded_400","MAPKAPK2, CDKN1A, HSP90AB1, CREBBP, MAPK1, MAPK3, PPARG, SIRT1, EP300","0.325870729172249",1
"18","HTS_thresholded_477","MAPKAPK2, CDKN1A, HSP90AB1, CREBBP, MAPK1, MAPK3, PPARG, SIRT1, EP300, FOXO1, FOS","0.257356327791386",1
"19","HYP_thresholded_050","RPS6KA5","0.635365761454977",1
"20","HYP_thresholded_100","RPS6KA5, NFKB1, EGR1, GATA3","0.133315254000713",1
"21","HYP_thresholded_200","RPS6KA5, NFKB1, EGR1, GATA3","0.549351428944684",1
"22","HYP_thresholded_300","RPS6KA5, NFKB1, EGR1, GATA3","0.835802599888479",1
"23","HYP_thresholded_400","RPS6KA5, NFKB1, EGR1, GATA3, HBP1, NR3C1","0.774894305601437",1
"24","HYP_thresholded_477","RPS6KA5, NFKB1, EGR1, GATA3, HBP1, NR3C1, ARNT, CDKN1A, MYOD1","0.52961056404086",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","ATF1","0.999896654096719",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","GATA6","0.866140428412895",1
"33","OXD_thresholded_200","GATA6, SMAD3","0.907316450896393",1
"34","OXD_thresholded_300","GATA6, SMAD3, MAP3K5, STAT1","0.833739919024143",1
"35","OXD_thresholded_400","GATA6, SMAD3, MAP3K5, STAT1","0.948231007646328",1
"36","OXD_thresholded_477","GATA6, SMAD3, MAP3K5, STAT1, SIRT1, ARNT","0.881782500646547",1
