"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","PRKDC, FOXM1","0.988837609791013",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1, CSNK2B","0.906549792674084",1
"4","#upgenes.HYP_0","EGR1, ELF3, FOS, JUN, RELA, TP53","0.398000353776127",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","SRC, RHOA, ROCK2, SMAD3","0.470079624714549",1
"7","#upgenes.DNA_0.25","PRKDC, FOXM1","0.985224561209708",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.970062739094736",1
"10","#upgenes.HYP_0.25","EGR1, ELF3, FOS, JUN, RELA, TP53","0.317171571381093",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","SRC, RHOA, SMAD3","0.628074364876235",1
"13","#upgenes.DNA_0.45","PRKDC, FOXM1","0.974177672016943",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.94678294499891",1
"16","#upgenes.HYP_0.45","EGR1, ELF3, FOS, JUN, RELA","0.392421672770945",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","SRC, RHOA, SMAD3","0.51522742836028",1
"19","#upgenes.DNA_0.5","PRKDC, FOXM1","0.974177672016943",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.94678294499891",1
"22","#upgenes.HYP_0.5","EGR1, ELF3, FOS, JUN, RELA","0.392421672770945",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","SRC, RHOA, SMAD3","0.51522742836028",1
"25","#upgenes.DNA_0.65","PRKDC","0.985000211409894",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.871297259673862",1
"28","#upgenes.HYP_0.65","EGR1, FOS, JUN, RELA","0.467193760626236",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","SMAD3","0.817621285090404",1
"31","#upgenes.DNA_0.75","PRKDC","0.985000211409894",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","FOS, JUN","0.683979672440859",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.817621285090404",1
"37","#upgenes.DNA_0.85","PRKDC","0.903964496444574",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","JUN","0.752533678645939",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","PRKDC","0.903964496444574",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","JUN","0.752533678645939",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","PRKDC","0.903964496444574",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","JUN","0.752533678645939",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","PRKDC, FOXM1","0.988837609791013",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1, CSNK2B","0.906549792674084",1
"58","#dngenes.HYP_0","EGR1, ELF3, FOS, JUN, RELA, TP53","0.398000353776127",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","SRC, RHOA, ROCK2, SMAD3","0.470079624714549",1
"61","#dngenes.DNA_0.25","FOXM1","0.984801305627105",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1, CSNK2B","0.718224333378678",1
"64","#dngenes.HYP_0.25","EGR1, ELF3, RELA, TP53","0.310132842638083",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","SRC, RHOA, ROCK2, SMAD3","0.371693120147981",1
"67","#dngenes.DNA_0.45","FOXM1","0.900735196491322",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","CSNK2B","0.861181666866119",1
"70","#dngenes.HYP_0.45","ELF3, TP53","0.491957936265089",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","SRC, RHOA, ROCK2","0.291740948774172",1
"73","#dngenes.DNA_0.5","FOXM1","0.900735196491322",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","CSNK2B","0.861181666866119",1
"76","#dngenes.HYP_0.5","ELF3, TP53","0.491957936265089",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","SRC, RHOA, ROCK2","0.291740948774172",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","CSNK2B","0.663652110237653",1
"82","#dngenes.HYP_0.65","TP53","0.646585331316518",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","ROCK2","0.567579088333408",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","CSNK2B","0.398139581710244",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","ROCK2","0.567579088333408",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","ROCK2","0.281262677428155",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","ROCK2","0.281262677428155",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","ROCK2","0.281262677428155",1
