NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
TRAF3	926	-1	13	13	0	20	0.000152787416413668	1
OTUD5	970	1	12	12	0	17	0.000285203177305514	1
TNFRSF13C	2216	1	12	12	0	17	0.000285203177305514	1
NFKB1	314	-1	12	18	6	9	0.0121571720042377	1
RSF1	977	1	11	17	6	8	0.0189053451991581	1
NFKBIB	1422	1	11	17	6	8	0.0189053451991581	1
UNC5CL	3147	1	11	17	6	8	0.0189053451991581	1
CASP10	202	1	10	12	2	19	0.00744414618520919	1
NLK	494	1	10	14	4	14	0.0175461679698398	1
NKIRAS2	573	1	10	15	5	4	0.022925117749288	1
IL6R	1067	1	10	13	3	17	0.00743770568818365	1
MAP4K5	1224	1	10	14	4	15	0.0164746726277073	1
IL2RB	2623	1	10	12	2	19	0.00527716017381955	1
HCFC1	3330	1	10	15	5	6	0.0233553534825947	1
ZBTB17	482	-1	10	16	6	9	0.02939236516041	1
STK38L	3039	-1	10	15	5	12	0.022925117749288	1
BCL6	474	1	9	14	5	14	0.0342034741849297	1
NFKBIE	1763	1	9	16	7	9	0.0445247483136402	1
SGK1	204	-1	9	15	6	12	0.0165556263796959	1
TP73	343	-1	9	13	4	14	0.0250509856762683	1
PMS2	689	-1	9	13	4	11	0.0250509856762683	1
DUSP10	1246	-1	9	11	2	20	0.00433176502420104	1
NUAK1	1920	-1	9	15	6	12	0.0431723170590609	1
RPL5	2133	-1	9	13	4	11	0.0250509856762683	1
RICTOR	3033	-1	9	15	6	12	0.0165556263796959	1
BAK1	259	1	8	13	5	13	0.0501403454626413	1
TNIP1	309	1	8	13	5	13	0.0501403454626413	1
WEE1	423	1	8	14	6	13	0.0479690763925442	1
NEK11	586	1	8	13	5	14	0.0388560254786282	1
HSPA1A	698	1	8	11	3	18	0.0302290387709414	1
PTPN11	769	1	8	9	1	23	0.0101938166454296	1
NEUROD1	797	1	8	12	4	16	0.0339892938176708	1
GADD45B	895	1	8	13	5	15	0.0336495334645955	1
MAP3K1	925	1	8	17	9	7	0.068401087478211	1
PPP1R13L	945	1	8	16	8	8	0.0835685964987251	1
IL15	1035	1	8	10	2	16	0.0185731578946262	1
CISH	1076	1	8	9	1	22	0.0061444875961005	1
MAP4K2	1206	1	8	17	9	6	0.068401087478211	1
LEP	1222	1	8	15	7	10	0.0513528553262782	1
ECSIT	1780	1	8	17	9	6	0.068401087478211	1
HDAC5	1999	1	8	15	7	7	0.0732994275622218	1
SGK2	2094	1	8	13	5	15	0.0388560254786282	1
PATZ1	2201	1	8	13	5	10	0.0471796514204467	1
TNIK	2219	1	8	16	8	8	0.0536532918388333	1
GADD45G	3022	1	8	13	5	15	0.0336495334645955	1
