"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","CARM1","0.999906987355077",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1, CSNK2A2","0.976272864936921",1
"4","#upgenes.HYP_0","EGR1, GAPDH, TP53","0.977977808069585",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","","1",1
"7","#upgenes.DNA_0.25","CARM1","0.999852378675866",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.993015420875697",1
"10","#upgenes.HYP_0.25","EGR1, GAPDH, TP53","0.96351482285013",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","","1",1
"13","#upgenes.DNA_0.45","CARM1","0.999625830742449",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.98423606590056",1
"16","#upgenes.HYP_0.45","EGR1, GAPDH","0.982313377401887",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","","1",1
"19","#upgenes.DNA_0.5","CARM1","0.999625830742449",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.98423606590056",1
"22","#upgenes.HYP_0.5","EGR1, GAPDH","0.982313377401887",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","","1",1
"25","#upgenes.DNA_0.65","","1",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.945008347278284",1
"28","#upgenes.HYP_0.65","EGR1","0.99400981110217",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","","1",1
"31","#upgenes.DNA_0.75","","1",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","","1",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","","1",1
"37","#upgenes.DNA_0.85","","1",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","","1",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","","1",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","","1",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","","1",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","","1",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","CARM1","0.999906987355077",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1, CSNK2A2","0.976272864936921",1
"58","#dngenes.HYP_0","EGR1, GAPDH, TP53","0.977977808069585",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","","1",1
"61","#dngenes.DNA_0.25","CARM1","0.997321863899223",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1, CSNK2A2","0.872475631494324",1
"64","#dngenes.HYP_0.25","EGR1, GAPDH, TP53","0.765995546893513",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","","1",1
"67","#dngenes.DNA_0.45","CARM1","0.961911762376072",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","CSNK2A2","0.938795057742935",1
"70","#dngenes.HYP_0.45","GAPDH, TP53","0.678621422415632",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","","1",1
"73","#dngenes.DNA_0.5","CARM1","0.961911762376072",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","CSNK2A2","0.938795057742935",1
"76","#dngenes.HYP_0.5","GAPDH, TP53","0.678621422415632",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","","1",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","CSNK2A2","0.78593779711622",1
"82","#dngenes.HYP_0.65","TP53","0.77040501941991",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","","1",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","CSNK2A2","0.512406087812093",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","","1",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","","1",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","","1",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","","1",1
