"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","CHEK1","0.922919191868053",1
"2","DNA_thresholded_100","CHEK1","0.994060059752999",1
"3","DNA_thresholded_200","CHEK1","0.999963130074041",1
"4","DNA_thresholded_300","CHEK1, CDK2","0.999995946926998",1
"5","DNA_thresholded_400","CHEK1, CDK2, MORF4L1","0.999999598801119",1
"6","DNA_thresholded_477","CHEK1, CDK2, MORF4L1, TFDP2","0.99999989078951",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","CDK5RAP3","0.993825689042856",1
"9","ERS_thresholded_200","CDK5RAP3","0.999958358951863",1
"10","ERS_thresholded_300","CDK5RAP3, EP300","0.999995084766409",1
"11","ERS_thresholded_400","CDK5RAP3, EP300","0.99999995042452",1
"12","ERS_thresholded_477","CDK5RAP3, EP300, CSNK2A1","0.999999981323339",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","GSK3B","0.993921839386487",1
"15","HTS_thresholded_200","GSK3B, MAPK1, MAPK3","0.997435042332347",1
"16","HTS_thresholded_300","GSK3B, MAPK1, MAPK3","0.99996244999459",1
"17","HTS_thresholded_400","GSK3B, MAPK1, MAPK3, CSNK2A1, EP300, SUMO1","0.999910262589212",1
"18","HTS_thresholded_477","GSK3B, MAPK1, MAPK3, CSNK2A1, EP300, SUMO1","0.999995343732649",1
"19","HYP_thresholded_050","DUSP14","0.922194991993173",1
"20","HYP_thresholded_100","DUSP14, EGR1","0.961914547800375",1
"21","HYP_thresholded_200","DUSP14, EGR1","0.999562327886002",1
"22","HYP_thresholded_300","DUSP14, EGR1","0.999995815717059",1
"23","HYP_thresholded_400","DUSP14, EGR1","0.99999996228927",1
"24","HYP_thresholded_477","DUSP14, EGR1","0.999999999057143",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","CDK5","0.99995548827173",1
"28","MTL_thresholded_300","CDK5","0.999999650381634",1
"29","MTL_thresholded_400","CDK5","0.999999996811503",1
"30","MTL_thresholded_477","CDK5, MAPK9","0.999999997870138",1
"31","OXD_thresholded_050","SRC","0.92208344610001",1
"32","OXD_thresholded_100","SRC","0.993834467864852",1
"33","OXD_thresholded_200","SRC, RHOA, ROCK2, FYN","0.989810559429744",1
"34","OXD_thresholded_300","SRC, RHOA, ROCK2, FYN, PCGF2","0.999078644092537",1
"35","OXD_thresholded_400","SRC, RHOA, ROCK2, FYN, PCGF2","0.999977903688915",1
"36","OXD_thresholded_477","SRC, RHOA, ROCK2, FYN, PCGF2","0.999998870269535",1
