NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
PTPN2	768	1	15	18	3	15	0.000230299982178406	1
PTPRH	1954	1	14	16	2	19	0.000264236350633468	1
PDGFRB	1133	-1	14	17	3	16	0.000135101586790639	1
GNAI2	1427	-1	14	18	4	14	0.000305731140092322	1
YWHAB	2029	-1	14	18	4	15	0.00585340345231789	1
PTPN12	1922	1	13	17	4	16	0.00505152391750136	1
IL6R	1067	-1	13	16	3	17	0.000404786016398559	1
PDGFRA	1131	-1	13	17	4	15	0.000391617360170979	1
CXCR5	3275	-1	13	17	4	14	0.000817241688260139	1
PTPN6	1011	1	12	17	5	14	0.00187760509441888	1
PPP2R2C	1821	1	12	16	4	16	0.000496710596268193	1
CALR	2857	1	12	17	5	13	0.000962928536303345	1
PA2G4	2979	1	12	17	5	13	0.000962928536303345	1
RNF14	3058	1	12	17	5	13	0.000962928536303345	1
TCF4	3214	1	12	17	5	13	0.000962928536303345	1
FKBP4	4	-1	12	17	5	13	0.000962928536303345	1
SRC	25	-1	12	16	4	17	0.000496710596268193	1
PTPN13	75	-1	12	16	4	16	0.00107292839119635	1
GSN	283	-1	12	16	4	15	0.000496710596268193	1
KDM3A	404	-1	12	17	5	13	0.000962928536303345	1
KDM4A	407	-1	12	17	5	13	0.000962928536303345	1
AR	636	-1	12	18	6	13	0.000790290633650851	1
NCOR2	673	-1	12	16	4	16	0.0182442284014066	1
KDM7A	730	-1	12	17	5	13	0.000962928536303345	1
EPHA3	1152	-1	12	16	4	16	0.000496710596268193	1
EPHB2	1365	-1	12	16	4	16	0.000496710596268193	1
PTN	1367	-1	12	16	4	16	0.000496710596268193	1
DOK4	1397	-1	12	16	4	16	0.000496710596268193	1
PTMA	1766	-1	12	17	5	13	0.0166232933823878	1
PTPN21	1934	-1	12	16	4	16	0.000496710596268193	1
ROR1	2016	-1	12	16	4	16	0.000496710596268193	1
SFN	2027	-1	12	16	4	17	0.012306727877902	1
AFDN	2320	-1	12	16	4	16	0.000496710596268193	1
VAV3	2444	-1	12	16	4	16	0.000188050260428522	1
ITGB6	2808	-1	12	16	4	16	0.000496710596268193	1
ITGB8	2814	-1	12	16	4	16	0.000496710596268193	1
ITGB5	2822	-1	12	16	4	16	0.000496710596268193	1
HSP90B1	2950	-1	12	17	5	13	0.000962928536303345	1
SVIL	3154	-1	12	17	5	13	0.000962928536303345	1
ZMIZ1	3215	-1	12	17	5	13	0.000962928536303345	1
NCOA6	3353	-1	12	17	5	13	0.000962928536303345	1
GAK	3480	-1	12	17	5	13	0.000962928536303345	1
BIRC6	240	1	11	17	6	12	0.0230450967411377	1
BIRC7	706	1	11	17	6	12	0.0230450967411377	1
NAIP	1711	1	11	17	6	12	0.0230450967411377	1
FOXA1	2569	1	11	17	6	13	0.00210076373289514	1
NR1I3	677	-1	11	16	5	11	0.0137009561293442	1
BTF3	747	-1	11	15	4	16	0.0013977243988772	1
IL2RG	1210	-1	11	14	3	19	0.00265981139167007	1
ROS1	2058	-1	11	17	6	13	0.0230450967411377	1
ITGB4	2631	-1	11	15	4	17	0.000626099940987962	1
BIRC5	459	1	10	15	5	15	0.0391861272516399	1
PIAS2	1278	1	10	16	6	13	0.0238384807902878	1
NPPA	1527	1	10	12	2	4	0.0018205222494012	1
GADD45GIP1	1772	1	10	14	4	17	0.00180711453831059	1
LPP	2798	1	10	12	2	4	0.0018205222494012	1
ZYX	2800	1	10	12	2	4	0.0018205222494012	1
HTT	2991	1	10	16	6	12	0.0387432270773683	1
APBB1IP	3424	1	10	12	2	4	0.0018205222494012	1
NCOA3	396	-1	10	16	6	13	0.00824252456751835	1
RUNX1	399	-1	10	15	5	17	0.0391861272516399	1
SKP2	557	-1	10	16	6	15	0.0769906555373579	1
CASP9	577	-1	10	16	6	13	0.0308767418288768	1
TLR9	726	-1	10	15	5	15	0.0391861272516399	1
JAK3	856	-1	10	15	5	16	0.0056538132193824	1
APAF1	952	-1	10	16	6	12	0.0387432270773683	1
IL15	1035	-1	10	13	3	15	0.00606283342867906	1
NRG3	1038	-1	10	13	3	20	0.00362380335915164	1
NRG4	1055	-1	10	13	3	20	0.00362380335915164	1
IL7	1211	-1	10	14	4	16	0.00352998575028176	1
NRG2	1221	-1	10	13	3	20	0.00362380335915164	1
IL9	1238	-1	10	13	3	15	0.00606283342867906	1
DYRK1A	1267	-1	10	15	5	15	0.018602392823069	1
FHL1	2564	-1	10	15	5	10	0.0056538132193824	1
IL2RB	2623	-1	10	14	4	18	0.00606163006845408	1
AHR	2714	-1	10	16	6	14	0.0011990504501454	1
IL16	2833	-1	10	16	6	13	0.0308767418288768	1
MMP7	3141	-1	10	13	3	20	0.0131917265279781	1
CRYAB	3174	-1	10	17	7	11	0.0458941602370265	1
COPS6	3235	-1	10	16	6	12	0.0387432270773683	1
TAGLN	3334	-1	10	15	5	6	0.0056538132193824	1
MAP2K4	177	1	9	15	6	16	0.118650465487808	1
TAF1	391	1	9	15	6	14	0.0234109502446726	1
PIAS4	588	1	9	15	6	16	0.0756110492036653	1
GNA11	809	1	9	17	8	12	0.144410113761525	1
MIR17HG	859	1	9	13	4	14	0.0532069795377517	1
SPOP	1306	1	9	15	6	6	0.016444013939434	1
GHRL	1516	1	9	13	4	16	0.0258724443426798	1
RAD21	1968	1	9	13	4	14	0.0532069795377517	1
BTG1	2288	1	9	13	4	13	0.0340456180617484	1
VASP	2793	1	9	12	3	15	0.00489932773929341	1
TLE1	3311	1	9	13	4	14	0.0532069795377517	1
HCK	50	-1	9	14	5	18	0.0333938863879949	1
YES1	57	-1	9	14	5	18	0.0120408442857102	1
CASP3	91	-1	9	16	7	14	0.0600133581503446	1
NFE2L2	300	-1	9	14	5	16	0.0646910874127023	1
CASP1	316	-1	9	12	3	21	0.0129482159074641	1
JAK1	338	-1	9	12	3	21	0.00489932773929341	1
YWHAQ	386	-1	9	13	4	20	0.0340456180617484	1
IL4R	582	-1	9	12	3	21	0.00489932773929341	1
MEN1	621	-1	9	13	4	17	0.0532069795377517	1
PPARA	638	-1	9	11	2	22	0.0119802384313357	1
UBE2I	662	-1	9	16	7	13	0.0382925457416463	1
ERBB4	814	-1	9	15	6	15	0.0107747857949973	1
BAG4	882	-1	9	12	3	14	0.0186405072011425	1
IL13	1005	-1	9	15	6	14	0.0630697712687413	1
PDGFB	1135	-1	9	14	5	17	0.0120408442857102	1
NR1H3	1179	-1	9	11	2	17	0.0119802384313357	1
BDNF	1357	-1	9	15	6	15	0.0107747857949973	1
NR2F6	1401	-1	9	16	7	9	0.0291416546346966	1
NRIP1	1409	-1	9	17	8	12	0.00761134512652528	1
PTK2	1416	-1	9	16	7	14	0.0859393860630831	1
YWHAH	1626	-1	9	13	4	20	0.0532069795377517	1
PTPRA	1730	-1	9	14	5	18	0.00743013713628529	1
DLG4	1747	-1	9	14	5	16	0.00409048160853977	1
PTGS2	1769	-1	9	13	4	18	0.00814055035323875	1
PTGER3	1913	-1	9	10	1	25	0.0132321130753489	1
YWHAG	2028	-1	9	15	6	16	0.0756110492036653	1
TBL1XR1	2179	-1	9	14	5	16	0.00409048160853977	1
GRN	2269	-1	9	12	3	14	0.0186405072011425	1
CAMK2D	2273	-1	9	16	7	13	0.0486037991402059	1
KRT14	2646	-1	9	12	3	16	0.0253487587638466	1
MAPK6	2663	-1	9	15	6	6	0.016444013939434	1
NSD2	2729	-1	9	15	6	15	0.0410131085745184	1
LAMA1	2838	-1	9	13	4	18	0.0128514089626934	1
RNASE2	2928	-1	9	14	5	13	0.00409048160853977	1
S100A4	3069	-1	9	14	5	16	0.0179313682965533	1
RCC1	3078	-1	9	17	8	4	0.0124880395134933	1
RAN	3087	-1	9	18	9	9	0.0103417578874779	1
RANGAP1	3099	-1	9	17	8	4	0.0124880395134933	1
RANBP1	3102	-1	9	17	8	4	0.0124880395134933	1
TNIP2	3142	-1	9	13	4	17	0.0532069795377517	1
MAPK14	92	1	8	16	8	13	0.183390843942641	1
TUB	114	1	8	19	11	7	0.263346687345939	1
KEAP1	117	1	8	13	5	18	0.0159426512320501	1
CARD16	337	1	8	11	3	20	0.0260953618409248	1
FADD	451	1	8	15	7	14	0.0630590196076344	1
MAP3K5	463	1	8	16	8	13	0.161429938551452	1
TRADD	477	1	8	11	3	22	0.0260953618409248	1
MTNR1A	522	1	8	20	12	5	0.298960878096512	1
CDC14B	701	1	8	12	4	19	0.0467262977453944	1
ARAF	840	1	8	19	11	7	0.263346687345939	1
XRCC6	896	1	8	12	4	16	0.0173680411621101	1
TNFRSF1A	908	1	8	12	4	20	0.0353906223676711	1
CBLC	973	1	8	15	7	14	0.0118478118500255	1
ARRB1	1204	1	8	14	6	16	0.0830015137405543	1
LAMTOR3	1226	1	8	19	11	7	0.263346687345939	1
STK39	1396	1	8	16	8	13	0.183390843942641	1
CBLB	1429	1	8	11	3	22	0.0114360194804374	1
IL1RN	1557	1	8	12	4	18	0.0108654183111273	1
MINK1	1637	1	8	16	8	13	0.183390843942641	1
NOD1	1788	1	8	17	9	11	0.218360326405572	1
PYDC1	1791	1	8	11	3	20	0.0260953618409248	1
DAB2IP	1893	1	8	17	9	11	0.113284677672519	1
PTPRK	1957	1	8	15	7	14	0.0118478118500255	1
RPL10	2024	1	8	14	6	14	0.0140211227496132	1
SOCS6	2131	1	8	13	5	15	0.0239105289334326	1
TNFRSF21	2217	1	8	11	3	17	0.0260953618409248	1
TNFRSF25	2218	1	8	11	3	17	0.0260953618409248	1
PCGF2	2265	1	8	15	7	11	0.0497452666618025	1
ARHGAP5	2368	1	8	13	5	18	0.00523696742611145	1
ARHGAP23	2381	1	8	13	5	18	0.00523696742611145	1
ARHGAP35	2389	1	8	13	5	18	0.00523696742611145	1
SRGAP1	2401	1	8	13	5	18	0.00523696742611145	1
TAGAP	2406	1	8	13	5	18	0.00523696742611145	1
AP2M1	2501	1	8	12	4	20	0.0108654183111273	1
BAIAP2	2522	1	8	11	3	4	0.0260953618409248	1
CSN1S1	2536	1	8	13	5	15	0.0870131062506142	1
EPN1	2553	1	8	15	7	14	0.0118478118500255	1
ITGA1	2813	1	8	12	4	20	0.0467262977453944	1
IL13RA2	2837	1	8	11	3	18	0.0114360194804374	1
PRR5	3018	1	8	13	5	19	0.121751486198204	1
GNA15	3028	1	8	16	8	13	0.183390843942641	1
GNA14	3029	1	8	16	8	13	0.183390843942641	1
CD9	3062	1	8	13	5	11	0.071575637828439	1
SOCS5	3192	1	8	11	3	18	0.0114360194804374	1
PLCB2	3226	1	8	16	8	13	0.183390843942641	1
