"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","48/90","499/2914",1.68658416457298e-15,6.91767306472152e-13,3.59405251458708e-13,"AR/CAV1/CREBBP/CTNNB1/DAXX/EP300/FBXW7/MDM2/NOTCH1/NR3C1/PPP2CA/PPP2CB/PPP2R1A/RB1/SMAD4/STK11/TGFB1/TP53/CSNK2A1/JUN/MAPK1/MAPK14/SRC/PRKAA1/SMAD3/AXIN1/PPM1A/ATM/CHEK1/CHEK2/PPM1D/AKT1/AKT2/AKT3/CAMK2A/MAPK3/MAX/PRKACA/YAP1/FOXO3/SOX2/GATA2/FOS/VDR/POU2F1/E2F1/MEF2C/TEAD1",48
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","47/90","481/2914",2.22433217515162e-15,6.91767306472152e-13,3.59405251458708e-13,"AR/CAV1/CREBBP/CTNNB1/DAXX/EP300/FBXW7/MDM2/NOTCH1/NR3C1/PPP2CA/PPP2CB/PPP2R1A/RB1/SMAD4/STK11/TGFB1/TP53/CSNK2A1/JUN/MAPK1/MAPK14/SRC/PRKAA1/SMAD3/AXIN1/PPM1A/ATM/CHEK1/CHEK2/PPM1D/AKT1/AKT2/AKT3/CAMK2A/MAPK3/MAX/PRKACA/YAP1/FOXO3/SOX2/GATA2/FOS/VDR/E2F1/MEF2C/TEAD1",47
"R-HSA-450294","R-HSA-450294","MAP kinase activation","17/90","60/2914",6.04464968715459e-13,1.1716810978534e-10,6.08742760265688e-11,"PPP2CA/PPP2CB/PPP2R1A/RPS6KA1/RPS6KA2/RPS6KA5/JUN/MAPK1/MAPK14/NOD2/MAP3K7/MAPK8/NFKB1/MAP2K1/MAPK3/FOS/MEF2C",17
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","13/90","30/2914",7.53492667429842e-13,1.1716810978534e-10,6.08742760265688e-11,"PPP2CA/PPP2CB/PPP2R1A/RPS6KA1/RPS6KA2/RPS6KA5/JUN/MAPK1/MAPK14/MAPK8/MAPK3/FOS/MEF2C",13
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","17/90","64/2914",1.95335673153075e-12,2.05336059370559e-10,1.06681621639468e-10,"PPP2CA/PPP2CB/PPP2R1A/RPS6KA1/RPS6KA2/RPS6KA5/JUN/MAPK1/MAPK14/NOD2/MAP3K7/MAPK8/NFKB1/MAP2K1/MAPK3/FOS/MEF2C",17
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","39/90","397/2914",1.98073369167741e-12,2.05336059370559e-10,1.06681621639468e-10,"CREBBP/CTNNB1/EP300/NOTCH1/NR2F2/RPS6KA1/RPS6KA2/RPS6KA4/RPS6KA5/SMAD4/TGFB1/CSNK2A1/HSP90AA1/JUN/MAPK1/MAPK14/RELA/SRC/STAT3/MAPK8/NFKB1/SMAD3/MAPK12/ROCK2/AKT1/AKT2/AKT3/MAP2K1/MAP2K2/MAPK3/PRKACA/PRKCA/FOXO3/SOX2/FLI1/GATA2/TCF4/E2F1/MEF2C",39
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","18/90","78/2914",5.60497367147327e-12,3.87365958184041e-10,2.01254610192081e-10,"PPP2CA/PPP2CB/PPP2R1A/RPS6KA1/RPS6KA2/RPS6KA5/JUN/MAPK1/MAPK14/NOD2/RELA/MAP3K7/MAPK8/NFKB1/MAP2K1/MAPK3/FOS/MEF2C",18
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","18/90","78/2914",5.60497367147327e-12,3.87365958184041e-10,2.01254610192081e-10,"PPP2CA/PPP2CB/PPP2R1A/RPS6KA1/RPS6KA2/RPS6KA5/JUN/MAPK1/MAPK14/NOD2/RELA/MAP3K7/MAPK8/NFKB1/MAP2K1/MAPK3/FOS/MEF2C",18
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","18/90","78/2914",5.60497367147327e-12,3.87365958184041e-10,2.01254610192081e-10,"PPP2CA/PPP2CB/PPP2R1A/RPS6KA1/RPS6KA2/RPS6KA5/JUN/MAPK1/MAPK14/NOD2/RELA/MAP3K7/MAPK8/NFKB1/MAP2K1/MAPK3/FOS/MEF2C",18
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","18/90","83/2914",1.74548376605007e-11,1.08569090248314e-09,5.64066859134076e-10,"PPP2CA/PPP2CB/PPP2R1A/RPS6KA1/RPS6KA2/RPS6KA5/JUN/MAPK1/MAPK14/NOD2/RELA/MAP3K7/MAPK8/NFKB1/MAP2K1/MAPK3/FOS/MEF2C",18
