NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
RAP1B	1395	-1	13	16	3	13	0.00332931575240839	1
RIT1	3045	-1	13	16	3	13	0.00332931575240839	1
STK24	2166	1	12	18	6	6	0.0164194320430995	1
TLR3	361	-1	12	16	4	15	0.00881238470681623	1
BRAF	841	-1	12	16	4	14	0.0088060464678275	1
SOCS2	1319	-1	12	12	0	22	0.000375453523496633	1
RAP2A	1760	-1	12	17	5	10	0.0126204935312897	1
CYLD	634	1	11	13	2	19	0.0053478147305076	1
STK38	812	1	11	18	7	9	0.0321305623277482	1
CRYAB	3174	1	11	17	6	12	0.0189326289544496	1
CAV1	2	-1	11	17	6	12	0.0210228564853709	1
NR5A1	509	-1	11	15	4	11	0.0142884825388971	1
GNRHR	811	-1	11	15	4	15	0.0142884825388971	1
ESRRB	1404	-1	11	15	4	6	0.0106715020573399	1
GNRH2	1521	-1	11	15	4	11	0.0142884825388971	1
RIT2	2002	-1	11	16	5	11	0.0197398487692906	1
HIPK2	315	1	10	15	5	15	0.0212182270019303	1
TP73	343	1	10	13	3	18	0.0152175054479194	1
PPM1D	432	1	10	17	7	11	0.0361658915135025	1
GZMB	626	1	10	16	6	13	0.0268466542990852	1
PPP2CA	1123	1	10	17	7	11	0.0361658915135025	1
DAXX	1254	1	10	14	4	17	0.0181201000580523	1
PPP2R1B	1868	1	10	17	7	11	0.0361658915135025	1
TSC1	2239	1	10	13	3	16	0.0109662645172124	1
UFD1	2489	1	10	13	3	14	0.014691882326728	1
IGBP1	3098	1	10	17	7	11	0.0361658915135025	1
SEPT4	3127	1	10	14	4	10	0.021584401328835	1
DMAP1	3435	1	10	14	4	14	0.0181201000580523	1
PEBP1	168	-1	10	15	5	13	0.0283190360348961	1
MAP3K7	323	-1	10	13	3	19	0.0152175054479194	1
TLR4	357	-1	10	14	4	13	0.021584401328835	1
TLX1	385	-1	10	16	6	13	0.0299890983318105	1
IRAK1	702	-1	10	14	4	17	0.0225632464452886	1
TELO2	720	-1	10	16	6	13	0.038482456156485	1
WSB1	758	-1	10	15	5	13	0.0212182270019303	1
TIPRL	865	-1	10	17	7	11	0.0361658915135025	1
XIAP	898	-1	10	15	5	14	0.0297675309389474	1
NR0B1	1169	-1	10	16	6	12	0.0268466542990852	1
MAP4K4	1217	-1	10	16	6	11	0.0384058355546912	1
ARHGAP32	1390	-1	10	11	1	22	0.00474838279716326	1
CD4	1423	-1	10	13	3	18	0.014691882326728	1
FER	1654	-1	10	14	4	16	0.0228669549310496	1
USP8	2105	-1	10	12	2	11	0.00534812931686235	1
SETBP1	2110	-1	10	13	3	17	0.0109662645172124	1
SKP1	2118	-1	10	14	4	16	0.0134328745451147	1
TNK2	2220	-1	10	16	6	12	0.0352323781921207	1
HIPK1	2467	-1	10	14	4	14	0.0181201000580523	1
RRAS2	3070	-1	10	13	3	18	0.0155997474303555	1
MMP7	3141	-1	10	12	2	20	0.00948465559744972	1
STRADB	3223	-1	10	14	4	10	0.021584401328835	1
HSPA14	3263	-1	10	11	1	7	0.00474838279716326	1
HLA-DQA2	3386	-1	10	13	3	14	0.014691882326728	1
HLA-DQB1	3479	-1	10	13	3	14	0.014691882326728	1
HLA-DPA1	3527	-1	10	13	3	14	0.014691882326728	1
ULK2	188	1	9	17	8	9	0.0670320639728381	1
CASP6	201	1	9	15	6	12	0.0422013381862302	1
CAPNS1	415	1	9	11	2	19	0.0144565149884957	1
PRMT6	422	1	9	14	5	11	0.0382181101451605	1
PML	519	1	9	13	4	18	0.0326959834953883	1
PMS2	689	1	9	12	3	11	0.0240372215999794	1
PDK2	948	1	9	12	3	19	0.0165844074146233	1
PTPN6	1011	1	9	14	5	15	0.0460333660400095	1
ERBIN	1342	1	9	16	7	11	0.0448875162897436	1
DOK1	1704	1	9	12	3	19	0.0253833653084698	1
PTPN22	1935	1	9	15	6	13	0.0574555569246421	1
ROBO1	2012	1	9	13	4	15	0.0268362617186774	1
PPP6C	2082	1	9	12	3	18	0.0240372215999794	1
RPL5	2133	1	9	12	3	11	0.0240372215999794	1
PRR5	3018	1	9	13	4	17	0.0195821974013445	1
TCF4	3214	1	9	14	5	13	0.030391917102654	1
ATM	133	-1	9	15	6	14	0.0575774970185212	1
RRAS	281	-1	9	12	3	19	0.0253833653084698	1
RPS6KB1	368	-1	9	10	1	24	0.00783299115687088	1
TAB2	462	-1	9	13	4	18	0.0361553574465271	1
PAXIP1	493	-1	9	14	5	16	0.0460333660400095	1
PER1	495	-1	9	15	6	14	0.0575774970185212	1
TIMELESS	496	-1	9	15	6	14	0.0575774970185212	1
SET	625	-1	9	13	4	18	0.0233128979731169	1
ACTL6A	659	-1	9	15	6	14	0.0575774970185212	1
SUMO2	714	-1	9	15	6	10	0.0502017616220132	1
TLR7	727	-1	9	15	6	11	0.0534084837991562	1
HSPD1	838	-1	9	13	4	8	0.0359575545104321	1
MAP2K5	1068	-1	9	14	5	13	0.0441376252824476	1
MAP4K5	1224	-1	9	14	5	16	0.0382181101451605	1
CNKSR2	1284	-1	9	11	2	19	0.0144565149884957	1
CERK	1761	-1	9	11	2	19	0.0144565149884957	1
CD14	1782	-1	9	15	6	11	0.0534084837991562	1
PPP2R5D	1825	-1	9	11	2	19	0.0144565149884957	1
THBS1	2202	-1	9	15	6	14	0.0464279920824348	1
CLK2	2529	-1	9	14	5	15	0.0441376252824476	1
ITGB4	2631	-1	9	13	4	17	0.0361553574465271	1
COL4A2	2942	-1	9	13	4	17	0.0361553574465271	1
NEK6	3021	-1	9	10	1	22	0.00783299115687088	1
CASP3	91	1	8	13	5	17	0.059636863496128	1
CAPN2	199	1	8	11	3	21	0.0335333078932042	1
DAPK3	261	1	8	14	6	15	0.0454009632236566	1
NFE2L2	300	1	8	12	4	18	0.0522148278336764	1
PPM1A	426	1	8	10	2	23	0.0257443327777984	1
CASP9	577	1	8	13	5	15	0.059636863496128	1
PSME3	786	1	8	15	7	12	0.0744082326722476	1
XRCC6	896	1	8	14	6	12	0.052144750471047	1
APAF1	952	1	8	13	5	15	0.059636863496128	1
DUSP16	1010	1	8	16	8	11	0.114300644299261	1
EEF1A1	1386	1	8	15	7	6	0.0465579990233924	1
GCG	1519	1	8	9	1	2	0.0154373780011896	1
ARHGAP1	1656	1	8	12	4	18	0.0549584405076634	1
GRIN2A	1759	1	8	15	7	6	0.0465579990233924	1
PTMA	1766	1	8	13	5	16	0.059636863496128	1
MT3	1768	1	8	11	3	12	0.0371456815289889	1
RNF4	2010	1	8	12	4	16	0.0485399694305573	1
SPRY4	2142	1	8	12	4	18	0.0485399694305573	1
PCSK7	2227	1	8	16	8	11	0.0768606446515731	1
HIC1	2606	1	8	14	6	13	0.0851152497780618	1
JAZF1	2633	1	8	13	5	7	0.059636863496128	1
ITGA1	2813	1	8	10	2	22	0.0230638503468906	1
CFI	3063	1	8	9	1	1	0.0157101533165061	1
IRAK1BP1	3224	1	8	12	4	14	0.0549584405076634	1
COPS6	3235	1	8	13	5	15	0.059636863496128	1
TBC1D7	3242	1	8	10	2	9	0.0257443327777984	1
NR2C2AP	3308	1	8	13	5	7	0.059636863496128	1
CDC42SE1	3331	1	8	10	2	22	0.0275847912263113	1
DNAJC7	3345	1	8	10	2	23	0.0197975209319509	1
LAT2	3371	1	8	15	7	6	0.0465579990233924	1
RGS16	3431	1	8	15	7	9	0.0980056048687811	1
PTPN1	71	-1	8	14	6	15	0.0752923532258753	1
PTPN13	75	-1	8	14	6	14	0.0852170164655144	1
EYA1	224	-1	8	10	2	20	0.0230638503468906	1
BIRC6	240	-1	8	13	5	15	0.059636863496128	1
MAP2K1	277	-1	8	15	7	13	0.0999679459298378	1
HSP90AA1	279	-1	8	10	2	23	0.0197975209319509	1
RAF1	282	-1	8	11	3	21	0.0371456815289889	1
GSN	283	-1	8	13	5	16	0.0490002440075356	1
TICAM2	359	-1	8	13	5	16	0.070153309451147	1
MYD88	362	-1	8	13	5	16	0.070153309451147	1
TLR5	402	-1	8	12	4	16	0.0441378222749641	1
RIPK2	403	-1	8	13	5	17	0.0713954094795877	1
XRCC5	416	-1	8	13	5	7	0.0368050375537271	1
BIRC5	459	-1	8	12	4	17	0.0522148278336764	1
HINFP	682	-1	8	14	6	15	0.0795636011637884	1
BIRC7	706	-1	8	13	5	15	0.059636863496128	1
TLR10	707	-1	8	12	4	16	0.0441378222749641	1
TLR8	708	-1	8	12	4	16	0.0441378222749641	1
IRAK4	738	-1	8	13	5	16	0.070153309451147	1
CDC42	756	-1	8	10	2	23	0.0275847912263113	1
SIAH2	759	-1	8	13	5	16	0.0368050375537271	1
MET	868	-1	8	13	5	16	0.0640346529304952	1
SHH	910	-1	8	14	6	14	0.0860866749768021	1
TSLP	1026	-1	8	13	5	15	0.0640346529304952	1
GAS1	1075	-1	8	14	6	13	0.0860866749768021	1
DISP1	1091	-1	8	14	6	13	0.0860866749768021	1
KRAS	1101	-1	8	13	5	16	0.0713954094795877	1
CDO1	1113	-1	8	14	6	13	0.0860866749768021	1
EXTL1	1258	-1	8	14	6	13	0.0860866749768021	1
DISP2	1300	-1	8	14	6	13	0.0860866749768021	1
DISP3	1301	-1	8	14	6	13	0.0860866749768021	1
CNKSR1	1305	-1	8	10	2	20	0.0275847912263113	1
HHAT	1333	-1	8	14	6	13	0.0860866749768021	1
MST1R	1355	-1	8	12	4	18	0.0549584405076634	1
EFNB1	1361	-1	8	12	4	18	0.0565147243626025	1
ITSN1	1393	-1	8	10	2	22	0.0275847912263113	1
NR2C2	1403	-1	8	14	6	13	0.0702932702605543	1
NRIP1	1409	-1	8	15	7	12	0.0539022954274121	1
TNFSF11	1603	-1	8	14	6	15	0.082943507909761	1
GNA13	1646	-1	8	15	7	12	0.0980056048687811	1
NAIP	1711	-1	8	13	5	15	0.059636863496128	1
PICK1	1744	-1	8	9	1	2	0.0110814971847303	1
ENC1	1764	-1	8	11	3	12	0.0371456815289889	1
PGAM5	1773	-1	8	11	3	12	0.0371456815289889	1
TAB3	1777	-1	8	13	5	17	0.0713954094795877	1
TLR1	1795	-1	8	12	4	16	0.0441378222749641	1
TLR6	1796	-1	8	12	4	16	0.0441378222749641	1
MALT1	1817	-1	8	12	4	17	0.0565147243626025	1
FLT3	1946	-1	8	12	4	18	0.0549584405076634	1
AHSA1	1955	-1	8	10	2	23	0.0197975209319509	1
PXN	1960	-1	8	12	4	18	0.0522148278336764	1
SEMA4D	2084	-1	8	13	5	14	0.0640346529304952	1
PLK2	2092	-1	8	17	9	9	0.0925111631383226	1
PATZ1	2201	-1	8	12	4	10	0.0485399694305573	1
BNIP2	2287	-1	8	10	2	22	0.0275847912263113	1
ARHGEF9	2413	-1	8	10	2	22	0.0275847912263113	1
ARHGEF26	2420	-1	8	10	2	22	0.0275847912263113	1
DNMBP	2422	-1	8	10	2	22	0.0275847912263113	1
FGD1	2425	-1	8	10	2	22	0.0275847912263113	1
FGD2	2426	-1	8	10	2	22	0.0275847912263113	1
FGD3	2427	-1	8	10	2	22	0.0275847912263113	1
FGD4	2428	-1	8	10	2	22	0.0275847912263113	1
PLEKHG1	2434	-1	8	10	2	22	0.0275847912263113	1
PLEKHG4	2435	-1	8	10	2	22	0.0275847912263113	1
PLEKHG4B	2436	-1	8	10	2	22	0.0275847912263113	1
SPATA13	2441	-1	8	10	2	22	0.0275847912263113	1
PLEKHG3	2445	-1	8	10	2	22	0.0275847912263113	1
MAP3K21	2500	-1	8	15	7	11	0.0999679459298378	1
PELI3	2625	-1	8	12	4	14	0.0549584405076634	1
PELI1	2662	-1	8	11	3	19	0.0371456815289889	1
GPR55	2668	-1	8	15	7	9	0.0980056048687811	1
AIP	2715	-1	8	10	2	23	0.0197975209319509	1
PELI2	2757	-1	8	12	4	14	0.0549584405076634	1
SEMA5A	2860	-1	8	13	5	14	0.0640346529304952	1
PAK6	2964	-1	8	12	4	19	0.0338380545762227	1
HTT	2991	-1	8	13	5	15	0.059636863496128	1
PAK5	3038	-1	8	12	4	18	0.0522148278336764	1
MOS	3057	-1	8	15	7	11	0.0999679459298378	1
RNF41	3121	-1	8	12	4	17	0.0338380545762227	1
CFB	3176	-1	8	9	1	1	0.0157101533165061	1
TAGLN	3334	-1	8	13	5	5	0.0490002440075356	1
FAP	3403	-1	8	9	1	2	0.0154373780011896	1
DOCK9	3458	-1	8	10	2	22	0.0275847912263113	1
DOCK7	3460	-1	8	10	2	22	0.0275847912263113	1
C2	3471	-1	8	9	1	1	0.0157101533165061	1
AKT1	125	1	7	12	5	18	0.0602548834636728	1
SGK1	204	1	7	12	5	18	0.0969060978245347	1
