"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","SFN","0.99999368121777",1
"2","#upgenes.ERS_0","GSK3A","0.976266215821335",1
"3","#upgenes.HTS_0","CSNK2A1","0.999336128027429",1
"4","#upgenes.HYP_0","FOS, HDAC1, TP53","0.995998962656343",1
"5","#upgenes.MTL_0","CDK5","0.998345670529786",1
"6","#upgenes.OXD_0","SRC, SMAD3","0.989492507046444",1
"7","#upgenes.DNA_0.25","SFN","0.999988535518456",1
"8","#upgenes.ERS_0.25","GSK3A","0.967254294473905",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.998341931633719",1
"10","#upgenes.HYP_0.25","FOS, HDAC1, TP53","0.991988374081071",1
"11","#upgenes.MTL_0.25","CDK5","0.997398725978244",1
"12","#upgenes.OXD_0.25","SRC, SMAD3","0.98237365260332",1
"13","#upgenes.DNA_0.45","SFN","0.999961955947499",1
"14","#upgenes.ERS_0.45","GSK3A","0.92488607313102",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.995262620990319",1
"16","#upgenes.HYP_0.45","FOS","0.999575122105762",1
"17","#upgenes.MTL_0.45","CDK5","0.974770236037554",1
"18","#upgenes.OXD_0.45","SRC, SMAD3","0.961470652718146",1
"19","#upgenes.DNA_0.5","SFN","0.999961955947499",1
"20","#upgenes.ERS_0.5","GSK3A","0.92488607313102",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.995262620990319",1
"22","#upgenes.HYP_0.5","FOS","0.999575122105762",1
"23","#upgenes.MTL_0.5","CDK5","0.974770236037554",1
"24","#upgenes.OXD_0.5","SRC, SMAD3","0.961470652718146",1
"25","#upgenes.DNA_0.65","SFN","0.999529661620362",1
"26","#upgenes.ERS_0.65","GSK3A","0.886094115432433",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.976266215821335",1
"28","#upgenes.HYP_0.65","FOS","0.998639916632403",1
"29","#upgenes.MTL_0.65","CDK5","0.974770236037554",1
"30","#upgenes.OXD_0.65","SMAD3","0.955160965032756",1
"31","#upgenes.DNA_0.75","SFN","0.999529661620362",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","FOS","0.987271441779293",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.955160965032756",1
"37","#upgenes.DNA_0.85","SFN","0.986083172517536",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","","1",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","SFN","0.986083172517536",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","","1",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","SFN","0.986083172517536",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","","1",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","SFN","0.99999368121777",1
"56","#dngenes.ERS_0","GSK3A","0.976266215821335",1
"57","#dngenes.HTS_0","CSNK2A1","0.999336128027429",1
"58","#dngenes.HYP_0","FOS, HDAC1, TP53","0.995998962656343",1
"59","#dngenes.MTL_0","CDK5","0.998345670529786",1
"60","#dngenes.OXD_0","SRC, SMAD3","0.989492507046444",1
"61","#dngenes.DNA_0.25","","1",1
"62","#dngenes.ERS_0.25","GSK3A","0.85714237402338",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.990540352023586",1
"64","#dngenes.HYP_0.25","HDAC1, TP53","0.967035155093029",1
"65","#dngenes.MTL_0.25","CDK5","0.99486395791403",1
"66","#dngenes.OXD_0.25","SRC, SMAD3","0.978601738721819",1
"67","#dngenes.DNA_0.45","","1",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","","1",1
"70","#dngenes.HYP_0.45","HDAC1, TP53","0.804198258561776",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","SRC","0.970466993313243",1
"73","#dngenes.DNA_0.5","","1",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","","1",1
"76","#dngenes.HYP_0.5","HDAC1, TP53","0.804198258561776",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","SRC","0.970466993313243",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","","1",1
"82","#dngenes.HYP_0.65","HDAC1, TP53","0.55723469699267",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","","1",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","","1",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","","1",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","","1",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","","1",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","","1",1
