"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","7/35","23/2914",4.09595210316599e-09,1.70801202702022e-06,1.30639314448347e-06,"MAPK1/DUSP2/DUSP10/DUSP9/DUSP7/MAP2K1/DUSP8",7
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","7/35","34/2914",8.18626106909757e-08,1.70683543290684e-05,1.30549321259819e-05,"MAPK1/DUSP2/DUSP10/DUSP9/DUSP7/MAP2K1/DUSP8",7
"R-HSA-2559580","R-HSA-2559580","Oxidative Stress Induced Senescence","6/35","44/2914",9.76700095935073e-06,0.00135761313334975,0.0010383864177836,"TP53/MAPK1/MAPK9/MAPKAPK2/E2F1/TFDP1",6
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","16/35","481/2914",4.50138175822279e-05,0.00469269048294725,0.00358925966510922,"TP53/PARP1/MAPK1/SMAD3/GSK3B/NR0B2/CSNK2A1/CTNNB1/TWIST1/MED1/CDK5/MAX/SOCS3/LAMTOR3/E2F1/TFDP1",16
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","16/35","499/2914",7.18332844110562e-05,0.00599089591988209,0.00458220740558948,"TP53/PARP1/MAPK1/SMAD3/GSK3B/NR0B2/CSNK2A1/CTNNB1/TWIST1/MED1/CDK5/MAX/SOCS3/LAMTOR3/E2F1/TFDP1",16
"R-HSA-5673001","R-HSA-5673001","RAF/MAP kinase cascade","9/35","171/2914",0.000125409411031051,0.00783068026273838,0.00598938816006495,"MAPK1/DUSP2/DUSP10/DUSP9/LAMTOR3/FGF19/DUSP7/MAP2K1/DUSP8",9
"R-HSA-2559585","R-HSA-2559585","Oncogene Induced Senescence","4/35","23/2914",0.000131450268199445,0.00783068026273838,0.00598938816006495,"TP53/MAPK1/E2F1/TFDP1",4
"R-HSA-5684996","R-HSA-5684996","MAPK1/MAPK3 signaling","9/35","177/2914",0.000163859741731335,0.00854118903774583,0.00653282917692032,"MAPK1/DUSP2/DUSP10/DUSP9/LAMTOR3/FGF19/DUSP7/MAP2K1/DUSP8",9
"R-HSA-1362277","R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex","3/35","11/2914",0.000245351496230562,0.00941419370142184,0.00720055709082624,"MAX/E2F1/TFDP1",3
"R-HSA-2262752","R-HSA-2262752","Cellular responses to stress","9/35","187/2914",0.000249847809641526,0.00941419370142184,0.00720055709082624,"TP53/HIF1A/MAPK1/MAPK9/GSK3B/MAPKAPK2/LAMTOR3/E2F1/TFDP1",9
"R-HSA-9607240","R-HSA-9607240","FLT3 Signaling","9/35","188/2914",0.000260212065795607,0.00941419370142184,0.00720055709082624,"MAPK1/DUSP2/DUSP10/DUSP9/LAMTOR3/FGF19/DUSP7/MAP2K1/DUSP8",9
"R-HSA-8953897","R-HSA-8953897","Cellular responses to external stimuli","9/35","189/2914",0.000270933710092933,0.00941419370142184,0.00720055709082624,"TP53/HIF1A/MAPK1/MAPK9/GSK3B/MAPKAPK2/LAMTOR3/E2F1/TFDP1",9
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic","9/35","191/2914",0.000293488053041928,0.00941419370142184,0.00720055709082624,"TP53/MAPK1/PLK1/GSK3B/CSNK2A1/CSNK1D/MAX/E2F1/TFDP1",9
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","4/35","30/2914",0.000383204990129462,0.0114140343488561,0.00873015879768623,"MAPK1/MAPK9/MAPKAPK2/DUSP7",4
"R-HSA-5683057","R-HSA-5683057","MAPK family signaling cascades","9/35","202/2914",0.00044749332932204,0.0124403145551527,0.00951512131821602,"MAPK1/DUSP2/DUSP10/DUSP9/LAMTOR3/FGF19/DUSP7/MAP2K1/DUSP8",9
"R-HSA-450294","R-HSA-450294","MAP kinase activation","5/35","60/2914",0.000631784196328508,0.0164658756168117,0.0125941191768117,"MAPK1/MAPK9/MAPKAPK2/DUSP7/MAP2K1",5
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","5/35","64/2914",0.000852021320582745,0.0208995818048826,0.0159852916493233,"MAPK1/MAPK9/MAPKAPK2/DUSP7/MAP2K1",5
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","6/35","99/2914",0.000963744088784384,0.0223267380568382,0.017076868941618,"TP53/MAPK1/MAPK9/MAPKAPK2/E2F1/TFDP1",6
"R-HSA-8953750","R-HSA-8953750","Transcriptional Regulation by E2F6","3/35","18/2914",0.00114526816194124,0.0246576094520323,0.0188596634203352,"MAX/E2F1/TFDP1",3
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","11/35","332/2914",0.00118261915837085,0.0246576094520323,0.0188596634203352,"TP53/HIF1A/MAPK1/MAPK9/SMAD3/MAPKAPK2/LCK/TWIST1/SOCS3/DUSP7/MAP2K1",11
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","3/35","19/2914",0.00134884228707327,0.0267841539861693,0.0204861760893836,"MAX/E2F1/TFDP1",3
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","3/35","20/2914",0.00157385136326564,0.0298316372037169,0.0228170795727028,"MAPK1/CSNK2A1/MAP2K1",3
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","9/35","249/2914",0.00204364109757933,0.0335234853783575,0.0256408331935942,"TP53/MAPK1/PLK1/GSK3B/CSNK2A1/CSNK1D/MAX/E2F1/TFDP1",9
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","5/35","78/2914",0.00209019333294315,0.0335234853783575,0.0256408331935942,"MAPK1/MAPK9/MAPKAPK2/DUSP7/MAP2K1",5
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","5/35","78/2914",0.00209019333294315,0.0335234853783575,0.0256408331935942,"MAPK1/MAPK9/MAPKAPK2/DUSP7/MAP2K1",5
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","5/35","78/2914",0.00209019333294315,0.0335234853783575,0.0256408331935942,"MAPK1/MAPK9/MAPKAPK2/DUSP7/MAP2K1",5
"R-HSA-1912408","R-HSA-1912408","Pre-NOTCH Transcription and Translation","3/35","23/2914",0.0023853301066914,0.0361885598238109,0.0276792468171519,"TP53/E2F1/TFDP1",3
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","4/35","49/2914",0.00251932377020696,0.0361885598238109,0.0276792468171519,"TP53/MAPK1/E2F1/TFDP1",4
