"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","","1",1
"3","DNA_thresholded_200","","1",1
"4","DNA_thresholded_300","","1",1
"5","DNA_thresholded_400","","1",1
"6","DNA_thresholded_477","TFDP1","0.999999818943052",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","","1",1
"11","ERS_thresholded_400","","1",1
"12","ERS_thresholded_477","CSNK2A1","0.999999753281781",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","GSK3B, MAPKAPK2","0.834845334754973",1
"15","HTS_thresholded_200","GSK3B, MAPKAPK2, MAPK1","0.955782240019857",1
"16","HTS_thresholded_300","GSK3B, MAPKAPK2, MAPK1","0.996279620878935",1
"17","HTS_thresholded_400","GSK3B, MAPKAPK2, MAPK1, CSNK2A1","0.998676734678941",1
"18","HTS_thresholded_477","GSK3B, MAPKAPK2, MAPK1, CSNK2A1","0.999812064551404",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","","1",1
"21","HYP_thresholded_200","","1",1
"22","HYP_thresholded_300","","1",1
"23","HYP_thresholded_400","","1",1
"24","HYP_thresholded_477","","1",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","CDK5","0.998397278006956",1
"28","MTL_thresholded_300","CDK5","0.999928751283125",1
"29","MTL_thresholded_400","CDK5","0.999996513976839",1
"30","MTL_thresholded_477","CDK5, MAPK9","0.999994358282254",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","ROCK2, SMAD3","0.988679865501111",1
"34","OXD_thresholded_300","ROCK2, SMAD3","0.999337937378891",1
"35","OXD_thresholded_400","ROCK2, SMAD3","0.999960970730496",1
"36","OXD_thresholded_477","ROCK2, SMAD3","0.999995591490704",1
