"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","","1",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1","0.994410214787996",1
"4","#upgenes.HYP_0","HIF1A, TP53","0.991296603732749",1
"5","#upgenes.MTL_0","CDK5","0.98932254196893",1
"6","#upgenes.OXD_0","ROCK2, SMAD3","0.946385344760191",1
"7","#upgenes.DNA_0.25","","1",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.989305292413372",1
"10","#upgenes.HYP_0.25","TP53","0.998027428511618",1
"11","#upgenes.MTL_0.25","CDK5","0.985283666489191",1
"12","#upgenes.OXD_0.25","SMAD3","0.98601447056555",1
"13","#upgenes.DNA_0.45","","1",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.977491247584299",1
"16","#upgenes.HYP_0.45","","1",1
"17","#upgenes.MTL_0.45","CDK5","0.926340917691654",1
"18","#upgenes.OXD_0.45","SMAD3","0.973022074504595",1
"19","#upgenes.DNA_0.5","","1",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.977491247584299",1
"22","#upgenes.HYP_0.5","","1",1
"23","#upgenes.MTL_0.5","CDK5","0.926340917691654",1
"24","#upgenes.OXD_0.5","SMAD3","0.973022074504595",1
"25","#upgenes.DNA_0.65","","1",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.929463865288488",1
"28","#upgenes.HYP_0.65","","1",1
"29","#upgenes.MTL_0.65","CDK5","0.926340917691654",1
"30","#upgenes.OXD_0.65","SMAD3","0.889272577250826",1
"31","#upgenes.DNA_0.75","","1",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","","1",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.889272577250826",1
"37","#upgenes.DNA_0.85","","1",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","","1",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","","1",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","","1",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","","1",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","","1",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","","1",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1","0.994410214787996",1
"58","#dngenes.HYP_0","HIF1A, TP53","0.991296603732749",1
"59","#dngenes.MTL_0","CDK5","0.98932254196893",1
"60","#dngenes.OXD_0","ROCK2, SMAD3","0.946385344760191",1
"61","#dngenes.DNA_0.25","","1",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.96325152806662",1
"64","#dngenes.HYP_0.25","HIF1A, TP53","0.884928401051453",1
"65","#dngenes.MTL_0.25","CDK5","0.976164747531549",1
"66","#dngenes.OXD_0.25","ROCK2, SMAD3","0.9136939965029",1
