"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","FOXM1, SFN, YY1","0.97978167693856",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1, CSNK2B","0.944234753994663",1
"4","#upgenes.HYP_0","EGR1, JUN, NFKB1, RBPJ, RELA, TP53","0.539865049886731",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","MYB, SMAD3","0.920382492341135",1
"7","#upgenes.DNA_0.25","FOXM1, SFN, YY1","0.973091632300615",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.982881073923165",1
"10","#upgenes.HYP_0.25","EGR1, JUN, NFKB1, RBPJ, RELA, TP53","0.449087126849018",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","SMAD3","0.978236575518698",1
"13","#upgenes.DNA_0.45","FOXM1, SFN","0.987915273249402",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.966648956564059",1
"16","#upgenes.HYP_0.45","EGR1, JUN, RBPJ, RELA","0.708208092058583",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","SMAD3","0.960780009300362",1
"19","#upgenes.DNA_0.5","FOXM1, SFN","0.987915273249402",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.966648956564059",1
"22","#upgenes.HYP_0.5","EGR1, JUN, RBPJ, RELA","0.708208092058583",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","SMAD3","0.960780009300362",1
"25","#upgenes.DNA_0.65","SFN","0.992317383034572",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.907158405716031",1
"28","#upgenes.HYP_0.65","EGR1, JUN, RBPJ, RELA","0.583490981703535",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","SMAD3","0.860927858011972",1
"31","#upgenes.DNA_0.75","SFN","0.992317383034572",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","JUN, RBPJ","0.759304434293399",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.860927858011972",1
"37","#upgenes.DNA_0.85","SFN","0.933882324950086",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","JUN, RBPJ","0.473840578096952",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","SFN","0.933882324950086",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","JUN, RBPJ","0.473840578096952",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","SFN","0.933882324950086",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","JUN, RBPJ","0.473840578096952",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","FOXM1, SFN, YY1","0.97978167693856",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1, CSNK2B","0.944234753994663",1
"58","#dngenes.HYP_0","EGR1, JUN, NFKB1, RBPJ, RELA, TP53","0.539865049886731",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","MYB, SMAD3","0.920382492341135",1
