"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","47/93","397/2914",3.91076342691583e-18,2.41685179783399e-15,1.43257439217548e-15,"AKT2/CSNK2A1/JUN/MAPK1/MAPK14/MAPK3/RELA/SMAD3/STAT3/CSNK2B/HRAS/MAP2K1/CREBBP/TNF/MAPK11/MAPK12/MAPK8/RXRA/SMAD4/MAP2K6/MAPK13/PAK6/EP300/SMAD2/AKT1/CTNNB1/RAC1/NOTCH1/RBPJ/TCF3/SPAG9/GRB2/PRKCA/RPS6KA2/VAV3/AKT3/LEF1/MYB/GATA2/HNF4A/YY1/MYOD1/NFKB1/PPARG/FLI1/SOX2/KMT2A",47
"R-HSA-2871796","R-HSA-2871796","FCERI mediated MAPK activation","14/93","30/2914",4.03400066880409e-14,1.24650620666046e-11,7.3885906986517e-12,"JUN/MAPK1/MAPK3/HRAS/MAP2K4/MAPK10/MAPK8/MAPK9/MAP2K7/MAP3K1/RAC1/GRB2/SYK/VAV3",14
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","45/93","481/2914",3.4290578289541e-13,7.06385912764544e-11,4.18706008588079e-11,"AKT2/AR/CSNK2A1/FBXW7/JUN/MAPK1/MAPK14/MAPK3/SFN/SMAD3/STAT1/TP53/UBE2I/WWTR1/YAP1/CSNK2B/RB1/CREBBP/GATA1/IFNG/STK11/MAPK11/RXRA/SMAD4/MAP2K6/EP300/SMAD2/AKT1/CTNNB1/NOTCH1/RBPJ/TCF3/AKT3/LEF1/MYB/GATA2/HNF4A/TCF7L2/TEAD1/YY1/TBP/PPARG/SOX2/SMAD1/KMT2A",45
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","19/93","78/2914",8.63023044300768e-13,8.88913735629791e-11,5.26898279678363e-11,"JUN/MAPK1/MAPK14/MAPK3/RELA/MAP2K1/MAP2K4/MAPK10/MAPK11/MAPK8/MAPK9/MAP2K6/MAP2K7/CHUK/IKBKB/MAP3K1/RPS6KA2/ELK1/NFKB1",19
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","19/93","78/2914",8.63023044300768e-13,8.88913735629791e-11,5.26898279678363e-11,"JUN/MAPK1/MAPK14/MAPK3/RELA/MAP2K1/MAP2K4/MAPK10/MAPK11/MAPK8/MAPK9/MAP2K6/MAP2K7/CHUK/IKBKB/MAP3K1/RPS6KA2/ELK1/NFKB1",19
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","19/93","78/2914",8.63023044300768e-13,8.88913735629791e-11,5.26898279678363e-11,"JUN/MAPK1/MAPK14/MAPK3/RELA/MAP2K1/MAP2K4/MAPK10/MAPK11/MAPK8/MAPK9/MAP2K6/MAP2K7/CHUK/IKBKB/MAP3K1/RPS6KA2/ELK1/NFKB1",19
"R-HSA-450294","R-HSA-450294","MAP kinase activation","17/93","60/2914",1.06854349101246e-12,9.43371253493858e-11,5.59177646424566e-11,"JUN/MAPK1/MAPK14/MAPK3/MAP2K1/MAP2K4/MAPK10/MAPK11/MAPK8/MAPK9/MAP2K6/MAP2K7/CHUK/IKBKB/RPS6KA2/ELK1/NFKB1",17
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","45/93","499/2914",1.36813695910753e-12,1.05688580091057e-10,6.26462712854501e-11,"AKT2/AR/CSNK2A1/FBXW7/JUN/MAPK1/MAPK14/MAPK3/SFN/SMAD3/STAT1/TP53/UBE2I/WWTR1/YAP1/CSNK2B/RB1/CREBBP/GATA1/IFNG/STK11/MAPK11/RXRA/SMAD4/MAP2K6/EP300/SMAD2/AKT1/CTNNB1/NOTCH1/RBPJ/TCF3/AKT3/LEF1/MYB/GATA2/HNF4A/TCF7L2/TEAD1/YY1/TBP/PPARG/SOX2/SMAD1/KMT2A",45
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","19/93","83/2914",2.90047722172524e-12,1.88270977965862e-10,1.11596491793766e-10,"JUN/MAPK1/MAPK14/MAPK3/RELA/MAP2K1/MAP2K4/MAPK10/MAPK11/MAPK8/MAPK9/MAP2K6/MAP2K7/CHUK/IKBKB/MAP3K1/RPS6KA2/ELK1/NFKB1",19
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","17/93","64/2914",3.43913216629937e-12,1.88270977965862e-10,1.11596491793766e-10,"JUN/MAPK1/MAPK14/MAPK3/MAP2K1/MAP2K4/MAPK10/MAPK11/MAPK8/MAPK9/MAP2K6/MAP2K7/CHUK/IKBKB/RPS6KA2/ELK1/NFKB1",17
