"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","FOXM1","0.947749491503839",1
"3","DNA_thresholded_200","FOXM1","0.997198664974101",1
"4","DNA_thresholded_300","FOXM1, SFN, YY1","0.991921920026584",1
"5","DNA_thresholded_400","FOXM1, SFN, YY1","0.999233543106042",1
"6","DNA_thresholded_477","FOXM1, SFN, YY1, GRB2","0.999378871588555",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","EP300, CSNK2B","0.99825359390682",1
"11","ERS_thresholded_400","EP300, CSNK2B","0.999861772364202",1
"12","ERS_thresholded_477","EP300, CSNK2B, CSNK2A1","0.999851110811236",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","MAP2K7","0.947040693498841",1
"15","HTS_thresholded_200","MAP2K7, CREBBP, MAPK1, MAPK3","0.824361163354703",1
"16","HTS_thresholded_300","MAP2K7, CREBBP, MAPK1, MAPK3, CSNK2B, PPARG","0.846992883691932",1
"17","HTS_thresholded_400","MAP2K7, CREBBP, MAPK1, MAPK3, CSNK2B, PPARG, CSNK2A1, EP300","0.861811934589249",1
"18","HTS_thresholded_477","MAP2K7, CREBBP, MAPK1, MAPK3, CSNK2B, PPARG, CSNK2A1, EP300, AKT1","0.90611089978276",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","NFKB1, EGR1, RBPJ","0.550511476062927",1
"21","HYP_thresholded_200","NFKB1, EGR1, RBPJ, MAP3K1, SOX2","0.672486058314535",1
"22","HYP_thresholded_300","NFKB1, EGR1, RBPJ, MAP3K1, SOX2","0.927362746252172",1
"23","HYP_thresholded_400","NFKB1, EGR1, RBPJ, MAP3K1, SOX2","0.988131255073682",1
"24","HYP_thresholded_477","NFKB1, EGR1, RBPJ, MAP3K1, SOX2, NOTCH1, MAP2K6, MYOD1","0.953498626625684",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","CHUK, MAPK9","0.999975865615875",1
"31","OXD_thresholded_050","MYB","0.769950367792657",1
"32","OXD_thresholded_100","MYB","0.946596147482482",1
"33","OXD_thresholded_200","MYB, SMAD3","0.979741431442005",1
"34","OXD_thresholded_300","MYB, SMAD3, MAP3K5, MAPK13, STAT1","0.925884177091637",1
"35","OXD_thresholded_400","MYB, SMAD3, MAP3K5, MAPK13, STAT1","0.987029755867539",1
"36","OXD_thresholded_477","MYB, SMAD3, MAP3K5, MAPK13, STAT1","0.996955074804019",1
