"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","BRCA1, CDK2","0.999900924154366",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1","0.999274532630967",1
"4","#upgenes.HYP_0","NR4A1","0.999927989651166",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","RHOA, ROCK2, SMAD3","0.95560504871157",1
"7","#upgenes.DNA_0.25","BRCA1, CDK2","0.999830052152444",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.998208091094975",1
"10","#upgenes.HYP_0.25","NR4A1","0.999830113912429",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","RHOA, SMAD3","0.981241055698873",1
"13","#upgenes.DNA_0.45","BRCA1, CDK2","0.999499963834332",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.99494497571281",1
"16","#upgenes.HYP_0.45","NR4A1","0.999533181427709",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","RHOA, SMAD3","0.959442265111598",1
"19","#upgenes.DNA_0.5","BRCA1, CDK2","0.999499963834332",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.99494497571281",1
"22","#upgenes.HYP_0.5","NR4A1","0.999533181427709",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","RHOA, SMAD3","0.959442265111598",1
"25","#upgenes.DNA_0.65","BRCA1, CDK2","0.995390294201694",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.975164872991084",1
"28","#upgenes.HYP_0.65","NR4A1","0.998526593843947",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","SMAD3","0.953440794399592",1
"31","#upgenes.DNA_0.75","BRCA1, CDK2","0.995390294201694",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","NR4A1","0.986579778275298",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.953440794399592",1
"37","#upgenes.DNA_0.85","BRCA1","0.985342809301359",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","NR4A1","0.919297070458382",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","BRCA1","0.985342809301359",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","NR4A1","0.919297070458382",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","BRCA1","0.985342809301359",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","NR4A1","0.919297070458382",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","BRCA1, CDK2","0.999900924154366",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1","0.999274532630967",1
"58","#dngenes.HYP_0","NR4A1","0.999927989651166",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","RHOA, ROCK2, SMAD3","0.95560504871157",1
"61","#dngenes.DNA_0.25","CDK2","0.999471666936235",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.989990361885245",1
"64","#dngenes.HYP_0.25","","1",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","RHOA, ROCK2, SMAD3","0.920114278225769",1
"67","#dngenes.DNA_0.45","","1",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","","1",1
"70","#dngenes.HYP_0.45","","1",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","RHOA, ROCK2","0.858249057012627",1
"73","#dngenes.DNA_0.5","","1",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","","1",1
"76","#dngenes.HYP_0.5","","1",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","RHOA, ROCK2","0.858249057012627",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","","1",1
"82","#dngenes.HYP_0.65","","1",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","ROCK2","0.779314711374684",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","","1",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","ROCK2","0.779314711374684",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","ROCK2","0.448572972082921",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","ROCK2","0.448572972082921",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","ROCK2","0.448572972082921",1
