"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-194315","R-HSA-194315","Signaling by Rho GTPases","30/59","228/2914",8.02195651978416e-19,3.69009999910072e-16,2.90479267663763e-16,"AR/MAPK1/PLK1/MAPK14/ROCK2/MAPK3/PAK1/RHOA/ARHGEF3/CTNNB1/ARHGAP1/ARHGEF2/STARD8/ARHGAP30/ARHGDIG/ARHGAP29/ARHGAP22/ARHGAP20/ARHGAP31/TAGAP/ARHGEF10/ARHGAP8/OPHN1/ARHGAP10/ARHGAP11B/STARD13/ARHGEF19/ARHGEF5/ARHGAP6/ARHGAP23",30
"R-HSA-194840","R-HSA-194840","Rho GTPase cycle","22/59","106/2914",7.11416137737309e-18,1.63625711679581e-15,1.28803763885071e-15,"RHOA/ARHGEF3/ARHGAP1/ARHGEF2/STARD8/ARHGAP30/ARHGDIG/ARHGAP29/ARHGAP22/ARHGAP20/ARHGAP31/TAGAP/ARHGEF10/ARHGAP8/OPHN1/ARHGAP10/ARHGAP11B/STARD13/ARHGEF19/ARHGEF5/ARHGAP6/ARHGAP23",22
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","25/59","481/2914",1.82135848741664e-06,0.000279274968070551,0.000219841164796956,"NOTCH1/AR/SMAD2/SMAD3/MAPK1/MAPK14/SMAD1/SMAD4/NR0B2/RXRB/CSNK2A1/CDK2/MAPK3/RB1/SUMO1/NR2C2/NR2C2AP/MED1/EP300/NR4A1/STAT1/CTNNB1/NPM1/E2F6/BRCA1",25
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","25/59","499/2914",3.67677712960126e-06,0.000422829369904145,0.000332845087521798,"NOTCH1/AR/SMAD2/SMAD3/MAPK1/MAPK14/SMAD1/SMAD4/NR0B2/RXRB/CSNK2A1/CDK2/MAPK3/RB1/SUMO1/NR2C2/NR2C2AP/MED1/EP300/NR4A1/STAT1/CTNNB1/NPM1/E2F6/BRCA1",25
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","6/59","24/2914",5.3998979821249e-06,0.000496790614355491,0.000391066295968625,"AR/MAPK1/SMAD1/SMAD4/MAPK3/RB1",6
"R-HSA-383280","R-HSA-383280","Nuclear Receptor transcription pathway","7/59","46/2914",2.80688793658399e-05,0.00215194741804773,0.00169398149155245,"AR/NR0B2/RXRB/NR2C2/NR2C2AP/MED1/NR4A1",7
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","5/59","24/2914",9.07254837611343e-05,0.00596196036144597,0.00469316788177898,"MAPK1/MAPK14/MAPK3/MAPKAPK2/DUSP7",5
"R-HSA-416482","R-HSA-416482","G alpha (12/13) signalling events","7/59","61/2914",0.000180515044062913,0.0102375645512223,0.00805886088242671,"ROCK2/RHOA/ARHGEF3/ARHGEF2/ARHGEF10/ARHGEF19/ARHGEF5",7
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","7/59","62/2914",0.000200300176002176,0.0102375645512223,0.00805886088242671,"AR/MAPK1/SMAD1/SMAD4/MAPK3/RB1/STAT1",7
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","5/59","30/2914",0.000277116858700373,0.0127473755002171,0.0100345473045188,"MAPK1/MAPK14/MAPK3/MAPKAPK2/DUSP7",5
"R-HSA-8940973","R-HSA-8940973","RUNX2 regulates osteoblast differentiation","4/59","19/2914",0.000468454986502026,0.0195899357991756,0.0154209105604495,"AR/MAPK1/MAPK3/RB1",4
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","4/59","20/2914",0.000576764544725719,0.0221093075478192,0.0174041231040042,"MAPK1/CSNK2A1/MAPK3/PAK1",4
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","4/59","21/2914",0.000701765900795912,0.0248317164897015,0.0195471635525339,"MAPK1/MAPK14/MAPK3/DUSP7",4
"R-HSA-3899300","R-HSA-3899300","SUMOylation of transcription cofactors","5/59","37/2914",0.000760435747280512,0.024985745982074,0.01966841331312,"SUMO1/TOPORS/EP300/PIAS2/NPM1",5
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","3/59","10/2914",0.000855515428992644,0.0262358064891077,0.0206524426367347,"MAPK1/MAPK14/MAPK3",3
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","9/59","130/2914",0.000999301503576522,0.0272571410275883,0.0214564222276668,"AR/MAPK1/PLK1/MAPK14/ROCK2/MAPK3/PAK1/RHOA/CTNNB1",9
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","4/59","23/2914",0.00100732912493261,0.0272571410275883,0.0214564222276668,"MAPK1/MAPK3/DUSP10/DUSP7",4
"R-HSA-5627117","R-HSA-5627117","RHO GTPases Activate ROCKs","3/59","11/2914",0.00115944653419251,0.029630300318253,0.023324538465627,"ROCK2/PAK1/RHOA",3
"R-HSA-1502540","R-HSA-1502540","Signaling by Activin","3/59","12/2914",0.00152375205803926,0.0343171388766148,0.0270139491385709,"SMAD2/SMAD3/SMAD4",3
"R-HSA-202670","R-HSA-202670","ERKs are inactivated","3/59","12/2914",0.00152375205803926,0.0343171388766148,0.0270139491385709,"MAPK1/MAPK3/DUSP7",3
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","17/59","397/2914",0.00156665199219329,0.0343171388766148,0.0270139491385709,"NOTCH1/SMAD2/SMAD3/MAPK1/MAPK14/SMAD4/CSNK2A1/ROCK2/CDK2/MAPK3/MED1/EP300/PAK1/PIAS2/RHOA/CTNNB1/ARHGEF28",17
"R-HSA-9617828","R-HSA-9617828","FOXO-mediated transcription of cell cycle genes","3/59","14/2914",0.00244938346989147,0.0489547865997712,0.0385364910533668,"SMAD2/SMAD3/SMAD4",3
"R-HSA-193648","R-HSA-193648","NRAGE signals death through JNK","5/59","48/2914",0.00251950208608075,0.0489547865997712,0.0385364910533668,"ARHGEF3/ARHGEF2/ARHGEF10/ARHGEF19/ARHGEF5",5
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","6/59","70/2914",0.0025541627791185,0.0489547865997712,0.0385364910533668,"MAPK1/MAPK14/MAPK3/MAPKAPK2/RHOA/DUSP7",6
"R-HSA-3371556","R-HSA-3371556","Cellular response to heat stress","5/59","49/2914",0.00276277509584956,0.0508350617636319,0.0400166161251473,"MAPK1/MAPK3/MAPKAPK2/EP300/HSF1",5
"R-HSA-1181150","R-HSA-1181150","Signaling by NODAL","3/59","15/2914",0.00301790652729375,0.0521067691043702,0.0410176855192297,"SMAD2/SMAD3/SMAD4",3
"R-HSA-5688426","R-HSA-5688426","Deubiquitination","8/59","124/2914",0.00305844079525651,0.0521067691043702,0.0410176855192297,"AR/SMAD2/SMAD3/SMAD1/SMAD4/EP300/RHOA/BRCA1",8
"R-HSA-3371453","R-HSA-3371453","Regulation of HSF1-mediated heat shock response","4/59","32/2914",0.00357096543315186,0.055795900717112,0.0439217158963078,"MAPK1/MAPK3/MAPKAPK2/HSF1",4
"R-HSA-5668599","R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","3/59","16/2914",0.00366122294364209,0.055795900717112,0.0439217158963078,"MAPK1/MAPK14/MAPK3",3
"R-HSA-193704","R-HSA-193704","p75 NTR receptor-mediated signalling","6/59","76/2914",0.00387674920058383,0.055795900717112,0.0439217158963078,"RHOA/ARHGEF3/ARHGEF2/ARHGEF10/ARHGEF19/ARHGEF5",6
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","5/59","53/2914",0.00390860732868805,0.055795900717112,0.0439217158963078,"NOTCH1/SMAD3/SMAD4/EP300/CTNNB1",5
"R-HSA-187687","R-HSA-187687","Signalling to ERKs","4/59","33/2914",0.00400274939927108,0.055795900717112,0.0439217158963078,"MAPK1/MAPK14/MAPK3/MAPKAPK2",4
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","4/59","33/2914",0.00400274939927108,0.055795900717112,0.0439217158963078,"MAPK1/PLK1/MAPK3/RB1",4
"R-HSA-9013695","R-HSA-9013695","NOTCH4 Intracellular Domain Regulates Transcription","3/59","17/2914",0.00438223457935616,0.0570993457319409,0.0449477687226262,"NOTCH1/SMAD3/EP300",3
"R-HSA-3928662","R-HSA-3928662","EPHB-mediated forward signaling","4/59","34/2914",0.00446864444858668,0.0570993457319409,0.0449477687226262,"ROCK2/PAK1/RHOA/ARHGEF28",4
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","4/59","34/2914",0.00446864444858668,0.0570993457319409,0.0449477687226262,"MAPK1/MAPK3/DUSP10/DUSP7",4
"R-HSA-9013508","R-HSA-9013508","NOTCH3 Intracellular Domain Regulates Transcription","3/59","18/2914",0.00518358537834553,0.0631714670603268,0.049727653704239,"NOTCH1/EP300/STAT1",3
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","7/59","107/2914",0.00521851249628787,0.0631714670603268,0.049727653704239,"AR/SUMO1/TOPORS/EP300/PIAS2/NPM1/BRCA1",7
"R-HSA-2990846","R-HSA-2990846","SUMOylation","7/59","109/2914",0.00577795765575546,0.0681502697858336,0.0536468942936539,"AR/SUMO1/TOPORS/EP300/PIAS2/NPM1/BRCA1",7
"R-HSA-9615017","R-HSA-9615017","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","3/59","19/2914",0.00606767232681619,0.0697782317583862,0.0549284021164413,"SMAD2/SMAD3/SMAD4",3
"R-HSA-450294","R-HSA-450294","MAP kinase activation","5/59","60/2914",0.00667743709048251,0.0737846959298566,0.0580822320363173,"MAPK1/MAPK14/MAPK3/MAPKAPK2/DUSP7",5
"R-HSA-4420097","R-HSA-4420097","VEGFA-VEGFR2 Pathway","6/59","85/2914",0.00673686354142169,0.0737846959298566,0.0580822320363173,"MAPK14/ROCK2/MAPKAPK2/PAK1/RHOA/CTNNB1",6
