"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","BRCA1","0.899165681306271",1
"2","DNA_thresholded_100","BRCA1","0.989834752084485",1
"3","DNA_thresholded_200","BRCA1","0.999892518665861",1
"4","DNA_thresholded_300","BRCA1, CDK2","0.999981947550888",1
"5","DNA_thresholded_400","BRCA1, CDK2","0.999999736290269",1
"6","DNA_thresholded_477","BRCA1, CDK2","0.999999990082162",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","EP300","0.999998607962208",1
"11","ERS_thresholded_400","EP300","0.999999982298185",1
"12","ERS_thresholded_477","EP300, HSF1, CSNK2A1","0.999999820305778",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","MAPKAPK2","0.989623367172899",1
"15","HTS_thresholded_200","MAPKAPK2, HSF1, MAPK1, MAPK3","0.978444325386926",1
"16","HTS_thresholded_300","MAPKAPK2, HSF1, MAPK1, MAPK3","0.999234783093015",1
"17","HTS_thresholded_400","MAPKAPK2, HSF1, MAPK1, MAPK3, CSNK2A1, EP300, SUMO1","0.998565276920746",1
"18","HTS_thresholded_477","MAPKAPK2, HSF1, MAPK1, MAPK3, CSNK2A1, EP300, SUMO1, NPM1","0.999554536407136",1
"19","HYP_thresholded_050","DUSP14","0.898318453661667",1
"20","HYP_thresholded_100","DUSP14","0.98970292357664",1
"21","HYP_thresholded_200","DUSP14","0.99989168986434",1
"22","HYP_thresholded_300","DUSP14, ARHGAP8, ARHGEF2","0.999856097222901",1
"23","HYP_thresholded_400","DUSP14, ARHGAP8, ARHGEF2, NR4A1","0.999980367106449",1
"24","HYP_thresholded_477","DUSP14, ARHGAP8, ARHGEF2, NR4A1, NOTCH1","0.999993664040523",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","","1",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","RHOA, ROCK2, SMAD3","0.993827735243798",1
"34","OXD_thresholded_300","RHOA, ROCK2, SMAD3, STAT1","0.999227966211992",1
"35","OXD_thresholded_400","RHOA, ROCK2, SMAD3, STAT1","0.999976744408933",1
"36","OXD_thresholded_477","RHOA, ROCK2, SMAD3, STAT1","0.999998532823855",1
