NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
RFX1	1379	-1	14	18	4	6	0.00194442531073258	1
PTPN2	768	1	13	16	3	9	0.00101414206440577	1
CLK4	2530	1	13	17	4	6	0.00383497144968378	1
ABL1	142	-1	13	17	4	7	0.00383497144968378	1
GRB10	1083	-1	13	16	3	8	0.00236950371235045	1
RYBP	1378	-1	13	17	4	6	0.00383497144968378	1
BRCA1	490	1	11	17	6	5	0.00770141722775908	1
PALB2	491	1	11	17	6	5	0.00770141722775908	1
HDAC10	664	1	11	16	5	5	0.0108818141742465	1
ATRIP	672	1	11	17	6	5	0.00770141722775908	1
BABAM1	916	1	11	17	6	5	0.00770141722775908	1
BARD1	920	1	11	17	6	5	0.00770141722775908	1
UBE2D3	921	1	11	17	6	5	0.00770141722775908	1
ABRAXAS1	966	1	11	17	6	5	0.00770141722775908	1
RAD50	1969	1	11	17	6	5	0.00770141722775908	1
UIMC1	2331	1	11	17	6	5	0.00770141722775908	1
HOOK1	2454	1	11	14	3	10	0.00491523846857619	1
SIRT2	364	-1	11	16	5	4	0.0324853803659023	1
TRIM28	529	-1	11	17	6	5	0.018464574676292	1
ZNF350	667	-1	11	16	5	5	0.0108818141742465	1
NCOR2	673	-1	11	17	6	4	0.0108543396766242	1
NR1I3	677	-1	11	16	5	1	0.0216343821142962	1
PTPN11	769	-1	11	14	3	11	0.00491523846857619	1
LMO4	788	-1	11	17	6	5	0.00770141722775908	1
CCR5	1418	-1	11	15	4	8	0.00766536352018715	1
CXCR4	1419	-1	11	15	4	8	0.00766536352018715	1
BCORL1	2104	-1	11	14	3	3	0.00491523846857619	1
GATA2	1941	1	10	14	4	4	0.0106968250899937	1
PCGF2	2265	1	10	13	3	7	0.0132916894770539	1
CLK1	2558	1	10	15	5	8	0.0196674582621439	1
NTRK1	47	-1	10	14	4	10	0.0106968250899937	1
HCK	50	-1	10	14	4	10	0.0106968250899937	1
CCL3L1	320	-1	10	13	3	3	0.00994548366278579	1
CCL4	439	-1	10	13	3	3	0.00994548366278579	1
CTBP1	445	-1	10	17	7	4	0.0244502511749062	1
JAK3	856	-1	10	16	6	5	0.0437469763871943	1
PIAS1	857	-1	10	12	2	12	0.0155540062722989	1
CD28	982	-1	10	13	3	12	0.0026078488011295	1
IL9R	1016	-1	10	15	5	3	0.0358994377616719	1
IL21R	1019	-1	10	15	5	3	0.0358994377616719	1
RXRB	1172	-1	10	14	4	8	0.0145754803570786	1
IL2RG	1210	-1	10	15	5	3	0.0358994377616719	1
DYRK1A	1267	-1	10	12	2	14	0.0108578294095821	1
CXCL12	1432	-1	10	13	3	3	0.00994548366278579	1
CCL14	1461	-1	10	13	3	3	0.00994548366278579	1
CCL3	1464	-1	10	13	3	3	0.00994548366278579	1
CCL16	1468	-1	10	13	3	3	0.00994548366278579	1
