"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","","1",1
"3","DNA_thresholded_200","","1",1
"4","DNA_thresholded_300","","1",1
"5","DNA_thresholded_400","","1",1
"6","DNA_thresholded_477","TFDP1","0.999999998255752",1
"7","ERS_thresholded_050","GSK3A","0.880891155914088",1
"8","ERS_thresholded_100","GSK3A","0.985663477796844",1
"9","ERS_thresholded_200","GSK3A","0.999778765519124",1
"10","ERS_thresholded_300","GSK3A, EP300, CSNK2A2","0.999641304638298",1
"11","ERS_thresholded_400","GSK3A, EP300, CSNK2A2","0.999989357468054",1
"12","ERS_thresholded_477","GSK3A, EP300, CSNK2A2, CSNK2A1","0.999995089919125",1
"13","HTS_thresholded_050","CAMK2A","0.881104032994356",1
"14","HTS_thresholded_100","CAMK2A, GSK3B","0.923416557005674",1
"15","HTS_thresholded_200","CAMK2A, GSK3B, MAPK1, MAPK3","0.966906606177774",1
"16","HTS_thresholded_300","CAMK2A, GSK3B, MAPK1, MAPK3, CSNK2A2","0.99433585195533",1
"17","HTS_thresholded_400","CAMK2A, GSK3B, MAPK1, MAPK3, CSNK2A2, CSNK2A1, EP300","0.996759740997407",1
"18","HTS_thresholded_477","CAMK2A, GSK3B, MAPK1, MAPK3, CSNK2A2, CSNK2A1, EP300","0.999626498311462",1
"19","HYP_thresholded_050","DUSP14","0.881245938225889",1
"20","HYP_thresholded_100","DUSP14, GATA3","0.923855586191839",1
"21","HYP_thresholded_200","DUSP14, GATA3","0.997997497976631",1
"22","HYP_thresholded_300","DUSP14, GATA3","0.999956164760397",1
"23","HYP_thresholded_400","DUSP14, GATA3, NR4A1","0.999991383598553",1
"24","HYP_thresholded_477","DUSP14, GATA3, NR4A1, NOTCH1, PEA15","0.99997921320122",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","MAPK9","0.99999999622296",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","SMAD3","0.999795776426453",1
"34","OXD_thresholded_300","SMAD3, PAWR","0.999954119765344",1
"35","OXD_thresholded_400","SMAD3, PAWR","0.999998923777509",1
"36","OXD_thresholded_477","SMAD3, PAWR","0.999999939610711",1
