"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","YY1","0.976266608351141",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1","0.898353814515295",1
"4","#upgenes.HYP_0","CDKN1B, FOS, HIF1A, JUN, NFKB1, RELA","0.0678571615321172",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","GATA6, RHOA, ROCK2, SMAD3","0.140630269795869",1
"7","#upgenes.DNA_0.25","YY1","0.971411471821487",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.864704078709308",1
"10","#upgenes.HYP_0.25","CDKN1B, FOS, JUN, NFKB1, RELA","0.123664170565209",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","GATA6, RHOA, SMAD3","0.277670038960738",1
"13","#upgenes.DNA_0.45","","1",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.812187268878013",1
"16","#upgenes.HYP_0.45","CDKN1B, FOS, JUN, RELA","0.207189670644271",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","GATA6, RHOA, SMAD3","0.203040155907814",1
"19","#upgenes.DNA_0.5","","1",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.812187268878013",1
"22","#upgenes.HYP_0.5","CDKN1B, FOS, JUN, RELA","0.207189670644271",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","GATA6, RHOA, SMAD3","0.203040155907814",1
"25","#upgenes.DNA_0.65","","1",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.689271725001312",1
"28","#upgenes.HYP_0.65","CDKN1B, FOS, JUN, RELA","0.139172014005355",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","SMAD3","0.620953302940557",1
"31","#upgenes.DNA_0.75","","1",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","FOS, JUN","0.388268823647943",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.620953302940557",1
"37","#upgenes.DNA_0.85","","1",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","JUN","0.548921320876266",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","","1",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","JUN","0.548921320876266",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","","1",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","JUN","0.548921320876266",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","YY1","0.976266608351141",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1","0.898353814515295",1
"58","#dngenes.HYP_0","CDKN1B, FOS, HIF1A, JUN, NFKB1, RELA","0.0678571615321172",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","GATA6, RHOA, ROCK2, SMAD3","0.140630269795869",1
"61","#dngenes.DNA_0.25","YY1","0.908067044669806",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.766888226060635",1
"64","#dngenes.HYP_0.25","CDKN1B, HIF1A, NFKB1, RELA","0.0761248642419848",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","GATA6, RHOA, ROCK2, SMAD3","0.0986649615899888",1
"67","#dngenes.DNA_0.45","YY1","0.732029574306407",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","","1",1
"70","#dngenes.HYP_0.45","HIF1A, NFKB1","0.241441396585394",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","GATA6, RHOA, ROCK2","0.092576037521956",1
"73","#dngenes.DNA_0.5","YY1","0.732029574306407",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","","1",1
"76","#dngenes.HYP_0.5","HIF1A, NFKB1","0.241441396585394",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","GATA6, RHOA, ROCK2","0.092576037521956",1
"79","#dngenes.DNA_0.65","YY1","0.40581781623688",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","","1",1
"82","#dngenes.HYP_0.65","HIF1A, NFKB1","0.115313326748027",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","ROCK2","0.379936377058553",1
"85","#dngenes.DNA_0.75","YY1","0.40581781623688",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","","1",1
"88","#dngenes.HYP_0.75","HIF1A","0.240262380575867",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","ROCK2","0.379936377058553",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","ROCK2","0.171613583235734",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","ROCK2","0.171613583235734",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","ROCK2","0.171613583235734",1
