"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","","1",1
"2","#upgenes.ERS_0","PPP2R5B","0.954088520342303",1
"3","#upgenes.HTS_0","CSNK2A1, HSP90AB1","0.982425819793577",1
"4","#upgenes.HYP_0","HDAC1, NR4A1","0.996710657695698",1
"5","#upgenes.MTL_0","CDK5","0.994880982902502",1
"6","#upgenes.OXD_0","MYB, SRC, SMAD3","0.903745894985705",1
"7","#upgenes.DNA_0.25","","1",1
"8","#upgenes.ERS_0.25","PPP2R5B","0.940151505599312",1
"9","#upgenes.HTS_0.25","CSNK2A1, HSP90AB1","0.966760895273206",1
"10","#upgenes.HYP_0.25","HDAC1, NR4A1","0.993827180835143",1
"11","#upgenes.MTL_0.25","CDK5","0.992568386432925",1
"12","#upgenes.OXD_0.25","SRC, SMAD3","0.956910508268005",1
"13","#upgenes.DNA_0.45","","1",1
"14","#upgenes.ERS_0.45","PPP2R5B","0.881416939742723",1
"15","#upgenes.HTS_0.45","CSNK2A1, HSP90AB1","0.932207058737805",1
"16","#upgenes.HYP_0.45","NR4A1","0.998328950186945",1
"17","#upgenes.MTL_0.45","CDK5","0.951718482158255",1
"18","#upgenes.OXD_0.45","SRC, SMAD3","0.919651189628995",1
"19","#upgenes.DNA_0.5","","1",1
"20","#upgenes.ERS_0.5","PPP2R5B","0.881416939742723",1
"21","#upgenes.HTS_0.5","CSNK2A1, HSP90AB1","0.932207058737805",1
"22","#upgenes.HYP_0.5","NR4A1","0.998328950186945",1
"23","#upgenes.MTL_0.5","CDK5","0.951718482158255",1
"24","#upgenes.OXD_0.5","SRC, SMAD3","0.919651189628995",1
"25","#upgenes.DNA_0.65","","1",1
"26","#upgenes.ERS_0.65","PPP2R5B","0.832908663827831",1
"27","#upgenes.HTS_0.65","CSNK2A1, HSP90AB1","0.808252055547264",1
"28","#upgenes.HYP_0.65","NR4A1","0.995643251586121",1
"29","#upgenes.MTL_0.65","CDK5","0.951718482158255",1
"30","#upgenes.OXD_0.65","SMAD3","0.922467923266693",1
"31","#upgenes.DNA_0.75","","1",1
"32","#upgenes.ERS_0.75","PPP2R5B","0.773326659106066",1
"33","#upgenes.HTS_0.75","HSP90AB1","0.890111914830548",1
"34","#upgenes.HYP_0.75","NR4A1","0.972516838241865",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.922467923266693",1
"37","#upgenes.DNA_0.85","","1",1
"38","#upgenes.ERS_0.85","PPP2R5B","0.704181387633082",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","NR4A1","0.877356421794762",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","","1",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","NR4A1","0.877356421794762",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","","1",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","NR4A1","0.877356421794762",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","","1",1
"56","#dngenes.ERS_0","PPP2R5B","0.954088520342303",1
"57","#dngenes.HTS_0","CSNK2A1, HSP90AB1","0.982425819793577",1
"58","#dngenes.HYP_0","HDAC1, NR4A1","0.996710657695698",1
"59","#dngenes.MTL_0","CDK5","0.994880982902502",1
"60","#dngenes.OXD_0","MYB, SRC, SMAD3","0.903745894985705",1
"61","#dngenes.DNA_0.25","","1",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.978477585944639",1
"64","#dngenes.HYP_0.25","HDAC1","0.987114830675002",1
