"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","23/43","481/2914",2.31332574044116e-08,5.10137455900436e-06,2.95280442174633e-06,"MAPK1/MEN1/SMAD2/MAPK14/SP1/CDK5/NR4A1/AKT1/CSNK2A1/MAPK3/SMAD3/SIRT1/NR0B2/MYB/ATF2/ZNF521/HDAC1/SMAD4/NR2C2AP/SRC/PPP2R5C/RARG/RARB",23
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","21/43","397/2914",2.36722717355191e-08,5.10137455900436e-06,2.95280442174633e-06,"STAT3/MAPK1/SMAD2/MAPK14/CEBPB/CDK5/NR2F2/AKT1/CSNK2A1/MAPK3/SMAD3/PAK1/MYB/SMAD4/HSP90AB1/GRB10/SRC/EPHA4/RARG/RARB/FLI1",21
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","23/43","499/2914",4.77169717857768e-08,6.85533827988993e-06,3.96804291692249e-06,"MAPK1/MEN1/SMAD2/MAPK14/SP1/CDK5/NR4A1/AKT1/CSNK2A1/MAPK3/SMAD3/SIRT1/NR0B2/MYB/ATF2/ZNF521/HDAC1/SMAD4/NR2C2AP/SRC/PPP2R5C/RARG/RARB",23
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","7/43","34/2914",3.67366654693484e-07,3.95837570432229e-05,2.291207820062e-05,"MAPK1/DUSP2/MAPK3/DUSP7/DUSP10/PPP2R5B/PPP2R5C",7
"R-HSA-1257604","R-HSA-1257604","PIP3 activates AKT signaling","13/43","172/2914",5.19565341000519e-07,4.47865323942447e-05,2.59235759614996e-05,"MAPK1/NR4A1/AKT1/CSNK2A1/MAPK3/ATF2/HDAC1/SRC/PPP2R5B/PPP2R5C/KITLG/IRS1/PHLPP2",13
"R-HSA-2173796","R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","6/43","24/2914",7.9610363999952e-07,5.71867781399655e-05,3.31011513473485e-05,"MEN1/SMAD2/SP1/SMAD3/HDAC1/SMAD4",6
"R-HSA-9006931","R-HSA-9006931","Signaling by Nuclear Receptors","11/43","136/2914",2.44053936427536e-06,0.000148544944279147,8.59815650119864e-05,"MAPK1/SP1/AKT1/MAPK3/MYB/ATF2/HDAC1/HSP90AB1/SRC/RARG/RARB",11
"R-HSA-5663202","R-HSA-5663202","Diseases of signal transduction","15/43","268/2914",2.75721474300041e-06,0.000148544944279147,8.59815650119864e-05,"STAT3/MAPK1/SMAD2/NR4A1/AKT1/MAPK3/SMAD3/HDAC1/SMAD4/AMER1/SRC/PPP2R5B/PPP2R5C/KITLG/IRS1",15
"R-HSA-9006925","R-HSA-9006925","Intracellular signaling by second messengers","13/43","201/2914",3.14578240562614e-06,0.000150648024091652,8.7198880717356e-05,"MAPK1/NR4A1/AKT1/CSNK2A1/MAPK3/ATF2/HDAC1/SRC/PPP2R5B/PPP2R5C/KITLG/IRS1/PHLPP2",13
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","4/43","10/2914",8.10289420415451e-06,0.00031748612745369,0.000183768988170777,"MAPK1/MAPK14/MAPK3/ATF2",4
"R-HSA-74749","R-HSA-74749","Signal attenuation","4/43","10/2914",8.10289420415451e-06,0.00031748612745369,0.000183768988170777,"MAPK1/MAPK3/GRB10/IRS1",4
"R-HSA-199418","R-HSA-199418","Negative regulation of the PI3K/AKT network","9/43","99/2914",9.04997686405025e-06,0.000325045002367138,0.000188144255857887,"MAPK1/AKT1/MAPK3/SRC/PPP2R5B/PPP2R5C/KITLG/IRS1/PHLPP2",9
