"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","CHEK2, PRKDC","0.502229421616934",1
"2","DNA_thresholded_100","CHEK2, PRKDC, FOXM1, KAT5, NBN","0.236226647280195",1
"3","DNA_thresholded_200","CHEK2, PRKDC, FOXM1, KAT5, NBN, TDG","0.642424566396928",1
"4","DNA_thresholded_300","CHEK2, PRKDC, FOXM1, KAT5, NBN, TDG, CCNE1","0.858269604864876",1
"5","DNA_thresholded_400","CHEK2, PRKDC, FOXM1, KAT5, NBN, TDG, CCNE1","0.975506692528082",1
"6","DNA_thresholded_477","CHEK2, PRKDC, FOXM1, KAT5, NBN, TDG, CCNE1, GRB2","0.986672066459173",1
"7","ERS_thresholded_050","SHC1, GSK3A","0.499514725478897",1
"8","ERS_thresholded_100","SHC1, GSK3A","0.848812452312802",1
"9","ERS_thresholded_200","SHC1, GSK3A, PIK3R1","0.96108756291728",1
"10","ERS_thresholded_300","SHC1, GSK3A, PIK3R1, EP300","0.988603853477446",1
"11","ERS_thresholded_400","SHC1, GSK3A, PIK3R1, EP300","0.999009434316366",1
"12","ERS_thresholded_477","SHC1, GSK3A, PIK3R1, EP300","0.999863990475222",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","GSK3B, RPS6KB1","0.850040929155175",1
"15","HTS_thresholded_200","GSK3B, RPS6KB1, NTRK1, ATM, HSP90AA1, CREBBP, MAPK1, MAPK3","0.324947879971948",1
"16","HTS_thresholded_300","GSK3B, RPS6KB1, NTRK1, ATM, HSP90AA1, CREBBP, MAPK1, MAPK3, PPARG","0.626372490217675",1
"17","HTS_thresholded_400","GSK3B, RPS6KB1, NTRK1, ATM, HSP90AA1, CREBBP, MAPK1, MAPK3, PPARG, ATR, SIRT1, EP300","0.605166835937024",1
"18","HTS_thresholded_477","GSK3B, RPS6KB1, NTRK1, ATM, HSP90AA1, CREBBP, MAPK1, MAPK3, PPARG, ATR, SIRT1, EP300, AKT1, FOXO1","0.62445804536753",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","GATA3","0.966968907441139",1
"21","HYP_thresholded_200","GATA3, MAP3K1","0.990989954602452",1
"22","HYP_thresholded_300","GATA3, MAP3K1, CDC42, ITGB4, MYBL2","0.96921740952398",1
"23","HYP_thresholded_400","GATA3, MAP3K1, CDC42, ITGB4, MYBL2, ELF3, HBP1, NR3C1, NR4A1, PIM1","0.822091639865371",1
"24","HYP_thresholded_477","GATA3, MAP3K1, CDC42, ITGB4, MYBL2, ELF3, HBP1, NR3C1, NR4A1, PIM1, ARNT, NOTCH1, MYOD1, MET","0.632602135907881",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","CAPN3","0.999999812983651",1
"31","OXD_thresholded_050","PDGFRB, SRC","0.49996589250776",1
"32","OXD_thresholded_100","PDGFRB, SRC, GATA6","0.64709032402793",1
"33","OXD_thresholded_200","PDGFRB, SRC, GATA6, SMAD3","0.898466192148019",1
"34","OXD_thresholded_300","PDGFRB, SRC, GATA6, SMAD3, PDGFRA, STAT1","0.925964408579738",1
"35","OXD_thresholded_400","PDGFRB, SRC, GATA6, SMAD3, PDGFRA, STAT1","0.989054803141185",1
"36","OXD_thresholded_477","PDGFRB, SRC, GATA6, SMAD3, PDGFRA, STAT1, SIRT1, ARNT","0.983814885464148",1
