NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
RNF111	1285	-1	14	19	5	12	0.00579954531711245	1
SMAD2	263	-1	13	19	6	11	0.0122262856862714	1
FGF7	1139	-1	13	15	2	19	0.00193827382227393	1
FOXH1	1271	-1	13	19	6	7	0.0122262856862714	1
AMER1	2071	-1	13	16	3	17	0.000600115548231907	1
UBE2D2	3159	-1	13	19	6	7	0.0122262856862714	1
NCOR2	673	1	12	18	6	12	0.0190547884098673	1
TUBB	2244	1	12	21	9	6	0.0341628025139334	1
STRAP	3155	1	12	21	9	6	0.0341628025139334	1
RPS6KA1	275	-1	12	16	4	16	0.00992730413794271	1
ACVR1B	1074	-1	12	21	9	6	0.0341628025139334	1
MTMR4	1124	-1	12	21	9	6	0.0341628025139334	1
ACVR1C	1231	-1	12	21	9	6	0.0341628025139334	1
UCHL5	1308	-1	12	19	7	10	0.0239946281725293	1
PRCC	1832	-1	12	15	3	8	0.00545459771496583	1
TMEM173	3239	-1	12	17	5	14	0.0134798437912277	1
TGIF1	1294	1	11	18	7	10	0.0344001160263431	1
APP	2274	1	11	16	5	13	0.0168518161390406	1
EID2	2550	1	11	20	9	7	0.0469298638814591	1
SMAD3	289	-1	11	20	9	7	0.0469298638814591	1
GAPDH	369	-1	11	16	5	15	0.0168518161390406	1
ADRM1	655	-1	11	18	7	8	0.0344001160263431	1
BRCA2	992	-1	11	20	9	7	0.0469298638814591	1
SKIL	1084	-1	11	20	9	7	0.0438179890571846	1
GPC3	1118	-1	11	14	3	18	0.0109744458658704	1
KREMEN1	1263	-1	11	16	5	11	0.00379918658370529	1
KREMEN2	1264	-1	11	16	5	11	0.00379918658370529	1
EIF4E	1268	-1	11	20	9	7	0.0469298638814591	1
GDF11	1313	-1	11	19	8	2	0.0379563952042662	1
NODAL	1317	-1	11	19	8	2	0.0379563952042662	1
CAPRIN2	1346	-1	11	16	5	11	0.00379918658370529	1
INHA	1437	-1	11	19	8	2	0.0379563952042662	1
RSPO1	1535	-1	11	16	5	11	0.00379918658370529	1
LPAR2	2034	-1	11	14	3	19	0.00963185440682419	1
AXIN2	2101	-1	11	15	4	17	0.010633354530259	1
GRIP1	2596	-1	11	14	3	4	0.0110020873156472	1
KPNB1	2645	-1	11	20	9	7	0.0469298638814591	1
MYLK2	2702	-1	11	14	3	4	0.0110020873156472	1
CDK14	2747	-1	11	16	5	11	0.00379918658370529	1
SOST	2935	-1	11	16	5	11	0.00379918658370529	1
RAB2A	3227	-1	11	16	5	13	0.0168518161390406	1
GATA4	3414	-1	11	14	3	4	0.0110020873156472	1
XRCC5	416	1	10	15	5	12	0.0304145786588815	1
SIRT1	498	1	10	15	5	16	0.0304145786588815	1
FRAT2	516	1	10	14	4	18	0.0155758799389621	1
EP400	668	1	10	15	5	16	0.0107226297053696	1
RPS19BP1	773	1	10	15	5	14	0.0304145786588815	1
DPYSL2	1717	1	10	18	8	2	0.0519227940590242	1
MAFG	1765	1	10	16	6	11	0.044974649564011	1
PRKCH	1871	1	10	13	3	20	0.0149515066422316	1
NUMA1	1903	1	10	18	8	2	0.0519227940590242	1
ETS1	1944	1	10	11	1	16	0.0032027858231842	1
FAM20C	2473	1	10	12	2	20	0.0111092963840447	1
