"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","24/32","481/2914",2.89365496404192e-13,1.28188914907057e-10,8.10223389931737e-11,"TP53/MAPK14/UBE2I/NR0B2/CDK1/ABL1/MAPK1/ZNF521/CSNK2A1/TGFB1/KMT2B/CTNNB1/SMAD2/CREB1/MAPK11/PPP2R5C/PCGF2/CDK5/ESR2/JUN/SMAD4/SMAD1/CARM1/SMAD3",24
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","24/32","499/2914",6.74707716992872e-13,1.49447759313921e-10,9.44590803790021e-11,"TP53/MAPK14/UBE2I/NR0B2/CDK1/ABL1/MAPK1/ZNF521/CSNK2A1/TGFB1/KMT2B/CTNNB1/SMAD2/CREB1/MAPK11/PPP2R5C/PCGF2/CDK5/ESR2/JUN/SMAD4/SMAD1/CARM1/SMAD3",24
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","18/32","397/2914",1.37876309231055e-08,2.03597349964524e-06,1.28684555282318e-06,"MAPK14/ABL1/MAPK1/CSNK2A1/TGFB1/CTNNB1/SMAD2/CREB1/MAPK11/ROCK2/PCGF2/CDK5/RELA/JUN/SMAD4/CARM1/SMAD3/STAT3",18
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","4/32","10/2914",2.40465523600363e-06,0.000266315567387402,0.000168325866520254,"MAPK14/MAPK1/MAPK11/JUN",4
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","5/32","24/2914",4.23205605245849e-06,0.000374960166247823,0.000236995138937676,"ABL1/MAPK1/ZNF521/SMAD4/SMAD1",5
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","5/32","30/2914",1.35423152596788e-05,0.000725971883552498,0.000458853560710382,"MAPK14/MAPK1/CREB1/MAPK11/JUN",5
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","7/32","78/2914",1.47488644514051e-05,0.000725971883552498,0.000458853560710382,"MAPK14/MAPK1/CREB1/MAPK11/RELA/JUN/NFKB2",7
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","7/32","78/2914",1.47488644514051e-05,0.000725971883552498,0.000458853560710382,"MAPK14/MAPK1/CREB1/MAPK11/RELA/JUN/NFKB2",7
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","7/32","78/2914",1.47488644514051e-05,0.000725971883552498,0.000458853560710382,"MAPK14/MAPK1/CREB1/MAPK11/RELA/JUN/NFKB2",7
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","7/32","83/2914",2.23086990386861e-05,0.000749403512488887,0.000473663619631802,"MAPK14/MAPK1/CREB1/MAPK11/RELA/JUN/NFKB2",7
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","7/32","84/2914",2.41511508919762e-05,0.000749403512488887,0.000473663619631802,"MAPK14/MAPK1/CREB1/MAPK11/RELA/JUN/NFKB2",7
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","7/32","84/2914",2.41511508919762e-05,0.000749403512488887,0.000473663619631802,"MAPK14/MAPK1/CREB1/MAPK11/RELA/JUN/NFKB2",7
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","7/32","86/2914",2.82151191167377e-05,0.000749403512488887,0.000473663619631802,"MAPK14/MAPK1/CREB1/MAPK11/RELA/JUN/NFKB2",7
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","7/32","86/2914",2.82151191167377e-05,0.000749403512488887,0.000473663619631802,"MAPK14/MAPK1/CREB1/MAPK11/RELA/JUN/NFKB2",7
