"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","PRKDC","0.810842367644432",1
"2","DNA_thresholded_100","PRKDC","0.964225530696116",1
"3","DNA_thresholded_200","PRKDC, TDG","0.989535565583152",1
"4","DNA_thresholded_300","PRKDC, TDG, SFN, CDK2, ARID3A","0.964054202556765",1
"5","DNA_thresholded_400","PRKDC, TDG, SFN, CDK2, ARID3A, E2F4","0.9879147210102",1
"6","DNA_thresholded_477","PRKDC, TDG, SFN, CDK2, ARID3A, E2F4, GRB2","0.993210051124364",1
"7","ERS_thresholded_050","DAB2IP","0.80921585664066",1
"8","ERS_thresholded_100","DAB2IP","0.963297003701788",1
"9","ERS_thresholded_200","DAB2IP","0.998571847796592",1
"10","ERS_thresholded_300","DAB2IP, YWHAZ, EP300, CSNK2B","0.986222804890176",1
"11","ERS_thresholded_400","DAB2IP, YWHAZ, EP300, CSNK2B, CDC25A","0.99521042017672",1
"12","ERS_thresholded_477","DAB2IP, YWHAZ, EP300, CSNK2B, CDC25A, COPS5, CSNK2A1","0.991742066314444",1
"13","HTS_thresholded_050","YWHAE","0.809486743823586",1
"14","HTS_thresholded_100","YWHAE, PRKACA, GSK3B, MAPKAPK2","0.402381680846907",1
"15","HTS_thresholded_200","YWHAE, PRKACA, GSK3B, MAPKAPK2, CREBBP, MAPK1, MAPK3","0.450475951746643",1
"16","HTS_thresholded_300","YWHAE, PRKACA, GSK3B, MAPKAPK2, CREBBP, MAPK1, MAPK3, CSNK2B, PPARG","0.594295968588131",1
"17","HTS_thresholded_400","YWHAE, PRKACA, GSK3B, MAPKAPK2, CREBBP, MAPK1, MAPK3, CSNK2B, PPARG, CSNK2A1, EP300","0.686305541608247",1
"18","HTS_thresholded_477","YWHAE, PRKACA, GSK3B, MAPKAPK2, CREBBP, MAPK1, MAPK3, CSNK2B, PPARG, CSNK2A1, EP300, AKT1, FOXO1, PPARGC1A, PRKAA1, FOS","0.359685989273708",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","BHLHE40, GATA3","0.840149631969472",1
"21","HYP_thresholded_200","BHLHE40, GATA3, KLF4, MAP3K1, SOX2","0.769954558895798",1
"22","HYP_thresholded_300","BHLHE40, GATA3, KLF4, MAP3K1, SOX2","0.963546778437458",1
"23","HYP_thresholded_400","BHLHE40, GATA3, KLF4, MAP3K1, SOX2","0.995807615626084",1
"24","HYP_thresholded_477","BHLHE40, GATA3, KLF4, MAP3K1, SOX2, ARNT, NOTCH1","0.993002253814367",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","MAPK9","0.999999719590229",1
"31","OXD_thresholded_050","SRC","0.809486743823586",1
"32","OXD_thresholded_100","SRC","0.963331561616802",1
"33","OXD_thresholded_200","SRC, SMAD3, SRF","0.957706161767122",1
"34","OXD_thresholded_300","SRC, SMAD3, SRF, MAP3K5, STAT1","0.962648585935875",1
"35","OXD_thresholded_400","SRC, SMAD3, SRF, MAP3K5, STAT1","0.995341688691978",1
"36","OXD_thresholded_477","SRC, SMAD3, SRF, MAP3K5, STAT1, ARNT","0.997086588809584",1
