"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","BRCA1, YY1, CDK2","0.996808952127792",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1, CSNK2A2","0.983139942183468",1
"4","#upgenes.HYP_0","CDK1, NFKB1, RELA","0.985340922283995",1
"5","#upgenes.MTL_0","CDK5","0.995093875586439",1
"6","#upgenes.OXD_0","SMAD3","0.995915863748172",1
"7","#upgenes.DNA_0.25","BRCA1, YY1, CDK2","0.995244650791494",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.995084651875609",1
"10","#upgenes.HYP_0.25","CDK1, NFKB1, RELA","0.974569711405526",1
"11","#upgenes.MTL_0.25","CDK5","0.992856062221856",1
"12","#upgenes.OXD_0.25","SMAD3","0.993269945179943",1
"13","#upgenes.DNA_0.45","BRCA1, CDK2","0.997883147735235",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.988248355505387",1
"16","#upgenes.HYP_0.45","RELA","0.998412936916301",1
"17","#upgenes.MTL_0.45","CDK5","0.952883139142179",1
"18","#upgenes.OXD_0.45","SMAD3","0.985471272601066",1
"19","#upgenes.DNA_0.5","BRCA1, CDK2","0.997883147735235",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.988248355505387",1
"22","#upgenes.HYP_0.5","RELA","0.998412936916301",1
"23","#upgenes.MTL_0.5","CDK5","0.952883139142179",1
"24","#upgenes.OXD_0.5","SMAD3","0.985471272601066",1
"25","#upgenes.DNA_0.65","BRCA1, CDK2","0.986805872334774",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.955214568027438",1
"28","#upgenes.HYP_0.65","RELA","0.99583011657693",1
"29","#upgenes.MTL_0.65","CDK5","0.952883139142179",1
"30","#upgenes.OXD_0.65","SMAD3","0.924049903291722",1
"31","#upgenes.DNA_0.75","BRCA1, CDK2","0.986805872334774",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","","1",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.924049903291722",1
"37","#upgenes.DNA_0.85","BRCA1","0.971248402118645",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","","1",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","BRCA1","0.971248402118645",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","","1",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","BRCA1","0.971248402118645",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","","1",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","BRCA1, YY1, CDK2","0.996808952127792",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1, CSNK2A2","0.983139942183468",1
"58","#dngenes.HYP_0","CDK1, NFKB1, RELA","0.985340922283995",1
"59","#dngenes.MTL_0","CDK5","0.995093875586439",1
"60","#dngenes.OXD_0","SMAD3","0.995915863748172",1
"61","#dngenes.DNA_0.25","YY1, CDK2","0.98658187771167",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1, CSNK2A2","0.895635911334604",1
"64","#dngenes.HYP_0.25","CDK1, NFKB1, RELA","0.804584898942881",1
"65","#dngenes.MTL_0.25","CDK5","0.98743300695999",1
"66","#dngenes.OXD_0.25","SMAD3","0.991869703366859",1
