"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","BRCA1","0.854593057443943",1
"2","DNA_thresholded_100","BRCA1","0.978860860590192",1
"3","DNA_thresholded_200","BRCA1","0.999538105864348",1
"4","DNA_thresholded_300","BRCA1, YY1, CDK2","0.999107186438907",1
"5","DNA_thresholded_400","BRCA1, YY1, CDK2","0.999964766437075",1
"6","DNA_thresholded_477","BRCA1, YY1, CDK2","0.99999726478855",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","EP300, CSNK2A2","0.999843821254185",1
"11","ERS_thresholded_400","EP300, CSNK2A2","0.999994756539654",1
"12","ERS_thresholded_477","EP300, CSNK2A2, CSNK2A1","0.999996229636445",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","","1",1
"15","HTS_thresholded_200","MAPK1, MAPK3","0.99580102747674",1
"16","HTS_thresholded_300","MAPK1, MAPK3, CSNK2A2","0.999061045440618",1
"17","HTS_thresholded_400","MAPK1, MAPK3, CSNK2A2, ATR, CSNK2A1, EP300","0.996703818890823",1
"18","HTS_thresholded_477","MAPK1, MAPK3, CSNK2A2, ATR, CSNK2A1, EP300, AKT1","0.998542830242355",1
"19","HYP_thresholded_050","DUSP14, RPS6KA5","0.564748807146759",1
"20","HYP_thresholded_100","DUSP14, RPS6KA5, NFKB1","0.727633766908224",1
"21","HYP_thresholded_200","DUSP14, RPS6KA5, NFKB1","0.98092168837245",1
"22","HYP_thresholded_300","DUSP14, RPS6KA5, NFKB1","0.999087977035137",1
"23","HYP_thresholded_400","DUSP14, RPS6KA5, NFKB1","0.999962901632145",1
"24","HYP_thresholded_477","DUSP14, RPS6KA5, NFKB1, NOTCH1","0.999980349203562",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","CDK5","0.999467829954419",1
"28","MTL_thresholded_300","CDK5","0.999986120458607",1
"29","MTL_thresholded_400","CDK5","0.999999594975586",1
"30","MTL_thresholded_477","CDK5","0.999999974561052",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","SMAD3","0.999529089038204",1
"34","OXD_thresholded_300","SMAD3, STAT1","0.999855501256464",1
"35","OXD_thresholded_400","SMAD3, STAT1","0.999994973711405",1
"36","OXD_thresholded_477","SMAD3, STAT1","0.99999961964891",1
