"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","15/99","30/2914",3.22798538902167e-15,2.13369834214332e-12,1.29119415560867e-12,"MAPK10/MAPK1/MAPK3/CREB1/RPS6KA5/ATF2/DUSP7/JUN/MAPK14/MAPK8/MAPK11/MAPK9/PPP2CA/MEF2A/ELK1",15
"R-HSA-450294","R-HSA-450294","MAP kinase activation","19/99","60/2914",1.41245825357171e-14,4.66817452805451e-12,2.82491650714343e-12,"MAPK10/MAPK1/MAPK3/CREB1/RPS6KA5/ATF2/DUSP7/JUN/MAPK14/MAPK8/TRAF6/MAP2K4/MAPK11/MAPK9/CHUK/PPP2CA/MAP3K7/MEF2A/ELK1",19
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","19/99","64/2914",5.40884603367256e-14,1.19174907608585e-11,7.21179471156341e-12,"MAPK10/MAPK1/MAPK3/CREB1/RPS6KA5/ATF2/DUSP7/JUN/MAPK14/MAPK8/TRAF6/MAP2K4/MAPK11/MAPK9/CHUK/PPP2CA/MAP3K7/MEF2A/ELK1",19
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","47/99","481/2914",2.42463086616377e-13,2.29144700880587e-11,1.38665477083563e-11,"CTNNB1/E2F1/EGFR/AKT1/CAMK4/CREBBP/MAPK1/MAPK3/PRKAA1/PRKAA2/SMAD3/TP53/YAP1/AXIN1/CREB1/EP300/GSK3B/MDM2/MDM4/PRKACA/RB1/ATF2/JUN/MAPK14/PPARGC1A/STK11/AR/MYB/MAPK11/DAXX/HDAC1/PRKCB/PPP2CA/SRC/AKT2/AKT3/TCF7L2/TP73/SPI1/TWIST1/NR2C2/SREBF1/TEAD4/YY1/BCL6/ESRRA/SP1",47
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","20/99","78/2914",2.42664584896234e-13,2.29144700880587e-11,1.38665477083563e-11,"MAPK10/MAPK1/MAPK3/CREB1/RPS6KA5/ATF2/DUSP7/JUN/MAPK14/MAPK8/TRAF6/MAP2K4/MAPK11/MAPK9/RELA/CHUK/PPP2CA/MAP3K7/MEF2A/ELK1",20
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","20/99","78/2914",2.42664584896234e-13,2.29144700880587e-11,1.38665477083563e-11,"MAPK10/MAPK1/MAPK3/CREB1/RPS6KA5/ATF2/DUSP7/JUN/MAPK14/MAPK8/TRAF6/MAP2K4/MAPK11/MAPK9/RELA/CHUK/PPP2CA/MAP3K7/MEF2A/ELK1",20
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","20/99","78/2914",2.42664584896234e-13,2.29144700880587e-11,1.38665477083563e-11,"MAPK10/MAPK1/MAPK3/CREB1/RPS6KA5/ATF2/DUSP7/JUN/MAPK14/MAPK8/TRAF6/MAP2K4/MAPK11/MAPK9/RELA/CHUK/PPP2CA/MAP3K7/MEF2A/ELK1",20
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","9/99","10/2914",4.08085400649385e-13,3.37180562286554e-11,2.04042700324693e-11,"MAPK10/MAPK1/MAPK3/ATF2/JUN/MAPK14/MAPK8/MAPK11/MAPK9",9
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","20/99","83/2914",8.76808266548512e-13,6.17147320356079e-11,3.73462826236659e-11,"MAPK10/MAPK1/MAPK3/CREB1/RPS6KA5/ATF2/DUSP7/JUN/MAPK14/MAPK8/TRAF6/MAP2K4/MAPK11/MAPK9/RELA/CHUK/PPP2CA/MAP3K7/MEF2A/ELK1",20
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","47/99","499/2914",1.01823927821951e-12,6.17147320356079e-11,3.73462826236659e-11,"CTNNB1/E2F1/EGFR/AKT1/CAMK4/CREBBP/MAPK1/MAPK3/PRKAA1/PRKAA2/SMAD3/TP53/YAP1/AXIN1/CREB1/EP300/GSK3B/MDM2/MDM4/PRKACA/RB1/ATF2/JUN/MAPK14/PPARGC1A/STK11/AR/MYB/MAPK11/DAXX/HDAC1/PRKCB/PPP2CA/SRC/AKT2/AKT3/TCF7L2/TP73/SPI1/TWIST1/NR2C2/SREBF1/TEAD4/YY1/BCL6/ESRRA/SP1",47
