NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
ITGAV	2819	1	13	14	1	19	0.00114945403824645	1
ITGA5	2803	1	12	15	3	16	0.00305320729882264	1
PIK3R3	2145	1	11	14	3	17	0.0160102385667861	1
IL3	1028	1	10	11	1	22	0.0061976703366206	1
GNB3	1948	1	10	13	3	18	0.0232568552838637	1
GNG2	1949	1	10	13	3	18	0.0232568552838637	1
GNG3	1950	1	10	13	3	18	0.0232568552838637	1
FKBP8	270	-1	10	15	5	14	0.0580061223836202	1
HSP90AB1	1767	-1	10	13	3	18	0.0178339054528797	1
MTOR	179	1	9	13	4	17	0.0542805146516841	1
RHEB	243	1	9	12	3	19	0.0422440422983922	1
FGFR2	1348	1	9	15	6	13	0.0767838654809	1
RAG1	2003	1	9	13	4	17	0.0542805146516841	1
RAG2	2004	1	9	13	4	17	0.0542805146516841	1
PIK3CA	2765	1	9	12	3	19	0.0422440422983922	1
TNS1	2805	1	9	12	3	19	0.0422440422983922	1
SMAD7	1037	-1	9	13	4	17	0.00798107408652741	1
WNT10B	1243	-1	9	13	4	16	0.0340407057392752	1
WNT2	1266	-1	9	13	4	16	0.0340407057392752	1
WNT7A	1280	-1	9	13	4	16	0.0340407057392752	1
WNT4	1286	-1	9	13	4	16	0.0340407057392752	1
WNT11	1907	-1	9	15	6	13	0.031208234467057	1
WNT16	1914	-1	9	13	4	16	0.0340407057392752	1
MTMR3	1993	-1	9	13	4	17	0.0542805146516841	1
RRAGC	2045	-1	9	13	4	17	0.0542805146516841	1
USP8	2105	-1	9	15	6	9	0.0912229003551873	1
TAL1	2176	-1	9	12	3	14	0.0253418734115887	1
WNT3	2342	-1	9	15	6	13	0.031208234467057	1
WNT5B	2343	-1	9	13	4	16	0.0340407057392752	1
WNT10A	2676	-1	9	13	4	16	0.0340407057392752	1
WNT8B	2697	-1	9	13	4	16	0.0340407057392752	1
WNT9A	2704	-1	9	15	6	13	0.031208234467057	1
WNT9B	2742	-1	9	13	4	16	0.0340407057392752	1
RRAGB	3241	-1	9	13	4	17	0.0542805146516841	1
AKT1	125	1	8	13	5	16	0.0719433850279064	1
ID1	212	1	8	10	2	22	0.0169889404050852	1
AKT2	229	1	8	15	7	12	0.0372227406708428	1
NMI	330	1	8	12	4	18	0.0350232364672517	1
ERBB3	556	1	8	13	5	16	0.0881573706903286	1
PPA1	801	1	8	13	5	16	0.0719433850279064	1
ERBB4	814	1	8	15	7	12	0.201256990694975	1
AES	821	1	8	11	3	19	0.0356233360339974	1
CEBPA	846	1	8	12	4	18	0.0598155030145993	1
TCL1A	922	1	8	10	2	22	0.0169889404050852	1
PDK2	948	1	8	13	5	16	0.0719433850279064	1
GRB10	1083	1	8	12	4	18	0.0598155030145993	1
RLIM	1191	1	8	12	4	16	0.0170261010440337	1
ILK	1667	1	8	11	3	20	0.017638457597042	1
FES	1810	1	8	13	5	16	0.125456968583686	1
GNGT1	1951	1	8	11	3	20	0.0600464976434502	1
RPGRIP1L	2021	1	8	12	4	17	0.0465964320498551	1
IL34	2035	1	8	11	3	14	0.0901327698099329	1
