"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","34/60","481/2914",9.12094270034569e-13,4.99827659978944e-10,2.88029769484601e-10,"MAPK14/CSNK2A1/CTNNB1/SMAD2/CDK1/SP1/PPP2CA/NR4A1/MAPK3/HDAC3/STK11/TWIST1/ATF2/SMAD3/NR0B2/SMAD4/HDAC1/MAPK1/AKT3/BRCA1/STAT1/PPP2CB/PPP2R1B/GSK3B/UBE2D3/EP300/CDK2/AKT2/NPM1/TXN/AKT1/MEN1/CHEK1/MAPK11",34
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","34/60","499/2914",2.75844065713884e-12,7.55812740056042e-10,4.35543261653501e-10,"MAPK14/CSNK2A1/CTNNB1/SMAD2/CDK1/SP1/PPP2CA/NR4A1/MAPK3/HDAC3/STK11/TWIST1/ATF2/SMAD3/NR0B2/SMAD4/HDAC1/MAPK1/AKT3/BRCA1/STAT1/PPP2CB/PPP2R1B/GSK3B/UBE2D3/EP300/CDK2/AKT2/NPM1/TXN/AKT1/MEN1/CHEK1/MAPK11",34
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","11/60","30/2914",4.39936320150772e-12,8.0361701147541e-10,4.63090863316602e-10,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5",11
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","10/60","24/2914",9.89504130468453e-12,1.35562065874178e-09,7.81187471422463e-10,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5",10
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","16/60","95/2914",2.11023597085623e-11,1.97660656879227e-09,1.13903567160523e-09,"MAPK14/CSNK2A1/CDK1/PPP2CA/STK11/HDAC1/AKT3/BRCA1/PPP2CB/PPP2R1B/EP300/CDK2/AKT2/AKT1/CHEK1/MAPK11",16
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","11/60","34/2914",2.16416777604993e-11,1.97660656879227e-09,1.13903567160523e-09,"PPP2CA/DUSP2/MAPK3/MAPK1/DUSP7/PPP2CB/PPP2R1B/DUSP8/DUSP9/DUSP10/DUSP16",11
"R-HSA-450294","R-HSA-450294","MAP kinase activation","13/60","60/2914",7.63601287049101e-11,5.96154717002958e-09,3.43539022475773e-09,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5/MAP3K7",13
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","9/60","21/2914",8.70298856938626e-11,5.96154717002958e-09,3.43539022475773e-09,"MAPK14/PPP2CA/MAPK3/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5",9
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","13/60","64/2914",1.82594695853694e-10,1.1117988147536e-08,6.40683143346295e-09,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5/MAP3K7",13
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","9/60","23/2914",2.34362562424258e-10,1.28430684208494e-08,7.40092302392395e-09,"CDK1/DUSP2/MAPK3/MAPK1/DUSP7/DUSP8/DUSP9/DUSP10/DUSP16",9
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","14/60","87/2914",8.83458912598763e-10,4.40123167367384e-08,2.53624568210171e-08,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/UBE2D3/MAPK11/RPS6KA5/MAP3K7",14
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","14/60","90/2914",1.41056592498054e-09,5.94607789914873e-08,3.42647593112681e-08,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/UBE2D3/MAPK11/RPS6KA5/MAP3K7",14
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","14/60","90/2914",1.41056592498054e-09,5.94607789914873e-08,3.42647593112681e-08,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/UBE2D3/MAPK11/RPS6KA5/MAP3K7",14
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","13/60","78/2914",2.47142337590444e-09,8.4646250624727e-08,4.87780929454823e-08,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5/MAP3K7",13
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","13/60","78/2914",2.47142337590444e-09,8.4646250624727e-08,4.87780929454823e-08,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5/MAP3K7",13
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","13/60","78/2914",2.47142337590444e-09,8.4646250624727e-08,4.87780929454823e-08,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5/MAP3K7",13
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","19/60","194/2914",3.36453748896938e-09,1.08456855526778e-07,6.24991484019081e-08,"MAPK14/CSNK2A1/CDK1/PPP2CA/STK11/ATF2/HDAC1/AKT3/BRCA1/PPP2CB/PPP2R1B/EP300/CDK2/AKT2/NPM1/TXN/AKT1/CHEK1/MAPK11",19
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","13/60","83/2914",5.48929915452482e-09,1.66880080323455e-07,9.61660086381801e-08,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5/MAP3K7",13
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","21/60","249/2914",6.22761159085085e-09,1.66880080323455e-07,9.61660086381801e-08,"CSNK2A1/CDK1/CKS1B/PPP2CA/MAPK3/HDAC1/MAPK1/AKT3/BRCA1/PPP2CB/PPP2R1B/GSK3B/EP300/CDK2/AKT2/NPM1/AKT1/SET/WEE1/CHEK1/BABAM1",21
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","13/60","84/2914",6.39503957443898e-09,1.66880080323455e-07,9.61660086381801e-08,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5/MAP3K7",13
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","13/60","84/2914",6.39503957443898e-09,1.66880080323455e-07,9.61660086381801e-08,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5/MAP3K7",13
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","13/60","86/2914",8.62405196962758e-09,1.96915853306496e-07,1.13474368021415e-07,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5/MAP3K7",13
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","13/60","86/2914",8.62405196962758e-09,1.96915853306496e-07,1.13474368021415e-07,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5/MAP3K7",13
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","13/60","86/2914",8.62405196962758e-09,1.96915853306496e-07,1.13474368021415e-07,"MAPK14/PPP2CA/MAPK3/MAPKAPK2/ATF2/NFKB1/MAPK1/DUSP7/PPP2CB/PPP2R1B/MAPK11/RPS6KA5/MAP3K7",13
