"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","CHEK1, BRCA1, CDK2","0.999793069224177",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1","0.999688784843506",1
"4","#upgenes.HYP_0","CDK1, HDAC1, NFKB1, NR4A1, TXN","0.977945252818741",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","SMAD3","0.999331982621605",1
"7","#upgenes.DNA_0.25","CHEK1, BRCA1, CDK2","0.999638042395327",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.999145455888802",1
"10","#upgenes.HYP_0.25","CDK1, HDAC1, NFKB1, NR4A1, TXN","0.959340814940446",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","SMAD3","0.998702506413432",1
"13","#upgenes.DNA_0.45","CHEK1, BRCA1, CDK2","0.998900405144319",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.997278093585432",1
"16","#upgenes.HYP_0.45","NR4A1","0.999809824446615",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","SMAD3","0.996391555282953",1
"19","#upgenes.DNA_0.5","CHEK1, BRCA1, CDK2","0.998900405144319",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.997278093585432",1
"22","#upgenes.HYP_0.5","NR4A1","0.999809824446615",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","SMAD3","0.996391555282953",1
"25","#upgenes.DNA_0.65","CHEK1, BRCA1, CDK2","0.989599286154185",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.983887661615162",1
"28","#upgenes.HYP_0.65","NR4A1","0.99931328684328",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","SMAD3","0.967487428275805",1
"31","#upgenes.DNA_0.75","CHEK1, BRCA1, CDK2","0.989599286154185",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","NR4A1","0.991898793496284",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.967487428275805",1
"37","#upgenes.DNA_0.85","CHEK1, BRCA1","0.947215418926787",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","NR4A1","0.939895839881126",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","CHEK1, BRCA1","0.947215418926787",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","NR4A1","0.939895839881126",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","CHEK1, BRCA1","0.947215418926787",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","NR4A1","0.939895839881126",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","CHEK1, BRCA1, CDK2","0.999793069224177",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1","0.999688784843506",1
"58","#dngenes.HYP_0","CDK1, HDAC1, NFKB1, NR4A1, TXN","0.977945252818741",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","SMAD3","0.999331982621605",1
"61","#dngenes.DNA_0.25","CDK2","0.99978161807437",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.994161442898248",1
"64","#dngenes.HYP_0.25","CDK1, HDAC1, NFKB1, TXN","0.820412233748812",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","SMAD3","0.998331941571509",1
"67","#dngenes.DNA_0.45","","1",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","","1",1
"70","#dngenes.HYP_0.45","CDK1, HDAC1, NFKB1, TXN","0.412198901323992",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","","1",1
"73","#dngenes.DNA_0.5","","1",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","","1",1
"76","#dngenes.HYP_0.5","CDK1, HDAC1, NFKB1, TXN","0.412198901323992",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","","1",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","","1",1
"82","#dngenes.HYP_0.65","CDK1, HDAC1, NFKB1, TXN","0.142757831252148",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","","1",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","","1",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","","1",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","","1",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","","1",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","","1",1
