NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
AXIN1	389	-1	15	18	3	14	0.000927410620287658	1
WNT5A	295	-1	14	19	5	10	0.00315932829663273	1
LRP5	1071	-1	13	16	3	14	0.00272071428070717	1
KEAP1	117	1	12	15	3	16	0.00471443617158244	1
STK38	812	1	12	17	5	12	0.00580159428905842	1
SMARCB1	526	-1	12	15	3	16	0.0045164635859346	1
APC2	561	-1	12	15	3	16	0.00443747670917008	1
WNT8A	1051	-1	12	13	1	18	0.000820823011804317	1
WNT6	1705	-1	12	13	1	18	0.000820823011804317	1
WNT2B	2039	-1	12	13	1	18	0.000820823011804317	1
WNT7B	2669	-1	12	13	1	18	0.000820823011804317	1
USP28	149	-1	11	15	4	14	0.0118537103101958	1
CDH1	242	-1	11	14	3	17	0.0071415254758343	1
FGR	1411	-1	11	16	5	13	0.0132398616737289	1
FZD3	1939	-1	11	12	1	21	0.00171908362145752	1
TNIK	2219	-1	11	17	6	11	0.0162220842976892	1
HDAC10	664	1	10	17	7	6	0.0383156784782322	1
STK24	2166	1	10	14	4	13	0.0156070499141467	1
TRIM59	2363	1	10	16	6	9	0.0296868018491159	1
TRIM28	529	-1	10	17	7	10	0.0383156784782322	1
ZNF350	667	-1	10	17	7	6	0.0383156784782322	1
SMAD6	1040	-1	10	13	3	18	0.0130076128642479	1
BAMBI	1056	-1	10	16	6	10	0.0311893206992101	1
DACT2	1127	-1	10	16	6	10	0.0311893206992101	1
USP4	1190	-1	10	16	6	10	0.0311893206992101	1
MAP4K2	1206	-1	10	17	7	10	0.0349385463692589	1
WNT10B	1243	-1	10	12	2	18	0.00344542844621349	1
WNT2	1266	-1	10	12	2	18	0.00344542844621349	1
WNT7A	1280	-1	10	12	2	18	0.00344542844621349	1
WNT4	1286	-1	10	12	2	18	0.00344542844621349	1
GDF1	1314	-1	10	16	6	10	0.0311893206992101	1
INPPL1	1332	-1	10	16	6	12	0.0311893206992101	1
GDF10	1522	-1	10	16	6	10	0.0311893206992101	1
GDF3	1523	-1	10	16	6	10	0.0311893206992101	1
GDF7	1524	-1	10	16	6	10	0.0311893206992101	1
GDF9	1525	-1	10	16	6	10	0.0311893206992101	1
ECSIT	1780	-1	10	17	7	10	0.0349385463692589	1
PPP2R5A	1822	-1	10	16	6	10	0.0311893206992101	1
WNT11	1907	-1	10	12	2	19	0.00593206330894987	1
WNT16	1914	-1	10	12	2	18	0.00344542844621349	1
PTGER4	1915	-1	10	14	4	16	0.012992091875611	1
WNT3	2342	-1	10	12	2	19	0.00593206330894987	1
WNT5B	2343	-1	10	12	2	18	0.00344542844621349	1
