NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
STAT6	581	1	13	18	5	5	0.0160414561585503	1
KDM6A	614	1	13	17	4	7	0.0115445792288957	1
ZBTB16	798	1	13	17	4	6	0.0130710865281176	1
DAB2	1086	1	13	16	3	10	0.00662782310866733	1
DACT2	1127	1	13	16	3	10	0.0080271454308971	1
JAK3	856	-1	13	17	4	8	0.00367372755347538	1
CAND1	506	1	12	14	2	1	0.00497531506314806	1
PIAS4	588	1	12	17	5	6	0.023247095480842	1
ZFYVE9	1069	1	12	17	5	7	0.0318931464447086	1
PCBP2	2361	1	12	18	6	4	0.0210038772998369	1
FBXO5	479	-1	12	14	2	2	0.00377790101044408	1
UBE2M	483	-1	12	14	2	1	0.00497531506314806	1
IFNGR1	1025	-1	12	17	5	6	0.0164162753934495	1
SKP1	2118	-1	12	14	2	1	0.00497531506314806	1
CTNNB1	284	1	11	17	6	7	0.0345330588676929	1
CARM1	419	1	11	16	5	4	0.0228716904717462	1
SMARCB1	526	1	11	15	4	8	0.0135121876509136	1
ADRM1	655	1	11	15	4	4	0.0294234966142494	1
SOX4	678	1	11	16	5	4	0.0228716904717462	1
TGFBR2	830	1	11	17	6	6	0.063612581925768	1
TGFBR1	831	1	11	16	5	8	0.0500674339860943	1
MAD2L2	851	1	11	14	3	8	0.0182106703750996	1
DUSP6	919	1	11	16	5	9	0.0471705430551497	1
TGFB3	1012	1	11	16	5	8	0.0500674339860943	1
BAMBI	1056	1	11	16	5	8	0.0500674339860943	1
TGFB2	1106	1	11	16	5	8	0.0500674339860943	1
USP4	1190	1	11	16	5	8	0.0500674339860943	1
CBY1	1277	1	11	16	5	4	0.0228716904717462	1
UCHL5	1308	1	11	16	5	9	0.0430150419289486	1
RANBP3	1309	1	11	16	5	4	0.0430150419289486	1
GDF1	1314	1	11	16	5	8	0.0500674339860943	1
BCL9	1324	1	11	16	5	4	0.0228716904717462	1
GDF10	1522	1	11	16	5	8	0.0500674339860943	1
GDF3	1523	1	11	16	5	8	0.0500674339860943	1
GDF7	1524	1	11	16	5	8	0.0500674339860943	1
GDF9	1525	1	11	16	5	8	0.0500674339860943	1
ARVCF	1804	1	11	15	4	8	0.0173356334311244	1
CTNND2	1805	1	11	15	4	8	0.0173356334311244	1
PPP2R5A	1822	1	11	16	5	8	0.0500674339860943	1
