NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
ZNRF3	2347	1	11	15	4	13	0.0125709966607858	1
CHUK	126	-1	11	16	5	15	0.00736888879305125	1
DYRK1A	1267	-1	11	17	6	13	0.0159723730811733	1
SFRP1	233	1	10	14	4	16	0.0271377437701102	1
DDX5	537	-1	10	16	6	14	0.0221803438064509	1
SKP2	557	-1	10	16	6	14	0.0442375399283239	1
WNT3A	1161	-1	10	16	6	13	0.034522946158383	1
IRS2	1257	-1	10	15	5	15	0.0136125005493019	1
MST1R	1355	-1	10	13	3	19	0.0130248589760822	1
ERC1	1774	-1	10	15	5	14	0.0136125005493019	1
WLS	2340	-1	10	15	5	10	0.0278390115036318	1
GPC4	2588	-1	10	14	4	13	0.0258236416329484	1
CSNK2A1	517	1	9	16	7	13	0.0562695247546509	1
FOXO3	553	1	9	14	5	17	0.0488471123887346	1
PDHX	2752	1	9	12	3	13	0.0262390070524903	1
ITGA1	2813	1	9	11	2	22	0.0152608572669985	1
DYRK2	397	-1	9	13	4	19	0.0312870261753293	1
NOLC1	559	-1	9	16	7	13	0.0562695247546509	1
KAT6A	612	-1	9	16	7	13	0.0307774918990853	1
YY1	875	-1	9	14	5	17	0.0293177385854812	1
PARD6A	1343	-1	9	11	2	22	0.017496575072829	1
EPHA2	1362	-1	9	13	4	18	0.0178916644421658	1
LATS2	2310	-1	9	15	6	14	0.0695922413729088	1
CASP8	255	1	8	13	5	17	0.0557297170818237	1
GLRX	507	1	8	14	6	15	0.0737241478090271	1
NR5A1	509	1	8	12	4	14	0.0685287554426692	1
PTPN2	768	1	8	12	4	19	0.0319330137898942	1
FRZB	1039	1	8	13	5	14	0.0847798859392628	1
WIF1	1233	1	8	12	4	15	0.0661342844369046	1
NR3C1	1281	1	8	16	8	12	0.102334805461801	1
NR3C2	1402	1	8	16	8	12	0.102334805461801	1
CGA	1512	1	8	14	6	8	0.0942810975362176	1
GNRH2	1521	1	8	12	4	14	0.0685287554426692	1
KISS1	1565	1	8	14	6	8	0.0942810975362176	1
TSHB	1612	1	8	14	6	8	0.0942810975362176	1
KHDRBS2	1732	1	8	17	9	8	0.0471170615318056	1
GPHA2	1952	1	8	14	6	8	0.0942810975362176	1
CDK3	2098	1	8	15	7	14	0.0757242671306794	1
HDAC7	2605	1	8	13	5	16	0.0557297170818237	1
PTPRO	2795	1	8	14	6	13	0.049785984342584	1
KHDRBS1	3111	1	8	17	9	8	0.0471170615318056	1
SFRP4	3210	1	8	11	3	11	0.0288424549707934	1
TBP	3513	1	8	16	8	12	0.102334805461801	1
SMARCC1	3514	1	8	16	8	12	0.102334805461801	1
SMARCD1	3515	1	8	16	8	12	0.102334805461801	1
SMARCE1	3516	1	8	16	8	12	0.102334805461801	1
ULK2	188	-1	8	16	8	12	0.0938289148172843	1
CREBBP	392	-1	8	17	9	10	0.0471170615318056	1
HMGB1	478	-1	8	15	7	14	0.0330464842942681	1
