"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","CHEK2, CHEK1, GADD45A","0.251565621096313",1
"2","DNA_thresholded_100","CHEK2, CHEK1, GADD45A, FOXM1","0.456885047155371",1
"3","DNA_thresholded_200","CHEK2, CHEK1, GADD45A, FOXM1, DYRK1A, MDC1","0.682249517018815",1
"4","DNA_thresholded_300","CHEK2, CHEK1, GADD45A, FOXM1, DYRK1A, MDC1, CDK2","0.885220456331284",1
"5","DNA_thresholded_400","CHEK2, CHEK1, GADD45A, FOXM1, DYRK1A, MDC1, CDK2","0.982644851103931",1
"6","DNA_thresholded_477","CHEK2, CHEK1, GADD45A, FOXM1, DYRK1A, MDC1, CDK2, TFDP1","0.991158987773854",1
"7","ERS_thresholded_050","SHC1","0.830420443646776",1
"8","ERS_thresholded_100","SHC1, PTPN2","0.864914050919226",1
"9","ERS_thresholded_200","SHC1, PTPN2, PIK3R1","0.968623280376681",1
"10","ERS_thresholded_300","SHC1, PTPN2, PIK3R1, NFYB, NOLC1, EP300","0.939363533381688",1
"11","ERS_thresholded_400","SHC1, PTPN2, PIK3R1, NFYB, NOLC1, EP300","0.992265892579943",1
"12","ERS_thresholded_477","SHC1, PTPN2, PIK3R1, NFYB, NOLC1, EP300, PRKN, CSNK2A1","0.989252495267578",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","PRKACA, MTOR, RPS6KB1","0.676619438670348",1
"15","HTS_thresholded_200","PRKACA, MTOR, RPS6KB1, FKBP4, ATM, CDKN1A, CREBBP, MAPK1, MAPK3, HDAC2","0.13852296795572",1
"16","HTS_thresholded_300","PRKACA, MTOR, RPS6KB1, FKBP4, ATM, CDKN1A, CREBBP, MAPK1, MAPK3, HDAC2","0.544415651481448",1
"17","HTS_thresholded_400","PRKACA, MTOR, RPS6KB1, FKBP4, ATM, CDKN1A, CREBBP, MAPK1, MAPK3, HDAC2, CSNK2A1, EP300","0.663869069873917",1
"18","HTS_thresholded_477","PRKACA, MTOR, RPS6KB1, FKBP4, ATM, CDKN1A, CREBBP, MAPK1, MAPK3, HDAC2, CSNK2A1, EP300, AKT1, FOXO1","0.687327117246948",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","NFKB1","0.971481272832462",1
"21","HYP_thresholded_200","NFKB1, KLF4, RCAN1","0.970440997186025",1
"22","HYP_thresholded_300","NFKB1, KLF4, RCAN1","0.998132060208022",1
"23","HYP_thresholded_400","NFKB1, KLF4, RCAN1, HBP1, HDAC1, NR4A1","0.993208617699007",1
"24","HYP_thresholded_477","NFKB1, KLF4, RCAN1, HBP1, HDAC1, NR4A1, NOTCH1, CDKN1A, MYOD1, MET","0.956282432130796",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","CHUK, MAPK9, ATF1","0.999983544657562",1
"31","OXD_thresholded_050","PINK1, SRC","0.522370171844946",1
"32","OXD_thresholded_100","PINK1, SRC","0.865019310068608",1
"33","OXD_thresholded_200","PINK1, SRC, SMAD3, SRF, FYN","0.817493422306488",1
"34","OXD_thresholded_300","PINK1, SRC, SMAD3, SRF, FYN, STAT1","0.941912335169966",1
"35","OXD_thresholded_400","PINK1, SRC, SMAD3, SRF, FYN, STAT1","0.992457817317494",1
"36","OXD_thresholded_477","PINK1, SRC, SMAD3, SRF, FYN, STAT1","0.998639186233075",1
