NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
IQGAP1	1623	1	14	21	7	9	0.0454866009427151	1
MAP3K2	1072	1	13	19	6	12	0.0581964948608986	1
S100B	3266	1	13	20	7	8	0.0635964485397068	1
MAP2K4	177	1	12	18	6	13	0.0738993639478476	1
MAP3K8	302	1	12	18	6	13	0.0840336709716988	1
NOD2	344	1	12	18	6	13	0.0738993639478476	1
MTNR1A	522	1	12	19	7	11	0.112105310686155	1
KSR1	1253	1	12	19	7	11	0.0992484462281579	1
PARD3	1415	1	12	18	6	12	0.0738993639478476	1
EPS15	2993	1	12	13	1	20	0.00409914103424759	1
MMP3	2686	-1	12	18	6	8	0.0297093800126651	1
TUB	114	1	11	19	8	10	0.169510717009596	1
CCL3L1	320	1	11	18	7	11	0.153159934776941	1
CCL5	437	1	11	18	7	11	0.153159934776941	1
CCL8	438	1	11	18	7	11	0.153159934776941	1
CCL4	439	1	11	18	7	11	0.153159934776941	1
ARAF	840	1	11	19	8	10	0.169510717009596	1
TAOK2	1009	1	11	19	8	9	0.169510717009596	1
MAP3K20	1077	1	11	18	7	10	0.133550665363113	1
TAOK1	1228	1	11	18	7	10	0.133550665363113	1
CCL13	1460	1	11	18	7	11	0.153159934776941	1
CCL14	1461	1	11	18	7	11	0.153159934776941	1
CCL3	1464	1	11	18	7	11	0.153159934776941	1
CCL11	1469	1	11	18	7	11	0.153159934776941	1
CCL26	1471	1	11	18	7	11	0.153159934776941	1
TAOK3	1972	1	11	18	7	10	0.133550665363113	1
RAPGEF5	1976	1	11	17	6	12	0.101442546176676	1
RAPGEF6	1977	1	11	17	6	12	0.101442546176676	1
HSPA1B	2338	1	11	17	6	12	0.101442546176676	1
WNK1	2341	1	11	16	5	15	0.0857932762728783	1
WNK3	2462	1	11	16	5	11	0.0857932762728783	1
WNK2	2463	1	11	16	5	11	0.0857932762728783	1
CCR3	2516	1	11	18	7	12	0.153159934776941	1
AANAT	2867	1	11	18	7	11	0.153159934776941	1
DUSP16	1010	-1	11	18	7	12	0.133550665363113	1
PTPRJ	1815	-1	11	17	6	14	0.101442546176676	1
DUSP7	1988	-1	11	18	7	12	0.133550665363113	1
NME1	2692	-1	11	18	7	10	0.133550665363113	1
MAPK1	113	1	10	17	7	13	0.202676870900139	1
CCL2	140	1	10	17	7	12	0.202676870900139	1
CALM1	197	1	10	15	5	15	0.0686576967026109	1
CXCL9	435	1	10	17	7	11	0.202676870900139	1
MAP2K6	597	1	10	16	6	15	0.115226025657829	1
CXCL10	757	1	10	17	7	11	0.202676870900139	1
MAP2K3	917	1	10	19	9	9	0.264502982595018	1
CXCL11	976	1	10	17	7	11	0.202676870900139	1
VAV1	1006	1	10	16	6	15	0.158655026531024	1
MAP4K1	1036	1	10	16	6	15	0.135821582597819	1
SHC1	1212	1	10	17	7	13	0.17511366025478	1
LAMTOR3	1226	1	10	18	8	11	0.21807554607146	1
MERTK	1377	1	10	14	4	18	0.0994281397909423	1
PRKCB	1410	1	10	15	5	17	0.139092281688635	1
CCL15	1462	1	10	17	7	11	0.202676870900139	1
CCL28	1467	1	10	17	7	11	0.202676870900139	1
CCL24	1470	1	10	17	7	11	0.202676870900139	1
CARD9	1790	1	10	18	8	11	0.140381918596951	1
CCL18	2879	1	10	17	7	11	0.202676870900139	1
NECTIN3	2880	1	10	16	6	8	0.135821582597819	1
CD19	3088	1	10	16	6	14	0.158655026531024	1
DBNL	3196	1	10	16	6	13	0.135821582597819	1
NECTIN1	3446	1	10	16	6	8	0.135821582597819	1
KSR2	313	-1	10	13	3	20	0.0655349836940939	1
PTPN7	1937	-1	10	17	7	13	0.202676870900139	1
FRS3	3206	-1	10	17	7	13	0.202676870900139	1
PRKCG	232	1	9	11	2	24	0.0349797360958688	1
MAP2K1	277	1	9	16	7	14	0.224186741001414	1
MAP3K14	308	1	9	17	8	12	0.273773118588514	1
MAP2K2	430	1	9	17	8	12	0.237304634115919	1
BTK	589	1	9	18	9	10	0.248621174989836	1
TNF	879	1	9	16	7	14	0.224186741001414	1
MAP3K1	925	1	9	18	9	10	0.326125218009245	1
MAP2K7	937	1	9	16	7	14	0.16394850065848	1
IL2	1004	1	9	16	7	14	0.260531017378844	1
