"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","PRKDC","0.852582536890647",1
"2","DNA_thresholded_100","PRKDC, FOXM1","0.892216110588018",1
"3","DNA_thresholded_200","PRKDC, FOXM1","0.995605034130233",1
"4","DNA_thresholded_300","PRKDC, FOXM1, CCNE1","0.999041091692712",1
"5","DNA_thresholded_400","PRKDC, FOXM1, CCNE1, E2F4, FGF10","0.999045179884723",1
"6","DNA_thresholded_477","PRKDC, FOXM1, CCNE1, E2F4, FGF10, TFDP1","0.999566687618504",1
"7","ERS_thresholded_050","FGF21, GSK3A","0.560014270656494",1
"8","ERS_thresholded_100","FGF21, GSK3A","0.889691449806463",1
"9","ERS_thresholded_200","FGF21, GSK3A, PIK3R1","0.97872785168513",1
"10","ERS_thresholded_300","FGF21, GSK3A, PIK3R1, EP300","0.99530529300516",1
"11","ERS_thresholded_400","FGF21, GSK3A, PIK3R1, EP300","0.999720786726376",1
"12","ERS_thresholded_477","FGF21, GSK3A, PIK3R1, EP300","0.999971432755071",1
"13","HTS_thresholded_050","FGF1","0.85136382524694",1
"14","HTS_thresholded_100","FGF1, GSK3B, RPS6KB1","0.72196923867883",1
"15","HTS_thresholded_200","FGF1, GSK3B, RPS6KB1, LYN, FGF16, CREBBP, MAPK3","0.598379673422704",1
"16","HTS_thresholded_300","FGF1, GSK3B, RPS6KB1, LYN, FGF16, CREBBP, MAPK3","0.920067771020874",1
"17","HTS_thresholded_400","FGF1, GSK3B, RPS6KB1, LYN, FGF16, CREBBP, MAPK3, EP300","0.975891955566548",1
"18","HTS_thresholded_477","FGF1, GSK3B, RPS6KB1, LYN, FGF16, CREBBP, MAPK3, EP300, PRKAA1","0.988718735129593",1
"19","HYP_thresholded_050","MXI1, PGF, FGF3","0.284141878159359",1
"20","HYP_thresholded_100","MXI1, PGF, FGF3, IGF2, NFKB1, PDGFB, TGFA","0.0747523547329035",1
"21","HYP_thresholded_200","MXI1, PGF, FGF3, IGF2, NFKB1, PDGFB, TGFA, KLF4, SOX2, ANGPT2, TEK","0.108780439491601",1
"22","HYP_thresholded_300","MXI1, PGF, FGF3, IGF2, NFKB1, PDGFB, TGFA, KLF4, SOX2, ANGPT2, TEK, CDC42, MYBL2, PDGFC","0.180568678080997",1
"23","HYP_thresholded_400","MXI1, PGF, FGF3, IGF2, NFKB1, PDGFB, TGFA, KLF4, SOX2, ANGPT2, TEK, CDC42, MYBL2, PDGFC, EFNA1","0.433023064880714",1
"24","HYP_thresholded_477","MXI1, PGF, FGF3, IGF2, NFKB1, PDGFB, TGFA, KLF4, SOX2, ANGPT2, TEK, CDC42, MYBL2, PDGFC, EFNA1, VEGFA, ARNT, NOTCH1, MET","0.292574746695055",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","CDK5","0.99943633806146",1
"28","MTL_thresholded_300","CDK5","0.999984845194211",1
"29","MTL_thresholded_400","CDK5","0.999999543463092",1
"30","MTL_thresholded_477","CDK5","0.999999970635869",1
"31","OXD_thresholded_050","PDGFRB, SRC","0.560477844638392",1
"32","OXD_thresholded_100","PDGFRB, SRC, ANGPT4, GATA6","0.506072596033122",1
"33","OXD_thresholded_200","PDGFRB, SRC, ANGPT4, GATA6, SMAD3, SRF, VEGFD, AREG, FYN","0.300429191695417",1
"34","OXD_thresholded_300","PDGFRB, SRC, ANGPT4, GATA6, SMAD3, SRF, VEGFD, AREG, FYN, PDGFD, PDGFRA, STAT1","0.379243832300804",1
"35","OXD_thresholded_400","PDGFRB, SRC, ANGPT4, GATA6, SMAD3, SRF, VEGFD, AREG, FYN, PDGFD, PDGFRA, STAT1","0.748155964015669",1
"36","OXD_thresholded_477","PDGFRB, SRC, ANGPT4, GATA6, SMAD3, SRF, VEGFD, AREG, FYN, PDGFD, PDGFRA, STAT1, ARNT","0.844866760810125",1
