NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
PRCC	1832	-1	17	20	3	9	0.000373118104902607	1
MAD2L2	851	-1	16	21	5	16	0.00179101732244889	1
MAPK10	1303	-1	15	20	5	17	0.0029542222246054	1
CSNK1E	607	-1	14	17	3	22	0.00109553020776308	1
GATA2	1941	1	13	20	7	15	0.0104669963407222	1
TUBB	2244	1	13	24	11	7	0.0287912777779701	1
EID2	2550	1	13	24	11	7	0.0287912777779701	1
STRAP	3155	1	13	24	11	7	0.0287912777779701	1
RALGDS	221	-1	13	20	7	15	0.0138268950015139	1
SMAD3	289	-1	13	24	11	7	0.0287912777779701	1
ATF2	340	-1	13	19	6	13	0.00975198769071403	1
BRCA2	992	-1	13	24	11	7	0.0287912777779701	1
ACVR1B	1074	-1	13	24	11	7	0.0287912777779701	1
MTMR4	1124	-1	13	24	11	7	0.0287912777779701	1
ACVR1C	1231	-1	13	24	11	7	0.0287912777779701	1
EIF4E	1268	-1	13	24	11	7	0.0287912777779701	1
KPNB1	2645	-1	13	24	11	7	0.0287912777779701	1
PTPN2	768	1	12	20	8	14	0.0232828360107312	1
NGF	575	-1	12	18	6	18	0.0159153112009311	1
FGF7	1139	-1	12	18	6	18	0.0162739238131556	1
EFNA1	1145	-1	12	15	3	24	0.00536141467373067	1
IL1R1	1223	-1	12	18	6	18	0.0159153112009311	1
ARRB2	1430	-1	12	17	5	20	0.00985265670918484	1
RALA	1733	-1	12	18	6	18	0.0162420794497654	1
RGL2	3253	-1	12	18	6	18	0.0162420794497654	1
MAFG	1765	1	11	20	9	11	0.0431783508524943	1
PTPN22	1935	1	11	19	8	15	0.0373314466301902	1
PTPRH	1954	1	11	18	7	17	0.0310445496142791	1
RPL10	2024	1	11	19	8	15	0.034555067084039	1
ZC3H12A	2345	1	11	16	5	12	0.0161225707568965	1
FAM20C	2473	1	11	16	5	19	0.0189798384152806	1
IRF2BP1	2627	1	11	16	5	4	0.0189798384152806	1
JDP2	2634	1	11	20	9	11	0.0431783508524943	1
NELFB	3362	1	11	20	9	11	0.0431783508524943	1
IGFBP4	3528	1	11	16	5	19	0.0189798384152806	1
FGF3	124	-1	11	16	5	21	0.0189798384152806	1
RALB	220	-1	11	17	6	19	0.0244912063910638	1
IGF2	354	-1	11	16	5	21	0.0189798384152806	1
FLT3LG	355	-1	11	16	5	21	0.0189798384152806	1
PAXIP1	493	-1	11	14	3	25	0.00914933588491824	1
JUN	508	-1	11	20	9	13	0.0431783508524943	1
TGFA	632	-1	11	16	5	21	0.0189798384152806	1
ATF3	805	-1	11	20	9	11	0.0431783508524943	1
MEF2C	1041	-1	11	20	9	11	0.0431783508524943	1
AREG	1053	-1	11	16	5	21	0.0189798384152806	1
IL6R	1067	-1	11	18	7	17	0.0302059312932792	1
SKIL	1084	-1	11	23	12	7	0.0591365812948775	1
GPC3	1118	-1	11	17	6	18	0.0247030373420558	1
PDGFC	1132	-1	11	16	5	21	0.0189798384152806	1
PDGFA	1134	-1	11	16	5	21	0.0189798384152806	1
FGF1	1136	-1	11	16	5	21	0.0189798384152806	1
FGF4	1138	-1	11	16	5	21	0.0189798384152806	1
FGF8	1140	-1	11	16	5	21	0.0189798384152806	1
FGF9	1141	-1	11	16	5	21	0.0189798384152806	1
FGF10	1142	-1	11	16	5	21	0.0189798384152806	1
VEGFB	1144	-1	11	16	5	21	0.0189798384152806	1
