"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","PRKDC, FOXM1, SFN, CCNE1, CDK2, E2F4","0.741486164879492",1
"2","#upgenes.ERS_0","SHC1","0.90722127736712",1
"3","#upgenes.HTS_0","CSNK2A1","0.990441992940421",1
"4","#upgenes.HYP_0","EGR1, FOS, GAPDH, HBP1, JUN, NFKB1, NR3C1, PTGS2, RELA, TP53","0.0668231821005388",1
"5","#upgenes.MTL_0","APP","0.982916883526433",1
"6","#upgenes.OXD_0","MYB, SMAD3","0.920459117986452",1
"7","#upgenes.DNA_0.25","PRKDC, FOXM1, SFN, CCNE1, CDK2, E2F4","0.696549717847426",1
"8","#upgenes.ERS_0.25","SHC1","0.886162662431069",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.982900855211403",1
"10","#upgenes.HYP_0.25","EGR1, FOS, GAPDH, HBP1, JUN, NFKB1, NR3C1, PTGS2, RELA, TP53","0.0399483163540763",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","SMAD3","0.978260385032119",1
"13","#upgenes.DNA_0.45","PRKDC, FOXM1, SFN, CCNE1, CDK2, E2F4","0.591331907893934",1
"14","#upgenes.ERS_0.45","SHC1","0.807051702851863",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.966681236020323",1
"16","#upgenes.HYP_0.45","EGR1, FOS, GAPDH, HBP1, JUN, NR3C1, PTGS2, RELA","0.100556106120012",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","SMAD3","0.960816314938475",1
"19","#upgenes.DNA_0.5","PRKDC, FOXM1, SFN, CCNE1, CDK2, E2F4","0.591331907893934",1
"20","#upgenes.ERS_0.5","SHC1","0.807051702851863",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.966681236020323",1
"22","#upgenes.HYP_0.5","EGR1, FOS, GAPDH, HBP1, JUN, NR3C1, PTGS2, RELA","0.100556106120012",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","SMAD3","0.960816314938475",1
"25","#upgenes.DNA_0.65","PRKDC, SFN, CCNE1, CDK2","0.698702461104021",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.90722127736712",1
"28","#upgenes.HYP_0.65","EGR1, FOS, HBP1, JUN, NR3C1, PTGS2, RELA","0.108962732273474",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","SMAD3","0.861006295569334",1
"31","#upgenes.DNA_0.75","PRKDC, SFN, CCNE1, CDK2","0.698702461104021",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","FOS, HBP1, JUN, PTGS2","0.283403069474324",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.861006295569334",1
"37","#upgenes.DNA_0.85","PRKDC, SFN","0.749314748027591",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","HBP1, JUN","0.473988172882004",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","PRKDC, SFN","0.749314748027591",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","HBP1, JUN","0.473988172882004",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","PRKDC, SFN","0.749314748027591",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","HBP1, JUN","0.473988172882004",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","PRKDC, FOXM1, SFN, CCNE1, CDK2, E2F4","0.741486164879492",1
"56","#dngenes.ERS_0","SHC1","0.90722127736712",1
"57","#dngenes.HTS_0","CSNK2A1","0.990441992940421",1
