"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","PRKDC, KAT5, YY1","0.911401633912616",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1, CSNK2B","0.85139196023478",1
"4","#upgenes.HYP_0","EGR1, HDAC1, JUN, MXI1, NFKB1, RELA, TP53","0.14030434105181",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","GATA6, SMAD3","0.810272688438817",1
"7","#upgenes.DNA_0.25","PRKDC, KAT5, YY1","0.892835448471049",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.949742453906963",1
"10","#upgenes.HYP_0.25","EGR1, HDAC1, JUN, MXI1, NFKB1, RELA, TP53","0.0982980154334764",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","GATA6, SMAD3","0.766391775764155",1
"13","#upgenes.DNA_0.45","PRKDC","0.991386714122931",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.917935631312249",1
"16","#upgenes.HYP_0.45","EGR1, JUN, MXI1, RELA","0.468325076999638",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","GATA6, SMAD3","0.681628798558939",1
"19","#upgenes.DNA_0.5","PRKDC","0.991386714122931",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.917935631312249",1
"22","#upgenes.HYP_0.5","EGR1, JUN, MXI1, RELA","0.468325076999638",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","GATA6, SMAD3","0.681628798558939",1
"25","#upgenes.DNA_0.65","PRKDC","0.97211228674854",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.825794414956708",1
"28","#upgenes.HYP_0.65","EGR1, JUN, MXI1, RELA","0.350584643472754",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","SMAD3","0.765523452715996",1
"31","#upgenes.DNA_0.75","PRKDC","0.97211228674854",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","JUN, MXI1","0.597997452740688",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.765523452715996",1
"37","#upgenes.DNA_0.85","PRKDC","0.864265131407154",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","JUN, MXI1","0.327171974300913",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","PRKDC","0.864265131407154",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","JUN, MXI1","0.327171974300913",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","PRKDC","0.864265131407154",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","JUN, MXI1","0.327171974300913",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","PRKDC, KAT5, YY1","0.911401633912616",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1, CSNK2B","0.85139196023478",1
"58","#dngenes.HYP_0","EGR1, HDAC1, JUN, MXI1, NFKB1, RELA, TP53","0.14030434105181",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","GATA6, SMAD3","0.810272688438817",1
"61","#dngenes.DNA_0.25","KAT5, YY1","0.867629149487022",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1, CSNK2B","0.633548309853043",1
"64","#dngenes.HYP_0.25","EGR1, HDAC1, NFKB1, RELA, TP53","0.0908791281648487",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","GATA6, SMAD3","0.747606698749893",1
"67","#dngenes.DNA_0.45","KAT5, YY1","0.578878932984158",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","CSNK2B","0.814189832723387",1
"70","#dngenes.HYP_0.45","HDAC1, NFKB1, TP53","0.163308721753498",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","GATA6","0.807170161175894",1
"73","#dngenes.DNA_0.5","KAT5, YY1","0.578878932984158",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","CSNK2B","0.814189832723387",1
"76","#dngenes.HYP_0.5","HDAC1, NFKB1, TP53","0.163308721753498",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","GATA6","0.807170161175894",1
"79","#dngenes.DNA_0.65","KAT5, YY1","0.177716003400863",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","CSNK2B","0.604941162650943",1
"82","#dngenes.HYP_0.65","HDAC1, NFKB1, TP53","0.0553627487330709",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","","1",1
"85","#dngenes.DNA_0.75","KAT5, YY1","0.177716003400863",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","CSNK2B","0.35128270874003",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","","1",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","","1",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","","1",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","","1",1
