NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
SPAG9	1274	1	12	18	6	13	0.0134027069171704	1
ERBIN	1342	-1	12	19	7	10	0.0109904094460508	1
MAP3K12	1215	1	11	18	7	12	0.0300972872866019	1
MAP4K3	1247	1	11	16	5	16	0.0158660747668007	1
PATZ1	2201	1	11	15	4	14	0.0106715020573399	1
CDK6	2233	1	11	14	3	19	0.00941124422080997	1
HMGB2	3539	1	11	15	4	13	0.0141058489200806	1
KAT5	518	-1	11	14	3	20	0.00895108036673767	1
BAG1	890	-1	11	15	4	17	0.0142884825388971	1
ARRB2	1430	-1	11	16	5	16	0.0106652681032594	1
GRK2	1731	-1	11	16	5	16	0.0197398487692906	1
PRCC	1832	-1	11	16	5	10	0.00860835179809961	1
FLCN	1933	-1	11	15	4	13	0.0141058489200806	1
PTPRR	1958	-1	11	18	7	12	0.0300972872866019	1
TSC22D3	1982	-1	11	16	5	15	0.0192157038236118	1
PCSK7	2227	-1	11	18	7	12	0.0180826497689828	1
CAV1	2	1	10	18	8	11	0.0344142673024734	1
MAPK14	92	1	10	17	7	13	0.0442912425535667	1
IFNG	348	1	10	14	4	17	0.0225632464452886	1
NLK	494	1	10	19	9	9	0.044391667768298	1
TIPRL	865	1	10	17	7	13	0.0249882089287962	1
MAML1	984	1	10	15	5	17	0.0295444293994172	1
TSLP	1026	1	10	13	3	19	0.0155997474303555	1
IL15	1035	1	10	13	3	16	0.0141675225072653	1
NOTCH2	1220	1	10	19	9	7	0.0647135597604652	1
PPP2R2A	1302	1	10	14	4	19	0.0158723525408841	1
STK39	1396	1	10	17	7	13	0.0442912425535667	1
CXCL12	1432	1	10	16	6	12	0.0328159989328544	1
MINK1	1637	1	10	17	7	13	0.0442912425535667	1
RCAN1	1986	1	10	16	6	9	0.013023461563635	1
RAG1	2003	1	10	15	5	15	0.0305351716163012	1
RAG2	2004	1	10	15	5	15	0.0305351716163012	1
IL2RB	2623	1	10	15	5	15	0.0297675309389474	1
GNA15	3028	1	10	17	7	13	0.0442912425535667	1
GNA14	3029	1	10	17	7	13	0.0442912425535667	1
PLCB2	3226	1	10	17	7	13	0.0442912425535667	1
ATG101	265	-1	10	13	3	5	0.0109662645172124	1
PML	519	-1	10	15	5	17	0.0212182270019303	1
PPP2CA	1123	-1	10	17	7	13	0.0249882089287962	1
PPP2R1B	1868	-1	10	17	7	13	0.0249882089287962	1
MTMR3	1993	-1	10	15	5	15	0.0305351716163012	1
RNF4	2010	-1	10	15	5	16	0.0212182270019303	1
RRAGC	2045	-1	10	15	5	15	0.0305351716163012	1
PAX7	2746	-1	10	12	2	18	0.00534812931686235	1
IGBP1	3098	-1	10	17	7	13	0.0249882089287962	1
RRAGB	3241	-1	10	15	5	15	0.0305351716163012	1
MTOR	179	1	9	15	6	16	0.0575774970185212	1
EP400	668	1	9	14	5	17	0.0414814795512132	1
WSB1	758	1	9	14	5	16	0.030391917102654	1
PAK2	806	1	9	18	9	9	0.0894178872139025	1
MBIP	1239	1	9	16	7	11	0.0693161693568009	1
SYK	1713	1	9	13	4	20	0.0361553574465271	1
SETBP1	2110	1	9	12	3	19	0.0165844074146233	1
CRTC3	2533	1	9	15	6	10	0.0228769200104626	1
EYA3	2554	1	9	16	7	6	0.0233701234277515	1
ADRB1	2664	1	9	15	6	13	0.057455556924642	1
GFI1	116	-1	9	16	7	9	0.0342454083524466	1
CASP6	201	-1	9	14	5	16	0.030391917102654	1
TP73	343	-1	9	15	6	16	0.0376273854612102	1
CTBP1	445	-1	9	17	8	12	0.0805442763122181	1
PMS2	689	-1	9	14	5	14	0.030391917102654	1
RNF168	779	-1	9	16	7	6	0.0233701234277515	1
BAZ1B	802	-1	9	16	7	6	0.0233701234277515	1
UCHL5	1308	-1	9	16	7	13	0.0181476545556737	1
PPP3CA	1826	-1	9	16	7	13	0.0233701234277515	1
PPP3CB	1827	-1	9	18	9	9	0.0347276157157506	1
PPP3CC	1830	-1	9	18	9	9	0.0347276157157506	1
PRDM16	1833	-1	9	17	8	11	0.0464886755340169	1
ROBO1	2012	-1	9	14	5	15	0.0216480269629914	1
RPL5	2133	-1	9	14	5	14	0.030391917102654	1
TOPORS	2223	-1	9	14	5	17	0.026072562325698	1
DUSP26	2315	-1	9	15	6	16	0.0550540221409051	1
TICAM2	359	1	8	13	5	18	0.070153309451147	1
MYD88	362	1	8	13	5	18	0.070153309451147	1
TLX1	385	1	8	15	7	15	0.0465579990233924	1
TLR5	402	1	8	11	3	20	0.0335333078932042	1
XRCC5	416	1	8	14	6	12	0.052144750471047	1
SET	625	1	8	12	4	21	0.0338380545762227	1
PAF1	628	1	8	14	6	7	0.0384965757669257	1
TLR10	707	1	8	11	3	20	0.0335333078932042	1
TLR8	708	1	8	11	3	20	0.0335333078932042	1
IRAK4	738	1	8	13	5	18	0.070153309451147	1
SIAH2	759	1	8	14	6	16	0.052144750471047	1
AKT3	808	1	8	14	6	17	0.0586114932257797	1
GNA11	809	1	8	16	8	13	0.112118682052581	1
LATS1	833	1	8	13	5	17	0.0241869314909018	1
MAP3K1	925	1	8	17	9	11	0.126912498048377	1
IL2	1004	1	8	17	9	11	0.124344593172717	1
DTX1	1066	1	8	20	12	5	0.166833685735116	1
EPHA4	1153	1	8	15	7	14	0.0988707635072334	1
LTK	1154	1	8	12	4	19	0.0391828090064942	1
NR4A3	1182	1	8	17	9	11	0.105446599885419	1
MAP4K5	1224	1	8	14	6	17	0.0646958723674554	1
ZAP70	1414	1	8	12	4	21	0.0545678204760961	1
GNAQ	1630	1	8	15	7	15	0.0988707635072334	1
ADRA1A	1665	1	8	13	5	16	0.0709507995599082	1
ADRB2	1673	1	8	13	5	16	0.0709507995599082	1
CSNK2A2	1775	1	8	15	7	15	0.0907940537795622	1
TLR1	1795	1	8	11	3	20	0.0335333078932042	1
TLR6	1796	1	8	11	3	20	0.0335333078932042	1
P2RY6	1882	1	8	13	5	16	0.0709507995599082	1
AMOT	2044	1	8	13	5	17	0.0241869314909018	1
CDON	2097	1	8	17	9	11	0.128168721417459	1
SIK2	2109	1	8	11	3	21	0.0335333078932042	1
TJP2	2207	1	8	13	5	17	0.0241869314909018	1
TBL1Y	2468	1	8	16	8	10	0.112680940373819	1
FAM107A	2556	1	8	14	6	16	0.0586114932257797	1
FPR2	2573	1	8	15	7	12	0.100422622654454	1
P2RY2	2740	1	8	13	5	16	0.0709507995599082	1
PAK3	2743	1	8	16	8	11	0.10597402643728	1
