"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","CDK2, RBL2","0.999691239694209",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1","0.99845084894342",1
"4","#upgenes.HYP_0","","1",1
"5","#upgenes.MTL_0","CDK5","0.996527037931586",1
"6","#upgenes.OXD_0","SRC, SMAD3","0.979707095373011",1
"7","#upgenes.DNA_0.25","CDK2, RBL2","0.999501874074735",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.996519995031962",1
"10","#upgenes.HYP_0.25","","1",1
"11","#upgenes.MTL_0.25","CDK5","0.994817923652538",1
"12","#upgenes.OXD_0.25","SRC, SMAD3","0.968202805471375",1
"13","#upgenes.DNA_0.45","CDK2","0.999876368555114",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.99119519451639",1
"16","#upgenes.HYP_0.45","","1",1
"17","#upgenes.MTL_0.45","CDK5","0.961365586107166",1
"18","#upgenes.OXD_0.45","SRC, SMAD3","0.937392305139667",1
"19","#upgenes.DNA_0.5","CDK2","0.999876368555114",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.99119519451639",1
"22","#upgenes.HYP_0.5","","1",1
"23","#upgenes.MTL_0.5","CDK5","0.961365586107166",1
"24","#upgenes.OXD_0.5","SRC, SMAD3","0.937392305139667",1
"25","#upgenes.DNA_0.65","CDK2","0.998857718878841",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.963397838195922",1
"28","#upgenes.HYP_0.65","","1",1
"29","#upgenes.MTL_0.65","CDK5","0.961365586107166",1
"30","#upgenes.OXD_0.65","SMAD3","0.935760290030744",1
"31","#upgenes.DNA_0.75","CDK2","0.998857718878841",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","","1",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.935760290030744",1
"37","#upgenes.DNA_0.85","","1",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","","1",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","","1",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","","1",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","","1",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","","1",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","CDK2, RBL2","0.999691239694209",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1","0.99845084894342",1
"58","#dngenes.HYP_0","","1",1
"59","#dngenes.MTL_0","CDK5","0.996527037931586",1
"60","#dngenes.OXD_0","SRC, SMAD3","0.979707095373011",1
"61","#dngenes.DNA_0.25","CDK2, RBL2","0.990600747276423",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.983771567231314",1
"64","#dngenes.HYP_0.25","","1",1
"65","#dngenes.MTL_0.25","CDK5","0.99054337124964",1
"66","#dngenes.OXD_0.25","SRC, SMAD3","0.962379394296816",1
"67","#dngenes.DNA_0.45","RBL2","0.97592222484056",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","","1",1
"70","#dngenes.HYP_0.45","","1",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","SRC","0.955592478286532",1
"73","#dngenes.DNA_0.5","RBL2","0.97592222484056",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","","1",1
"76","#dngenes.HYP_0.5","","1",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","SRC","0.955592478286532",1
"79","#dngenes.DNA_0.65","RBL2","0.77078750275638",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","","1",1
"82","#dngenes.HYP_0.65","","1",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","","1",1
"85","#dngenes.DNA_0.75","RBL2","0.77078750275638",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","","1",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","","1",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","","1",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","","1",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","","1",1
