"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","","1",1
"2","#upgenes.ERS_0","GSK3A","0.447665965239074",1
"3","#upgenes.HTS_0","CSNK2A1","0.686860950841363",1
"4","#upgenes.HYP_0","ELF3, HDAC1, JUN, TP53","0.0573507656817782",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","GATA6","0.650628224123074",1
"7","#upgenes.DNA_0.25","","1",1
"8","#upgenes.ERS_0.25","GSK3A","0.418723544108929",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.637913777792381",1
"10","#upgenes.HYP_0.25","ELF3, HDAC1, JUN, TP53","0.0432807512450474",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","GATA6","0.615622284890742",1
"13","#upgenes.DNA_0.45","","1",1
"14","#upgenes.ERS_0.45","GSK3A","0.336872264764749",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.572284891127124",1
"16","#upgenes.HYP_0.45","ELF3, JUN","0.339042459022922",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","GATA6","0.554699891307122",1
"19","#upgenes.DNA_0.5","","1",1
"20","#upgenes.ERS_0.5","GSK3A","0.336872264764749",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.572284891127124",1
"22","#upgenes.HYP_0.5","ELF3, JUN","0.339042459022922",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","GATA6","0.554699891307122",1
"25","#upgenes.DNA_0.65","","1",1
"26","#upgenes.ERS_0.65","GSK3A","0.291579512681785",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.447665965239074",1
"28","#upgenes.HYP_0.65","JUN","0.649142001170836",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","","1",1
"31","#upgenes.DNA_0.75","","1",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","JUN","0.499673011383197",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","","1",1
"37","#upgenes.DNA_0.85","","1",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","JUN","0.332561075741577",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","","1",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","JUN","0.332561075741577",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","","1",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","JUN","0.332561075741577",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","","1",1
"56","#dngenes.ERS_0","GSK3A","0.447665965239074",1
"57","#dngenes.HTS_0","CSNK2A1","0.686860950841363",1
"58","#dngenes.HYP_0","ELF3, HDAC1, JUN, TP53","0.0573507656817782",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","GATA6","0.650628224123074",1
"61","#dngenes.DNA_0.25","","1",1
"62","#dngenes.ERS_0.25","GSK3A","0.265661279912561",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.522677615526273",1
"64","#dngenes.HYP_0.25","ELF3, HDAC1, TP53","0.0472338589374279",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","GATA6","0.601480253514873",1
"67","#dngenes.DNA_0.45","","1",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","","1",1
"70","#dngenes.HYP_0.45","ELF3, HDAC1, TP53","0.0114607758974751",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","GATA6","0.428267896027163",1
"73","#dngenes.DNA_0.5","","1",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","","1",1
"76","#dngenes.HYP_0.5","ELF3, HDAC1, TP53","0.0114607758974751",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","GATA6","0.428267896027163",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","","1",1
"82","#dngenes.HYP_0.65","HDAC1, TP53","0.0350955402406498",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","","1",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","","1",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","","1",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","","1",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","","1",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","","1",1
