"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","","1",1
"3","DNA_thresholded_200","","1",1
"4","DNA_thresholded_300","ARID3A","0.888789884177324",1
"5","DNA_thresholded_400","ARID3A, E2F4","0.778894157443479",1
"6","DNA_thresholded_477","ARID3A, E2F4, TFDP1, TRIM28","0.410590189768477",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","PIK3R1","0.765586456583361",1
"10","ERS_thresholded_300","PIK3R1","0.885413473439932",1
"11","ERS_thresholded_400","PIK3R1","0.943161116302366",1
"12","ERS_thresholded_477","PIK3R1","0.966840123690362",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","RPS6KB1","0.520013350249635",1
"15","HTS_thresholded_200","RPS6KB1, CREBBP","0.420230462258092",1
"16","HTS_thresholded_300","RPS6KB1, CREBBP","0.630108331246988",1
"17","HTS_thresholded_400","RPS6KB1, CREBBP","0.77455201330495",1
"18","HTS_thresholded_477","RPS6KB1, CREBBP, FOXO1, FOS","0.404555986003322",1
"19","HYP_thresholded_050","MXI1","0.307464012458567",1
"20","HYP_thresholded_100","MXI1","0.52071048514314",1
"21","HYP_thresholded_200","MXI1","0.76948921993394",1
"22","HYP_thresholded_300","MXI1","0.888308061139321",1
"23","HYP_thresholded_400","MXI1, HDAC1","0.777182875533101",1
"24","HYP_thresholded_477","MXI1, HDAC1, MYOD1","0.64505766237373",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","","1",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","SMAD3","0.768821175499393",1
"34","OXD_thresholded_300","SMAD3, STAT1","0.629655535495866",1
"35","OXD_thresholded_400","SMAD3, STAT1","0.771660925307319",1
"36","OXD_thresholded_477","SMAD3, STAT1","0.845161893628095",1
